,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
6,6,Julien Cardy,M,"5'09""",11 02,29-09-81,Pau,Toulouse,Metz,2007,French
7,7,Cyril Chapuis,F,"5'11""",11 06,21-03-79,Lyon,Grenoble,Metz,2007,French
8,8,Vincent Bessat,M,"5'08""",09 06,08-11-85,Lyon,Louhans-Cuiseaux,Metz,2007,French
9,9,Rudy Gestede,F,"6'04""",13 08,10-10-88,Essey-lès-Nancy,None,Metz,2007,French
10,10,Laurent  Agouazi,M,"6'00""",12  06,16-03-84,Langres,None,Metz,2007,French
11,11,Babacar Gueye,F,"6'00""",11 04,02-03-86,Dakar,None,Metz,2007,French
12,12,Mathéus  Vivian,D,"6'02""",12  06,05-04-82,Caçapava  do Sul,Grenoble,Metz,2007,French
13,13,Stéphane Léoni,D,"5'11""",11  09,05-03-76,Saint-Mihiel,Sète,Metz,2007,French
14,14,Daniel  Gygax,M,"5'09""",11  07,28-08-81,Baden,Lille,Metz,2007,French
15,15,Miralem Pjanić,M,"5'11""",10 10,02-04-90,Zvornik,None,Metz,2007,French
17,17,Sébastien  Bassong,D,"6'00""",10  12,09-07-86,Paris,None,Metz,2007,French
19,19,Abdoulaye  Baldé,F,"6'00""",12  01,30-11-86,Paris,Amiens,Metz,2007,French
20,20,Mamadou  Diakité,M,"6'01""",12  00,22-05-85,Rosny-sur-Bois,Vitória  Setúbal,Metz,2007,French
21,21,Papa Malick Diop,D,"6'01""",12 12,29-12-74,Cherif Lo,Guingamp,Metz,2007,French
22,22,Cédric Barbosa,M,"5'10""",10 07,06-03-76,Aubenas,Troyes,Metz,2007,French
23,23,Dino Djiba,M,"6'02""",12 01,20-12-85,Dakar,None,Metz,2007,French
24,24,Jeff Strasser,D,6'03'',12  13,05-10-74,Luxembourg,Strasbourg,Metz,2007,French
25,25,Momar  N'Diaye,F,"5'11""",11  09,13-07-87,Yeumbeul,None,Metz,2007,French
26,26,Sébastien Renouard,M,"5'10""",10 05,11-06-84,Nancy,None,Metz,2007,French
27,27,Eric Cubilier,D,"5'11""",11 11,09-05-79,Nice,Nantes,Metz,2007,French
28,28,Jean-Emmanuel Effa-Owona,F,"6'02""",11 11,26-12-83,Ikbongo,Créteil,Metz,2007,French
29,29,Luis  Delgado,D,"5'10""",12  04,01-11-79,Lobito,Petró  Atlético,Metz,2007,French
30,30,Oumar  Sissoko,G,"6'01""",13  01,13-09-87,Montreuil-sous-Boi,None,Metz,2007,French
32,32,Cheikh  Gueye,D,"5'11""",09  13,30-12-86,Thies,Génération Foot Dakar,Metz,2007,French
33,33,Arnaud Anastassowa,M,"5'11""",11 00,23-01-88,Forbach,None,Metz,2007,French
34,34,Emmanuel Françoise,F,"5'09""",11 07,08-06-87,Metz,None,Metz,2007,French
35,35,Oumar Pouyé,M,"5'07""",10 10,19-06-88,Niomre,Génération Foot Dakar,Metz,2007,French
37,37,Cédric  Anton,D,"5'09""",10  03,20-02-88,Metz,None,Metz,2007,French
40,40,Joris Delle,G,"6'03""",12 08,29-03-90,,None,Metz,2007,French
41,45,Gaëtan  Bong,D,"6'00""",11  09,25-04-88,Douala,None,Metz,2007,French
42,50,Joslain Mayebi,G,"6'02""",14 02,14-10-86,Douala,None,Metz,2007,French
43,60,Pierre Ebedé,G,"6'02""",13 12,19-02-80,Yaoundé,Panathinaikos,Metz,2007,French
1,1,Manuel Vallaurio,G,"6'00""",12 00,23-02-87,Monaco,None,Monaco,2007,French
2,2,Sylvain Monsoreau,D,"6'01""",12 08,20-03-81,Saint-Cyr-L'Ecole,Lyon,Monaco,2007,French
3,3,Jérémy Berthod,D,"5'10""",11 09,24-04-84,Tassin-la-Demi-Lune,Lyon,Monaco,2007,French
4,4,François  Modestó,D,"6'00""",11  11,19-08-78,Bastia,Cagliari,Monaco,2007,French
5,5,Diego Pérez,M,"5'10""",12  08,18-05-80,Montevideo,Peñarol,Monaco,2007,French
6,6,Nikola Pokrivać,M,"6'00""",12 06,26-11-85,Varadin,Dinamo Zagreb,Monaco,2007,French
7,7,Lucas Ademar Bernardi,M,"5'07""",10 12,27-09-77,Rosario,Marseille,Monaco,2007,French
8,8,Sergio Almirón,M,"5'11""",11  07,08-11-80,Rosario,Juventus,Monaco,2007,French
10,10,Jérémy  Menez,F,"6'00""",11  07,07-05-87,Longjumeau,Sochaux,Monaco,2007,French
11,11,Nené,M,5'11'',11  00,19-07-81,São Paulo,Celta Vigo,Monaco,2007,French
12,12,Adriano Pereira,D,"5'10""",11  00,03-04-82,Salvador de  Bahia,Atalanta,Monaco,2007,French
13,13,Vincent Muratori,D,"5'10""",10 03,03-08-87,Orange,None,Monaco,2007,French
14,14,Malaury  Martin,M,"5'10""",11  07,25-08-88,Nice,None,Monaco,2007,French
16,16,Stéphane Ruffier,G,"6'00""",11 09,27-09-86,Bayonne,None,Monaco,2007,French
17,17,Serge  Gakpe,F,"5'09""",10  10,07-05-87,Bondy,None,Monaco,2007,French
18,18,Frédéric Piquionne,F,"6'02""",12 01,08-12-78,Nouméa,St-Etienne,Monaco,2007,French
19,19,Fábio Santos,D,"5'09""",11 05,16-09-85,São Paulo,São Paulo,Monaco,2007,French
20,20,Ignacio González,M,"5'11""",11 07,14-05-82,Montevideo,Danubio,Monaco,2007,French
21,21,Camel  Meriem,M,"5'08""",11  00,18-10-79,Montbéliard,Bordeaux,Monaco,2007,French
22,22,Bolívar,D,"6'01""",11 11,16-08-80,Santa Cruz,Internacional,Monaco,2007,French
23,23,Jerko Leko,M,"6'02""",12 08,09-04-80,Zagreb,Dynamo Kiev,Monaco,2007,French
24,24,Cédric Mongongu,D,"6'00""",12 00,22-06-89,Kinshasa,None,Monaco,2007,French
25,25,Leandro Cufré,D,"5'09""",12  00,09-05-78,La Plata,Monaco,Monaco,2007,French
26,26,Massamba Lô Sambou,D,"6'02""",11  11,17-09-86,Kolda,Centre Aldo Gentina,Monaco,2007,French
27,27,Arnauld  Lescure,D,"5'11""",12  06,13-02-86,Auch,None,Monaco,2007,French
28,28,Djamel Bakar,M,"5'07""",10 03,06-04-89,Marseille,None,Monaco,2007,French
30,30,Flavio Roma,G,"6'03""",13 07,21-06-74,Rome,Piacenza,Monaco,2007,French
33,33,Steve Pinau,M,"5'11""",12 00,11-03-88,Le Mans,None,Monaco,2007,French
1,1,Gennaro Bracigliano,G,"5'11""",12 03,01-03-80,Forbach,None,Nancy,2007,French
2,2,Ludovic  Guerriero,M,"5'09""",11  05,05-01-85,Forbach,None,Nancy,2007,French
4,4,Cris Malonga,M,"6'00""",11 07,11-07-87,Sens,Louhans-Cuiseaux,Nancy,2007,French
5,5,André  Luiz,D,"6'01""",12  13,27-01-80,São  João del Rei,Atlético  Mineiro,Nancy,2007,French
6,6,Pascal Berenguer,M,"5'10""",11 11,20-05-81,Marseille,Istres,Nancy,2007,French
7,7,Emmanuel Duchemin,M,"5'08""",10 09,14-03-79,Amiens,Ameins,Nancy,2007,French
8,8,Frédéric Biancalani,D,"5'11""",11 13,21-07-74,Villerupt,Walsall,Nancy,2007,French
9,9,Kim,F,"5'10""",12  04,22-06-80,Juiz  de Fora,Al  Ahli,Nancy,2007,French
10,10,Issiar  Dia,F,"5'05""",09  06,08-06-87,Sèvres,Amiens,Nancy,2007,French
11,11,Moncef Zerka,M,"5'10""",11 00,31-08-81,Orléans,None,Nancy,2007,French
12,12,Yamoudou Camara,D,"6'02""",13 08,12-08-87,Sèvres,Raon l'Etape,Nancy,2007,French
13,13,Damian  Macaluso,D,"5'11""",12  08,09-03-80,Montevideo,River  Plate [URU],Nancy,2007,French
14,14,Momar Faye,M,"5'09""",09 06,21-12-87,Dakar,Génération Foot Dakar,Nancy,2007,French
15,15,Youssouf  Hadji,M,"6'00""",11  00,25-02-80,Ifrane,Rennes,Nancy,2007,French
16,16,Damien Gregorini,G,"6'04""",14 02,02-03-79,Nice,Nice,Nancy,2007,French
17,17,Gaston Curbelo,F,"5'09""",11 13,08-04-76,Nancy,Hurucan Buceo,Nancy,2007,French
18,18,Adrian  Sarkisian,M,"5'10""",12  00,13-02-79,Montevideo,River  Plate [URU],Nancy,2007,French
19,19,Basile Camerling,F,"6'01""",12 13,19-04-87,Laxou,None,Nancy,2007,French
20,20,Michaël  Chrétien,D,"5'10""",10 01,10-07-84,Nancy,None,Nancy,2007,French
22,22,Marc-Antoine Fortuné,F,"6'00""",12 00,02-07-81,Cayenne,FC Utrecht,Nancy,2007,French
23,23,Jonathan Brison,M,"5'10""",11 04,07-02-82,Soissons,None,Nancy,2007,French
24,24,Benjamin Gavanon,M,"5'10""",11 04,20-09-83,Marseille,Marseille,Nancy,2007,French
25,25,Adaílton,D,"5'07""",10  12,26-12-79,Salvadoi,Criciúma,Nancy,2007,French
26,26,Landry  N'Guemo,M,"5'08""",11  00,28-11-85,Yaoundé,None,Nancy,2007,French
27,27,David Sauget,D,"5'08""",10 12,23-11-79,Champagnole,Bastia,Nancy,2007,French
28,28,Sébastien Puygrenier,D,"6'01""",10 01,28-01-82,Limoges,Rennes,Nancy,2007,French
30,30,Johan  Lepeyre,G,"5'11""",12  06,03-08-85,Le  Plessis-Bouchard,None,Nancy,2007,French
1,1,Hugo  Lloris,G,"6'01""",11  06,26-12-86,Nice,None,Nice,2007,French
2,2,Patrick Barul,D,"5'07""",10 12,02-10-77,Orleans,Lens,Nice,2007,French
3,3,Alaeddine  Yahia,D,"6'01""",12  10,26-08-81,Courbevoie,Sedan,Nice,2007,French
4,4,Vincent Hognon,D,6'00'',11 11,16-08-74,Nancy,St-Etienne,Nice,2007,French
5,5,Cédric  Kanté,D,"5'11""",12 01,06-07-79,Strasbourg,Strasbourg,Nice,2007,French
6,6,Olivier Echouafni,M,"6'00""",11 02,13-09-72,Menton,Rennes,Nice,2007,French
7,7,Derek Asamoah,F,"5'06""",11 00,01-05-81,Accra,Shrewsbury T,Nice,2007,French
8,8,David Hellebuyck,M,5'10'',11 07,12-05-79,Nantua,Paris St-Germain,Nice,2007,French
9,9,Lilian  Laslandes,F,"6'01""",12  12,04-09-71,Bordeaux,Bordeaux,Nice,2007,French
10,10,Ederson,M,"5'11""",11  09,13-01-86,Parapua,Lyon,Nice,2007,French
11,11,Joseph-Désiré Job,F,"6'01""",11 00,01-12-77,Venissieux,Sedan,Nice,2007,French
12,12,Bakary Koné,F,"5'04""",09 08,17-09-81,Abidjan,Lorient,Nice,2007,French
14,14,Florent Balmont,M,"5'09""",10 09,02-02-80,Sainte-Foy-les-Lyon,Lyon,Nice,2007,French
15,15,Anthony Modeste,F,"6'01""",11 07,14-04-88,Cannes,None,Nice,2007,French
16,16,Lionel Letizi,G,"6'01""",12 08,28-05-73,Nice,Rangers,Nice,2007,French
17,17,Mahamane  El Hadji Traoré,M,"5'09""",10 06,31-08-88,Bamako,CO Bamako,Nice,2007,French
18,18,Ismaël  Gace,D,"5'11""",12  01,19-09-86,St Germain en  Laye,None,Nice,2007,French
19,19,Nduka Ozokwo,M,"5'11""",11 11,25-12-88,Enugu,Enugu Rangers,Nice,2007,French
20,20,Kamel  Larbi,M,"5'10""",10  01,20-02-85,Antibes,None,Nice,2007,French
21,21,Mohamed Yahaya,D,"5'10""",12 01,17-02-88,Accra,Tema Youth,Nice,2007,French
22,22,Habib  Bamogo,F,"5'09""",11  04,08-05-82,Paris,Marseille,Nice,2007,French
23,23,Drissa  Diakité,M,"5'09""",10  12,18-02-85,Bamako,MC  Alger,Nice,2007,French
24,24,Gerald Cid,D,"6'02""",11  09,17-02-83,Talence,Bolton W,Nice,2007,French
25,25,Onyekachi Apam,D,"5'10""",10  08,30-12-85,Aba,Enugu  Rangers,Nice,2007,French
26,26,Cyril Rool,M,"5'09""",11 04,15-04-75,Perthuis,Bordeaux,Nice,2007,French
27,27,Cyril Jeunechamp,D,"5'09""",10 09,18-12-75,Nîmes,Rennes,Nice,2007,French
28,28,Anthony Scaramozzino,D,"5'11""",11  05,30-04-85,Nice,None,Nice,2007,French
30,30,Jérémie Moreau,G,"6'01""",10 08,30-12-85,Bourges,Rouen,Nice,2007,French
1,1,Mickaël Landreau,G,"6'00""",12 08,14-05-79,Machecoul,Nantes,Paris Saint-Germain,2007,French
2,2,Ceará,D,"5'09""",12 04,16-06-80,Crato,Internacional,Paris Saint-Germain,2007,French
3,3,Mamadou Sakho,D,"6'02""",11 11,13-02-90,Paris,None,Paris Saint-Germain,2007,French
5,5,Bernard Mendy,D,"5'10""",12 01,20-08-81,Evreux,Caen,Paris Saint-Germain,2007,French
6,6,Mario Yepes,D,"6'01""",13 00,13-01-76,Cali,Nantes,Paris Saint-Germain,2007,French
7,7,Peguy  Luyindula,F,"5'10""",11  04,25-05-79,Kinshasa,Marseille,Paris Saint-Germain,2007,French
8,8,Didier  Digard,M,"6'00""",12  11,12-07-86,Gisors,Le Havre,Paris Saint-Germain,2007,French
9,9,Pauleta,F,"5'10""",12 03,28-04-73,Ponta Delgada,Bordeaux,Paris Saint-Germain,2007,French
10,10,Souza,F,"5'09""",12 01,04-02-79,Maceió,São Paulo,Paris Saint-Germain,2007,French
11,11,Amara Diané,F,"5'11""",11 03,19-08-82,Abidjan,Strasbourg,Paris Saint-Germain,2007,French
14,14,David  N'Gog,F,"6'02""",11  09,01-04-89,Gennevilliers,None,Paris Saint-Germain,2007,French
15,15,Zoumana Camara,D,"6'00""",12  02,03-04-79,Colombes,St-Etienne,Paris Saint-Germain,2007,French
16,16,Jérôme Alonzo,G,"6'00""",13 00,20-11-72,Menton,St-Etienne,Paris Saint-Germain,2007,French
17,17,Larrys Mabiala,D,"6'02""",13 03,08-09-87,Montfermeil,None,Paris Saint-Germain,2007,French
18,18,Loris Arnaud,F,"6'00""",12 08,16-04-87,St-Germain-en-Laye,None,Paris Saint-Germain,2007,French
19,19,Everton Santos,F,"5'09""",10 06,14-10-86,São Bernardo do Campo,Corinthians,Paris Saint-Germain,2007,French
20,20,Clément  Chantôme,M,"5'10""",11  03,11-09-87,Sens,None,Paris Saint-Germain,2007,French
21,21,Yannick Boli,F,"5'11""",11 07,13-01-88,Saint-Maurice,None,Paris Saint-Germain,2007,French
22,22,Sylvain Armand,D,"5'11""",12 12,01-08-80,Saint-Etienne,Nantes,Paris Saint-Germain,2007,French
23,23,Jérémy  Clément,M,"5'08""",09  08,26-08-84,Béziers,Rangers,Paris Saint-Germain,2007,French
24,24,Grégory Bourillon,D,"6'01""",11 13,01-07-84,Laval,Rennes,Paris Saint-Germain,2007,French
25,25,Jérôme Rothen,M,"5'09""",10 12,31-03-78,Chatenay-Malabry,Monaco,Paris Saint-Germain,2007,French
26,26,Granddi Ngoyi,M,"6'00""",11 00,17-05-88,Melun,None,Paris Saint-Germain,2007,French
27,27,Younousse Sankharé,M,"6'00""",12 00,10-09-89,Sarcelles,None,Paris Saint-Germain,2007,French
30,30,Apoula Edel,G,"6'00""",13 01,17-06-86,Ekom I-Mfou,Rapid Bucureşti,Paris Saint-Germain,2007,French
1,1,Fabrice  Catherine,G,"6'02""",12  04,12-05-73,Caen,Tours,Rennes,2007,French
2,2,Elderson Uwa Echiejile,D,"6'00""",12 00,20-01-88,Cotonou,None,Rennes,2007,French
3,3,Djimi  Traoré,D,"6'03""",13 10,01-03-80,Saint-Ouen,Portsmouth,Rennes,2007,French
4,4,Guillaume Borne,D,"6'00""",12 02,12-02-88,Castres,None,Rennes,2007,French
5,5,John  Mensah,D,"5'11""",12  08,29-11-82,Obusai,Chievo  Verona,Rennes,2007,French
6,6,Sylvain  Wiltord,F,"5'08""",11  13,10-05-74,Neuilly-sur-Mame,Lyon,Rennes,2007,French
7,7,Jérôme  Leroy,M,"6'00""",11  00,04-11-74,Béthune,Sochaux,Rennes,2007,French
9,9,Mickaël Pagis,F,"5'10""",12 03,17-08-73,Angers,Marseille,Rennes,2007,French
10,10,Daniel Moreira,F,"5'09""",11 11,08-08-77,Maubeuge,Toulouse,Rennes,2007,French
11,11,Olivier Thomert,F,"5'10""",11 11,28-05-80,Versailles,Lens,Rennes,2007,French
12,12,Rod Fanni,D,"6'01""",12 03,06-12-81,Martigues,Nice,Rennes,2007,French
13,13,Petter Hansson,D,"6'01""",13 03,14-12-76,Helsingborg,SC Heerenveen,Rennes,2007,French
14,14,Bruno  Cheyrou,M,"6'01""",12  08,10-05-78,Suresnes,Liverpool,Rennes,2007,French
16,16,Patrice Luzi,G,6'03'',13  10,08-07-80,Ajaccio,Charleroi,Rennes,2007,French
17,17,Stéphane  Mbia,M,"6'02""",13  10,20-05-86,Yaoundé,Kadji Sports Academy,Rennes,2007,French
18,18,Fabien Lemoine,M,"5'09""",10 03,16-03-87,Fougères,None,Rennes,2007,French
19,19,Jimmy Briand,F,"5'10""",11  09,02-05-85,Vitry-sur-Seine,None,Rennes,2007,French
20,20,Jirès  Kembo Ekoko,F,"5'10""",11  11,08-01-88,Kinshasa,None,Rennes,2007,French
21,21,Julian Esteban,F,"5'09""",11 09,16-09-86,Geneva,Servette,Rennes,2007,French
22,22,Etienne Didot,M,"5'08""",10 03,24-07-83,Paimpol,None,Rennes,2007,French
23,23,Lhadji Badiane,F,"5'11""",10 12,16-04-87,Strasbourg,Gueugnon,Rennes,2007,French
24,24,Olivier  Sorlin,M,"6'00""",11 11,09-04-79,Saint-Etienne,Monaco,Rennes,2007,French
25,25,Félix Katongo,M,"5'07""",09 13,18-04-84,Mufulira,Petro Atlético,Rennes,2007,French
26,26,Sylvain  Marveaux,M,"5'08""",10  01,15-04-86,Vannes,None,Rennes,2007,French
27,27,Bira Dembélé,D,"6'02""",11 11,22-03-88,Villepinte,None,Rennes,2007,French
28,28,Prince Oniangue,D,"6'02""",12 02,04-11-88,Paris,None,Rennes,2007,French
29,29,Romain  Danze,M,"6'00""",11  03,03-07-86,Douarnenez,None,Rennes,2007,French
30,30,Simon Pouplin,G,"6'00""",12  03,28-05-85,Cholet,None,Rennes,2007,French
1,1,Jody Viviani,G,"6'02""",12 01,25-01-82,La  Ciotat,Montpellier,Saint-Etienne,2007,French
2,2,Cédric Varrault,D,"5'11""",11 00,30-01-80,Blois,Nice,Saint-Etienne,2007,French
3,3,Nivaldo,D,"6'02""",11 11,23-06-80,Feira de Santana,Belenenses,Saint-Etienne,2007,French
4,4,Efstathios Tavlaridis,D,"6'00""",12 10,25-01-80,Serres,Lille,Saint-Etienne,2007,French
7,7,Dimitri  Payet,M,"5'09""",11  00,29-03-87,St-Pierre  de la Réunion,Nantes,Saint-Etienne,2007,French
8,8,Ilan,F,"5'11""",11  00,18-09-80,Curitiba,Sochaux,Saint-Etienne,2007,French
9,9,David  Gigliotti,F,"5'09""",11  09,30-05-85,Martigues,Monaco,Saint-Etienne,2007,French
10,10,Fredy  Guarin,M,"6'00""",12  08,30-06-86,Puerto  Boyaca,Envigado,Saint-Etienne,2007,French
11,11,Geoffrey Dernis,M,"5'07""",10 05,24-12-80,Grande-Synthe,Lille,Saint-Etienne,2007,French
12,12,Blaise  Matuidi,M,"5'09""",11  00,09-04-87,Toulouse,Troyes,Saint-Etienne,2007,French
14,14,Pascal Feindouno,F,"5'09""",10 12,27-02-81,Conakry,Bordeaux,Saint-Etienne,2007,French
15,15,Siake Tiéné,M,"5'09""",11 05,22-02-82,Abidjan,Mamelodi Sundowns,Saint-Etienne,2007,French
16,16,Jérémie Janot,G,5'09'',11 11,11-10-77,Valenciennes,None,Saint-Etienne,2007,French
17,17,Rudolph Douala,F,5'09'',11 11,25-09-78,Douala,Sporting  CP,Saint-Etienne,2007,French
18,18,Bafetibis  Gomis,F,"6'00""",12  01,06-08-85,Seyne-sur-Mer,None,Saint-Etienne,2007,French
19,19,Christophe Landrin,M,"5'10""",10 09,30-06-77,Roubaix,Paris  St-Germain,Saint-Etienne,2007,French
21,21,Mouhamadou  Dabo,D,"5'09""",10  03,28-11-86,Dakar,None,Saint-Etienne,2007,French
24,24,Loïc Perrin,M,"5'11""",12  00,07-08-85,Saint-Etienne,None,Saint-Etienne,2007,French
26,26,Moustapha  Bayal Sall,M,"6'03""",14  02,30-11-85,Dakar,US  Gorée,Saint-Etienne,2007,French
28,28,Yohan Benalouane,D,"5'11""",11 07,28-03-87,Bagnols-sur-Cèze,None,Saint-Etienne,2007,French
29,29,Maodomalick Faye,F,"6'00""",11 05,13-12-87,Kahone,Yeggo Dakar,Saint-Etienne,2007,French
30,30,Jessy  Moulin,G,"6'00""",12  01,13-01-86,Valence,None,Saint-Etienne,2007,French
33,33,Boubacar Mansaly,M,"5'11""",10 12,04-02-88,Dakar,None,Saint-Etienne,2007,French
1,1,Jérémy Gavanon,G,"6'00""",11  09,20-09-83,Marseille,Marseille,Sochaux,2007,French
2,2,Rabiu  Afolabi,D,"6'01""",11  11,18-04-80,Osobo,Austria  Vienna,Sochaux,2007,French
3,3,Fabrice  Pancrate,F,"6'01""",11  09,02-05-80,Paris,Paris St-Germain,Sochaux,2007,French
4,4,Sébastien Grax,F,"5'10""",11  09,23-06-84,Le  Creusot,Monaco,Sochaux,2007,French
5,5,Boukary  Dramé,D,"5'11""",11  11,22-07-85,Villepinte,Paris St-Germain,Sochaux,2007,French
6,6,Stéphane  Dalmat,M,6'01'',12  06,16-02-79,Tours,Bordeaux,Sochaux,2007,French
7,7,Romain  Pitau,M,"5'10""",11  00,08-08-77,Douai,Nice,Sochaux,2007,French
8,8,Guirane  N'Daw,M,"6'02""",12 03,24-04-84,Rufisque,None,Sochaux,2007,French
9,9,Moumouni  Dagano,F,"6'01""",12  12,01-01-81,Ouagadougou,Guingamp,Sochaux,2007,French
12,12,Mickaël Isabey,M,"5'06""",09 10,20-02-75,Pontarlier,Besançon,Sochaux,2007,French
13,13,Jérémie  Brechet,D,"6'01""",12  01,14-08-79,Lyon,Real Sociedad,Sochaux,2007,French
14,14,Bojan Jokič,D,"5'10""",11 11,17-05-86,Kranj,Gorica,Sochaux,2007,French
15,15,Gonzalo Vargas,F,"5'08""",12  00,22-09-81,Montevideo,Monaco,Sochaux,2007,French
16,16,Teddy Richert,G,"5'11""",12 06,21-09-74,Avignon,Bordeaux,Sochaux,2007,French
17,17,Maxime Josse,D,"6'00""",12  13,21-03-87,Saint-Quentin,None,Sochaux,2007,French
18,18,Lionel Mathis,M,"5'08""",10 12,04-10-81,Montreuil-sous-Bois,Auxerre,Sochaux,2007,French
19,19,Badara Séne,M,"6'03""",12  01,19-11-84,Dakar,None,Sochaux,2007,French
20,20,Valter  Birsa,F,"6'00""",12 06,07-08-86,Sempeter  pri Gorici,Gorica,Sochaux,2007,French
21,21,Nicolas Maurice-Belay,M,"5'11""",11 07,19-04-85,Sucy-en-Brie,Monaco,Sochaux,2007,French
22,22,Ivan Periić,F,"5'11""",11 09,02-02-89,Split,Hajduk Split,Sochaux,2007,French
24,24,Damien  Perquis,D,6'00'',12  04,10-04-84,Troyes,St-Etienne,Sochaux,2007,French
25,25,Kandia Traoré,F,"6'01""",12 08,05-07-80,Adjame,Al Wasl,Sochaux,2007,French
26,26,Mevlüt Erdinç,F,"5'11""",12  11,25-02-87,Saint-Claude,None,Sochaux,2007,French
27,27,Omar Daf,D,"5'09""",11 00,12-02-77,Dakar,Thonon,Sochaux,2007,French
28,28,Stéphane Pichot,D,"5'10""",11 11,02-09-76,Ernée,Paris  St-Germain,Sochaux,2007,French
29,29,Vincent Nogueira,M,"5'07""",08 07,16-01-88,Besançon,None,Sochaux,2007,French
30,30,Mathieu Dreyer,G,"6'02""",12 04,20-03-89,Strasbourg,None,Sochaux,2007,French
33,33,Sloan Privat,F,"6'01""",12 13,24-07-89,Cayenne,None,Sochaux,2007,French
1,1,Nicolas Puydebois,G,"5'11""",12 08,28-02-81,Bron,Lyon,Strasbourg,2007,French
2,2,Mamadou Bah,M,"5'11""",11 11,25-04-88,Conakry,None,Strasbourg,2007,French
3,3,Manuel  Dos Santos,D,"5'10""",11  13,28-03-75,Praïa,Monaco,Strasbourg,2007,French
4,4,Pierre Ducrocq,D,"5'11""",12  00,18-12-76,Pontoise,Le Havre,Strasbourg,2007,French
5,5,Habib  Bellaid,D,"6'02""",12  08,28-03-86,Bobigny,None,Strasbourg,2007,French
6,6,Rodrigo  Lacerda Ramos,M,"6'00""",12  08,06-10-80,São  Bernardo da Campo,Ajaccio,Strasbourg,2007,French
7,7,Jacob  Mulenga,F,"6'01""",12  06,12-02-84,Kitwe,Châteauroux,Strasbourg,2007,French
8,8,Renaud Cohade,M,"5'10""",12  03,29-09-84,Aubenas,Bordeaux,Strasbourg,2007,French
9,9,Kevin  Gameiro,F,"5'07""",10  01,09-04-87,Senlis,None,Strasbourg,2007,French
10,10,Yacine Abdessadki,M,"5'08""",10 01,01-01-81,Nice,Toulouse,Strasbourg,2007,French
11,11,Eric Mouloungui,F,"6'01""",11 06,01-04-84,Port-Gentil,None,Strasbourg,2007,French
12,12,Edgar  Gnoleba Loué,D,"6'01""",12  04,27-12-82,Abidjan,Raja  Casablanca,Strasbourg,2007,French
13,13,Morgan  Schneiderlin,M,"5'11""",11  11,08-11-89,Zettwiller,None,Strasbourg,2007,French
14,14,Romain  Gasmi,M,"5'09""",11  09,15-02-87,Lyon,None,Strasbourg,2007,French
15,15,Zoltán  Szélesi,D,"6'00""",12  08,22-11-81,Budapest,Energie Cottbus,Strasbourg,2007,French
16,16,Stéphane Cassard,G,6'01'',11 11,11-11-72,Montbeliard,Troyes,Strasbourg,2007,French
17,17,James Fanchone,F,5'10,10 07,21-02-80,Le Mans,Le Mans,Strasbourg,2007,French
18,18,Pascal Johansen,M,"5'09""",10 12,28-04-79,Colmar,Marseille,Strasbourg,2007,French
19,19,Guillaume Lacour,M,"5'08""",10 05,02-08-80,Courbevoie,Lyon,Strasbourg,2007,French
20,20,Ahmed Abou  Mosalem Farag,D,"5'07""",11  00,25-07-81,Cairo,Al Ahly,Strasbourg,2007,French
21,21,Wason Rentería,F,"6'01""",12 01,04-07-85,Quibdó,FC Porto,Strasbourg,2007,French
22,22,Grégory Paisley,D,"6'00""",12 12,07-05-77,Paris,Troyes,Strasbourg,2007,French
24,24,Anthony Weber,D,"6'03""",12 13,11-06-87,Strasbourg,None,Strasbourg,2007,French
25,25,Stéphane Tritz,D,"5'09""",11 03,25-02-87,Strasbourg,None,Strasbourg,2007,French
26,26,Álvaro Santos,F,"5'11""",11 03,30-01-80,São Paulo,Sochaux,Strasbourg,2007,French
27,27,Quentin Othon,M,"5'04""",09 13,27-03-88,Montreuil-sous-Bois,None,Strasbourg,2007,French
29,29,Pascal Camadini,M,"5'10""",11 00,02-04-72,Bastia,Bastia,Strasbourg,2007,French
30,30,Régis  Gurtner,G,"5'11""",11  11,08-12-86,Saverne,None,Strasbourg,2007,French
33,33,Simon Zenke,F,"5'10""",13 05,24-12-88,Kaduna,None,Strasbourg,2007,French
1,1,Rudy  Riou,G,"6'00""",12  03,22-01-80,Grande-Synthe,Istres,Toulouse,2007,French
2,2,Mohamed  Fofana,D,"5'11""",11  07,07-03-85,Gonesse,None,Toulouse,2007,French
3,3,Daniel  Congre,D,"6'00""",12  06,05-04-85,Toulouse,None,Toulouse,2007,French
4,4,Dominique Arribage,D,"6'01""",13 00,11-05-71,Suresnes,Rennes,Toulouse,2007,French
5,5,Jérémy Mathieu,D,"6'02""",13 00,29-10-83,Luxeuil-les-Bains,Sochaux,Toulouse,2007,French
6,6,Jon  Jönsson,D,"6'00""",11  07,08-07-83,Hässleholm,IF Elfsborg,Toulouse,2007,French
7,7,Fodé  Mansaré,F,"5'10""",11 00,03-09-81,Conakry,Montpellier,Toulouse,2007,French
8,8,Laurent  Batlles,M,"5'08""",10  09,23-09-75,Nantes,Marseille,Toulouse,2007,French
9,9,Johan Elmander,F,"6'02""",12 06,27-05-81,Alingsas,Feyenoord,Toulouse,2007,French
