,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
26,26,Lewis Stevenson,D,"5'07""",10  08,05-01-88,Kirkcaldy,None,Hibernian,2006,Scottish
30,30,Alistair Brown,G,"6'01""",12  04,12-02-85,Ayr,None,Hibernian,2006,Scottish
31,31,Zbigniew Małkowski,G,"6'02""",12 06,19-01-78,Olsztyn,Feyenoord,Hibernian,2006,Scottish
32,32,Keegan  Ayre,M,"6'00""",11  06,04-07-88,New Westminster [CAN],None,Hibernian,2006,Scottish
33,33,Ross Chisholm,M,"5'09""",10 04,14-01-88,Irvine,None,Hibernian,2006,Scottish
34,34,Ross Campbell,F,"5'10""",09  03,03-07-87,Galashiels,None,Hibernian,2006,Scottish
35,35,Sean  Lynch,M,"5'10""",10  10,31-01-87,Dechmont,None,Hibernian,2006,Scottish
41,41,Andrew  McNeil,G,"5'11""",13  03,19-01-87,Edinburgh,Southampton,Hibernian,2006,Scottish
42,42,Dávid Gróf,G,"6'03""",,17-04-89,,,Hibernian,2006,Scottish
43,51,Matthew Curtis,G,"6'00""",12  00,10-02-89,Dunfermline,None,Hibernian,2006,Scottish
1,1,Michael Fraser,G,"6'03""",12  07,08-10-83,Inverness,None,Inverness Caledonian Thistle,2006,Scottish
2,2,Ross Tokely,D,"6'03""",13 06,08-03-79,Aberdeen,Huntly,Inverness Caledonian Thistle,2006,Scottish
3,3,Stuart Golabek,D,"5'10""",11 00,05-11-74,Inverness,Ross Co,Inverness Caledonian Thistle,2006,Scottish
4,4,Darren Dods,D,"6'01""",13 02,07-06-75,Edinburgh,St Johnstone,Inverness Caledonian Thistle,2006,Scottish
5,5,Stuart McCaffrey,D,"5'11""",12 12,30-05-79,Glasgow,Aberdeen,Inverness Caledonian Thistle,2006,Scottish
6,6,Roy McBain,M,"5'11""",11 05,07-11-74,Aberdeen,Ross Co,Inverness Caledonian Thistle,2006,Scottish
7,7,Barry Wilson,M,"5'11""",12 04,16-02-72,Kirkcaldy,Livingston,Inverness Caledonian Thistle,2006,Scottish
8,8,Ian Black,M,"5'08""",09  12,14-03-85,Edinburgh,Blackburn R,Inverness Caledonian Thistle,2006,Scottish
9,9,Graham Bayne,F,"6'01""",12  07,22-08-79,Kirkcaldy,Ross Co,Inverness Caledonian Thistle,2006,Scottish
10,10,Richie Hart,M,"5'10""",12  02,30-03-78,Inverness,Brora Rangers,Inverness Caledonian Thistle,2006,Scottish
11,11,Alan Morgan,M,"6'00""",12  06,27-11-83,Edinburgh,Blackburn R,Inverness Caledonian Thistle,2006,Scottish
12,12,Russell Duncan,D,"5'09""",11 01,15-09-80,Aberdeen,Forfar Ath,Inverness Caledonian Thistle,2006,Scottish
14,14,Grant Munro,D,"6'00""",12 07,15-09-80,Inverness,None,Inverness Caledonian Thistle,2006,Scottish
16,16,Richard Hastings,D,"6'02""",11 07,18-05-87,Price George,MVV Maastricht,Inverness Caledonian Thistle,2006,Scottish
17,17,Craig Dargo,F,"5'06""",10 01,03-01-78,Edinburgh,Kilmarnock,Inverness Caledonian Thistle,2006,Scottish
18,18,Gary McSwegan,F,"5'07""",12 08,24-09-70,Glasgow,Ross Co,Inverness Caledonian Thistle,2006,Scottish
19,19,Dennis Wyness,F,"5'10""",11  04,22-03-77,Aberdeen,Hearts,Inverness Caledonian Thistle,2006,Scottish
20,20,Markus Paatelainen,M,"6'01""",12 08,23-01-83,Valkeaskoski,Cowdenbeath,Inverness Caledonian Thistle,2006,Scottish
23,23,Ally Ridgers,G,"6'01""",12 06,30-06-80,Inverness,Clachnacuddin,Inverness Caledonian Thistle,2006,Scottish
24,24,John Rankin,M,"5'08""",12 08,27-06-83,Bellshill,Ross Co,Inverness Caledonian Thistle,2006,Scottish
25,25,Stuart Soane,M,"5'10""",09 02,05-11-87,Dunfermline,None,Inverness Caledonian Thistle,2006,Scottish
26,26,Zander  Sutherland,M,"5'06""",09 13,07-09-87,Wick,None,Inverness Caledonian Thistle,2006,Scottish
27,27,Jonathan  Smith,G,,,26-11-87,,None,Inverness Caledonian Thistle,2006,Scottish
28,28,Rory  McAllister,F,"6'01""",12 07,13-05-87,Aberdeen,Aberdeen,Inverness Caledonian Thistle,2006,Scottish
1,1,Alan Combe,G,"6'01""",12 02,30-04-74,Edinburgh,Bradford C,Kilmarnock,2006,Scottish
2,2,James Fowler,D,"5'09""",10 10,26-10-80,Glasgow,Gairdoch BC,Kilmarnock,2006,Scottish
3,3,Gary Hay,D,"5'07""",10 00,07-09-77,Irvine,Kilmarnock BC,Kilmarnock,2006,Scottish
4,4,David Lilley,D,"6'01""",11 00,31-10-77,Bellshill,Partick Th,Kilmarnock,2006,Scottish
5,5,Gordon Greer,D,"6'02""",12  05,14-12-80,Glasgow,Blackburn R,Kilmarnock,2006,Scottish
6,6,Simon Ford,D,"6'01""",12 04,17-11-81,Newham,Redbridge,Kilmarnock,2006,Scottish
7,7,Steven Naismith,F,"5'09""",11  05,14-09-86,Irvine,None,Kilmarnock,2006,Scottish
8,8,Gary Locke,M,"5'10""",11 08,16-06-75,Edinburgh,Bradford  C,Kilmarnock,2006,Scottish
9,9,Colin Nish,F,"6'03""",11  08,07-03-81,Edinburgh,Clyde,Kilmarnock,2006,Scottish
10,10,Gary Wales,F,"5'10""",11 00,04-01-79,East Kilbride,Gillingham,Kilmarnock,2006,Scottish
11,11,Danny Invincible,F,"6'00""",12  02,31-03-79,Brisbane,Swindon T,Kilmarnock,2006,Scottish
12,12,Allan Johnston,M,"5'11""",11 00,14-12-73,Glasgow,Middlesbrough,Kilmarnock,2006,Scottish
13,13,Graeme Smith,G,6'02'',12  08,03-10-82,Bellshill,None,Kilmarnock,2006,Scottish
14,14,Fraser Wright,D,"5'10""",11  10,23-12-79,East Kilbride,Stranraer,Kilmarnock,2006,Scottish
15,15,Grant  Murray,D,"5'10""",12 00,29-08-75,Edinburgh,Partick Th,Kilmarnock,2006,Scottish
16,16,Rhian Dodds,M,"5'10""",11  09,03-10-79,Irvine,Robert Morris Univ,Kilmarnock,2006,Scottish
18,18,Paul Di Giacomo,F,"6'01""",11 04,30-06-82,Glasgow,None,Kilmarnock,2006,Scottish
19,19,Stephen Murray,M,5'04'',09  12,18-04-83,Bellshill,None,Kilmarnock,2006,Scottish
20,20,David  Fernández,F,5'09'',11 06,20-01-76,Corvina,Dundee  U,Kilmarnock,2006,Scottish
21,21,Ryan O'Leary,D,"6'00""",11  11,24-08-87,Glasgow,Aberdeen,Kilmarnock,2006,Scottish
22,22,Peter Leven,M,"5'11""",12  13,27-09-83,Glasgow,Rangers,Kilmarnock,2006,Scottish
23,23,Jamie Hamill,D,"5'08""",11  01,29-07-86,Irvine,None,Kilmarnock,2006,Scottish
24,24,Robert Campbell,F,"6'02""",12  13,22-07-86,Glasgow,None,Kilmarnock,2006,Scottish
25,25,Jamie Adams,M,"6'01""",11  07,26-08-87,Stranraer,None,Kilmarnock,2006,Scottish
26,26,Cameron Bell,G,"5'11""",13  04,18-09-86,Dumfries,Queen of the South,Kilmarnock,2006,Scottish
27,27,Mohammed Sylla,D,6'00'',12 00,13-03-77,Bouaké,Leicester C,Kilmarnock,2006,Scottish
28,28,Iain  Campbell,D,"5'09""",10  12,28-06-85,Kirkcaldy,Dunfermline  Ath,Kilmarnock,2006,Scottish
29,29,Rocco  Quinn,D,"5'11""",12  00,07-09-86,Glasgow,Celtic,Kilmarnock,2006,Scottish
30,30,Steven Noble,M,"5'10""",11  01,18-04-88,Paisley U,None,Kilmarnock,2006,Scottish
31,31,Gary Wild,D,"6'01""",11  12,12-08-88,Glasgow,None,Kilmarnock,2006,Scottish
32,32,Peter  Logan,G,"5'10""",11  07,25-11-88,Irvine,None,Kilmarnock,2006,Scottish
33,33,Scott Anson,D,"6'01""",10  07,29-04-89,Glasgow,Hamilton Academical,Kilmarnock,2006,Scottish
34,34,Niall Blair,M,,10  10,30-01-89,,None,Kilmarnock,2006,Scottish
35,35,Stephen Campbell,F,,,08-04-89,,None,Kilmarnock,2006,Scottish
36,36,Jamie Donnelly,G,,12  00,25-05-88,,None,Kilmarnock,2006,Scottish
37,37,David Cox,F,"5'06""",09  04,17-03-89,Lanark,None,Kilmarnock,2006,Scottish
38,38,Iain Flannigan,D,"5'11""",10  12,15-01-88,Glasgow,None,Kilmarnock,2006,Scottish
39,39,Sean McGhee,D,,10  06,08-05-89,,None,Kilmarnock,2006,Scottish
40,40,Paul McInnes,M,,,,Saltcoats,None,Kilmarnock,2006,Scottish
41,41,Thomas Nolan,M,,12  02,,,None,Kilmarnock,2006,Scottish
42,42,Kyle Wright,D,,10  01,,,None,Kilmarnock,2006,Scottish
43,43,Eric Skora,M,"5'10""",11 00,20-08-81,Metz,Preston NE,Kilmarnock,2006,Scottish
44,44,Chad Harpur,G,"5'10""",12  11,03-09-82,Johannesburg,Tembisa Classic,Kilmarnock,2006,Scottish
45,45,Tim Clancy,D,"5'11""",11 01,08-06-84,Trim,Fisher Ath,Kilmarnock,2006,Scottish
46,46,Aimé Koudou,F,"5'11""",11 03,18-11-76,,Airdrie U,Kilmarnock,2006,Scottish
1,1,Graeme  Smith,G,"6'01""",12  05,08-06-83,Edinburgh,Rangers,Motherwell,2006,Scottish
2,2,Martyn Corrigan,D,"5'09""",10 09,14-08-77,Glasgow,Falkirk,Motherwell,2006,Scottish
3,3,Danny Murphy,D,"5'06""",10 04,04-12-82,London,Cork C,Motherwell,2006,Scottish
4,4,Brian Kerr,M,"5'08""",11 00,12-10-81,Motherwell,Newcastle  U,Motherwell,2006,Scottish
5,5,Stephen Craigan,D,6'00'',11  00,21-10-76,Newtonards,Partick Thistle,Motherwell,2006,Scottish
6,6,Brian  McLean,D,"6'02""",12  03,28-02-85,Rutherglen,Rangers,Motherwell,2006,Scottish
7,7,Scott McDonald,F,"5'08""",12 04,21-08-83,Melbourne,Wimbledon,Motherwell,2006,Scottish
8,8,Ross  McCormack,F,"5'09""",11  10,18-08-86,Glasgow,Rangers,Motherwell,2006,Scottish
10,10,Phil O'Donnell,M,"5'10""",10 05,25-03-72,Bellshill,Sheffield  W,Motherwell,2006,Scottish
11,11,Jim Paterson,D,"5'11""",12 13,25-09-79,Bellshill,Dundee U,Motherwell,2006,Scottish
12,12,David Clarkson,F,5'10'',09  13,10-09-85,Bellshill,None,Motherwell,2006,Scottish
13,13,Paul Keegan,F,"6'00""",11 11,30-12-72,Dublin,St Patrick's Ath,Motherwell,2006,Scottish
14,14,Steven McGarry,F,"5'09""",11  00,29-09-79,Paisley,Ross Co,Motherwell,2006,Scottish
15,15,William Kinniburgh,D,6'00'',10  01,08-09-84,Glasgow,None,Motherwell,2006,Scottish
16,16,Trevor Molloy,F,5'10'',11 06,14-04-77,Dublin,St Patrick's Ath,Motherwell,2006,Scottish
17,17,Kevin  McBride,M,"5'10""",10  05,14-06-81,Bellshill,Celtic,Motherwell,2006,Scottish
18,18,Colin Meldrum,G,"5'10""",13 04,26-11-75,Kilmarnock,Fofar Ath,Motherwell,2006,Scottish
19,19,Paul Quinn,D,6'00'',10  10,21-07-85,Wishaw,None,Motherwell,2006,Scottish
20,20,Marc  Fitzpatrick,D,5'10'',10  09,11-05-86,Lanark,None,Motherwell,2006,Scottish
21,21,Shaun Fagan,M,5'10'',10  01,22-03-84,Bellshill,None,Motherwell,2006,Scottish
22,22,Keith Lasley,M,"5'08""",10  07,21-09-79,Glasgow,Plymouth Arg,Motherwell,2006,Scottish
23,23,Darren Smith,F,"6'00""",11  07,27-03-88,Lanark,None,Motherwell,2006,Scottish
24,24,Bobby Donnelly,D,"6'01""",10  07,19-01-87,Glasgow,None,Motherwell,2006,Scottish
25,25,Dougie Calder,G,"6'00""",11  11,01-02-86,Glasgow,Hamilton Academical,Motherwell,2006,Scottish
26,26,Kenny Connolly,M,"5'10""",10  07,18-04-87,Glasgow,None,Motherwell,2006,Scottish
27,27,Adam Coackley,F,"5'09""",09  09,19-10-87,Bellshill,None,Motherwell,2006,Scottish
28,28,Willie Soutar,D,"5'11""",11  00,12-07-87,Lanark,None,Motherwell,2006,Scottish
29,29,Stephen Maguire,M,"5'07""",09  08,14-02-87,Motherwell,None,Motherwell,2006,Scottish
30,30,Mark Reynolds,D,"5'11""",10  09,07-05-87,Motherwell,None,Motherwell,2006,Scottish
31,31,Krisztián Vadócz,M,"6'02""",11  11,30-05-85,Budapest,Auxerre,Motherwell,2006,Scottish
33,33,Alex Donnelly,M,"6'01""",11  02,22-03-88,Glasgow,None,Motherwell,2006,Scottish
34,34,Alan Martin,G,"6'00""",11  11,01-01-89,Glasgow,None,Motherwell,2006,Scottish
35,35,Craig Brownlie,D,"6'00""",12  08,25-05-88,Bellshill,None,Motherwell,2006,Scottish
36,36,Ross Forbes,M,"6'00""",10  06,03-03-89,Glasgow,None,Motherwell,2006,Scottish
37,37,David Nixon,D,"6'01""",12  09,09-07-88,Paisley,None,Motherwell,2006,Scottish
38,38,Cammy Murray,D,"6'00""",10  00,29-04-89,Bellshill,None,Motherwell,2006,Scottish
39,39,David Gormley,F,"5'10""",11  12,10-05-88,Glasgow,None,Motherwell,2006,Scottish
40,40,Jamie Murphy,F,"5'10""",09  10,28-08-89,Glasgow,None,Motherwell,2006,Scottish
41,41,Mark Archdeacon,F,"6'01""",11 11,09-10-89,Greenock,None,Motherwell,2006,Scottish
42,42,Juan Carrio,M,,,,,,Motherwell,2006,Scottish
43,43,Gary Fallon,F,,,,,None,Motherwell,2006,Scottish
44,44,Craig Gupwell,D,,,,,None,Motherwell,2006,Scottish
45,45,Ryan Wilson,M,,,,,None,Motherwell,2006,Scottish
46,46,Ryan D Wilson,M,,,,,,Motherwell,2006,Scottish
47,47,Darren  Lygate,M,"6'01""",10 08,04-07-89,Glasgow,Albion R,Motherwell,2006,Scottish
48,48,Mark  Sideserf,M,,,,,,Motherwell,2006,Scottish
49,49,John  McGeough,F,,,,,Celtic,Motherwell,2006,Scottish
50,50,Steven  Coutts,G,,,,,None,Motherwell,2006,Scottish
1,1,Stefan Klos,G,"6'00""",13 08,16-08-71,Dortmund,Borussia Dortmund,Rangers,2006,Scottish
2,2,Andy Webster,D,"6'00""",10 00,23-04-82,Dundee,Wigan Ath,Rangers,2006,Scottish
3,3,David Weir,D,"6'02""",13 07,10-05-70,Falkirk,Everton,Rangers,2006,Scottish
4,4,Thomas Buffel,M,"5'09""",10  10,19-02-81,Ruddervoorde,Feyenoord,Rangers,2006,Scottish
5,5,Saa Papac,D,"6'01""",12 04,07-02-80,Mostar,Austria Vienna,Rangers,2006,Scottish
6,6,Barry  Ferguson,M,"5'11""",11  09,02-02-78,Glasgow,Blackburn  R,Rangers,2006,Scottish
7,7,Brahim Hemdani,M,"5'10""",11 00,15-03-78,Colombes,Marseille,Rangers,2006,Scottish
8,8,Kevin Thomson,M,"5'11""",11  04,14-10-84,Edinburgh,Hibernian,Rangers,2006,Scottish
9,9,Dado Pro,F,"6'02""",13 07,05-11-74,Zadar,Monaco,Rangers,2006,Scottish
10,10,Nacho Novo,F,"5'09""",11  00,26-03-79,Ferrol,Dundee,Rangers,2006,Scottish
11,11,Gavin Rae,M,"5'11""",13 09,28-11-77,Aberdeen,Dundee,Rangers,2006,Scottish
12,12,Ugo Ehiogu,D,"6'02""",14 10,03-11-72,Hackney,Middlesbrough,Rangers,2006,Scottish
14,14,Libor  Sionko,M,"5'09""",11  05,01-02-77,Ostrava,Austria  Vienna,Rangers,2006,Scottish
15,15,Kris Boyd,F,"6'01""",13 00,18-08-83,Irvine,Kilmarnock,Rangers,2006,Scottish
17,17,Chris  Burke,M,"5'09""",10  10,02-12-83,Glasgow,None,Rangers,2006,Scottish
18,18,Ian Murray,M,"5'10""",11 05,20-03-81,Edinburgh,Hibernian,Rangers,2006,Scottish
19,19,Karl Svensson,D,"6'02""",12 13,21-03-84,Jönköping,IFK  Göteborg,Rangers,2006,Scottish
20,20,Alan  Hutton,D,6'01'',11  05,30-11-84,Glasgow,None,Rangers,2006,Scottish
22,22,Allan McGregor,G,6'00'',11  09,31-01-82,Edinburgh,None,Rangers,2006,Scottish
23,23,Filip ebo,F,"5'11""",12 02,24-02-84,Bratislava,Austria Vienna,Rangers,2006,Scottish
25,25,Charlie  Adam,M,"6'01""",13  00,10-12-85,Dundee,None,Rangers,2006,Scottish
26,26,Steven  Smith,D,"5'10""",10  13,30-08-85,Bellshill,None,Rangers,2006,Scottish
28,28,Antoine  Ponroy,D,"6'02""",11  11,15-04-86,Rouen,Rennes,Rangers,2006,Scottish
30,30,Makhtar  N'Diaye,M,"5'08""",10  03,31-12-81,Dakar,Yverdon-Sport,Rangers,2006,Scottish
34,34,Lee  Robinson,G,"5'11""",12  00,02-07-86,Sunderland,None,Rangers,2006,Scottish
36,36,Steven  Campbell,D,"5'10""",10  08,20-08-86,Kirkcaldy,None,Rangers,2006,Scottish
38,38,Calum  Reidford,G,"5'11""",12  04,26-05-87,Glasgow,None,Rangers,2006,Scottish
41,41,Alan  Lowing,D,"5'10""",10  09,07-01-88,Rutherglen,None,Rangers,2006,Scottish
42,42,Steven  Lennon,M,"5'07""",09  07,20-01-88,Irvine,None,Rangers,2006,Scottish
43,43,Sam  Woods,M,"5'08""",09  12,06-02-88,Ascot,None,Rangers,2006,Scottish
44,44,Paul  Emslie,M,"5'10""",10  10,13-03-88,Aberdeen,None,Rangers,2006,Scottish
45,45,Rory  Loy,F,"5'10""",10  07,19-03-88,Dumfries,Kilmarnock,Rangers,2006,Scottish
46,46,Martin  Ure,D,"5'09""",10  13,06-06-88,Irvine,None,Rangers,2006,Scottish
47,47,Dean  Furman,M,,,22-06-88,Cape Town,Chelsea,Rangers,2006,Scottish
48,49,Jordan  McMillan,D,"5'10""",09  12,16-10-88,Glasgow,None,Rangers,2006,Scottish
49,50,Michael  Donald,D,,,20-01-89,,None,Rangers,2006,Scottish
50,53,William  McLachlan,M,"5'09""",11  03,19-03-89,Rutherglen,None,Rangers,2006,Scottish
51,54,Scott  Hadden,F,,,01-04-89,,None,Rangers,2006,Scottish
52,55,Ross  Harvey,D,,,13-04-89,,None,Rangers,2006,Scottish
53,56,Chris  Craig,F,,,13-05-89,,None,Rangers,2006,Scottish
54,57,Steven  Kinniburgh,M,,,13-06-89,,None,Rangers,2006,Scottish
55,59,Andrew  Shinnie,D,"5'11""",11  00,17-07-89,Aberdeen,None,Rangers,2006,Scottish
56,63,Ross Perry,D,,,07-02-90,,None,Rangers,2006,Scottish
57,64,Scott Gallacher,G,"6'02""",12 01,15-07-89,Bellshill,None,Rangers,2006,Scottish
58,66,Cherif Lancine,F,,,10-01-91,,None,Rangers,2006,Scottish
59,68,Chris  Smith,D,,,31-08-88,,None,Rangers,2006,Scottish
60,70,John  Fleck,F,,,24-08-91,,None,Rangers,2006,Scottish
1,1,Tony Bullock,G,"6'01""",14 01,18-02-72,Warrington,Gillingham,St Mirren,2006,Scottish
2,2,David van Zanten,D,"5'10""",11 00,08-05-82,Dublin,Celtic,St Mirren,2006,Scottish
3,3,Kirk Broadfoot,D,"6'03""",14 00,08-08-84,Irvine,Hibernian,St Mirren,2006,Scottish
4,4,Andy Millen,D,"5'11""",11 04,10-06-65,Glasgow,Clyde,St Mirren,2006,Scottish
5,5,Kevin McGowne,D,"6'00""",12 03,16-12-69,Kilmarnock,Partick Thistle,St Mirren,2006,Scottish
6,6,John Potter,D,"6'01""",13 00,15-12-79,Dunfermline,Clyde,St Mirren,2006,Scottish
7,7,Hugh Murray,M,"5'10""",10 07,08-01-79,Bellshill,None,St Mirren,2006,Scottish
8,8,Eddie Malone,M,"5'10""",10 08,06-04-85,Edinburgh,Clyde,St Mirren,2006,Scottish
9,9,John Sutton,F,"6'00""",14 02,26-12-83,Norwich,Millwall,St Mirren,2006,Scottish
10,10,Stewart Kean,M,"5'09""",10 00,04-03-83,Irvine,Ayr United,St Mirren,2006,Scottish
11,11,Alex Burke,F,"5'07""",09 11,11-11-77,Glasgow,Ross Co,St Mirren,2006,Scottish
12,12,Richard Brittain,M,"5'09""",10  07,24-09-83,Bangour,Livingston,St Mirren,2006,Scottish
13,13,Craig Hinchcliffe,G,"5'11""",13 00,05-05-72,Glasgow,Arbroath,St Mirren,2006,Scottish
14,14,Garry Brady,M,"5'10""",10 09,07-09-76,Glasgow,Dundee,St Mirren,2006,Scottish
15,15,Mark Corcoran,M,"5'10""",11 03,30-11-80,Perth,Hamilton Academical,St Mirren,2006,Scottish
16,16,Ian Maxwell,D,"6'02""",14 00,02-05-75,Glasgow,St Johnstone,St Mirren,2006,Scottish
17,17,Alan Reid,F,"5'08""",10 00,21-10-80,Paisley,Hibernian,St Mirren,2006,Scottish
19,19,Billy Mehmet,F,"6'01""",12 13,03-01-84,London,Dunfermline Ath,St Mirren,2006,Scottish
20,20,Craig Molloy,M,"5'07""",10 03,26-04-86,Greenock,None,St Mirren,2006,Scottish
21,21,Ryan McCay,M,"5'08""",10 08,04-05-86,Paisley,None,St Mirren,2006,Scottish
22,22,David McKenna,F,"5'09""",10 02,19-09-86,Paisley,None,St Mirren,2006,Scottish
23,23,Iain Anderson,M,"5'08""",09 07,23-07-77,Glasgow,Dundee,St Mirren,2006,Scottish
24,24,Chris Smith,G,"6'03""",13 01,05-03-86,Glasgow,None,St Mirren,2006,Scottish
25,25,John Baird,F,"5'07""",10 06,22-08-85,Glasgow,Clyde,St Mirren,2006,Scottish
26,26,Stephen Anderson,F,"5'10""",12 11,24-03-87,Paisley,None,St Mirren,2006,Scottish
27,27,Scott Gemmill,F,"5'10""",09 08,09-06-87,Rutherglen,None,St Mirren,2006,Scottish
28,28,David Barron,M,"5'10""",12 07,10-09-87,Greenock,None,St Mirren,2006,Scottish
29,29,Stuart Balmer,D,"6'00""",12 11,20-09-69,Falkirk,Hamilton Academical,St Mirren,2006,Scottish
30,30,Mark Docherty,M,"5'09""",10 02,15-05-88,Bellshill,None,St Mirren,2006,Scottish
36,36,Danny McColgan,G,,,11-05-89,Irvine,None,St Mirren,2006,Scottish
41,41,Stephen McGinn,M,,,02-12-88,,None,St Mirren,2006,Scottish
42,44,Stephen O'Donnell,M,"6'00""",11 02,10-07-83,Bellshill,St Mirren,St Mirren,2006,Scottish
43,45,Paul  Lawson,M,"5'09""",11  10,15-05-84,Aberdeen,Celtic,St Mirren,2006,Scottish
