,Birth Place,Country League,Current Club,Date of Birth,Height,Name,Nat,Number,Pos,Previous Club,Unnamed: 0,Weight,Year
185,Barretos,Portuguese,Nacional,14-09-88,1.9,Maicon,BRA,33.0,D,Cruzeiro,33,74.0,2008
186,Salvador,Portuguese,Nacional,17-11-83,1.81,Luís Alberto,BRA,43.0,M,Cruzeiro,41,67.0,2008
187,Funchal,Portuguese,Nacional,31-05-89,1.82,Igor Pita,POR,49.0,D,None,42,74.0,2008
188,Vila Nova de Gaia,Portuguese,Nacional,06-08-86,1.76,Nuno Pinto,POR,55.0,M,Boavista,43,72.0,2008
189,Mafamude,Portuguese,Naval,02-04-77,1.86,Jorge Baptista,POR,1.0,G,Leixões,1,87.0,2008
190,Porto Alegre,Portuguese,Naval,03-09-82,1.78,Tiago,BRA,2.0,D,Chapecoense,2,74.0,2008
191,Lagoa Grande,Portuguese,Naval,06-05-82,1.88,Paulão,BRA,3.0,D,Gama,3,82.0,2008
192,Salvador,Portuguese,Naval,18-05-84,1.88,Fabricio Lopes,BRA,4.0,D,Al-Ain,4,84.0,2008
193,Rio de Janeiro,Portuguese,Naval,13-09-80,1.8,Bruno Lazaroni,BRA,5.0,M,América-RJ,5,76.0,2008
194,Salvador,Portuguese,Naval,01-06-82,1.81,Daniel,BRA,6.0,D,Paraná,6,75.0,2008
195,Gesteira,Portuguese,Naval,05-12-81,1.68,Carlitos,POR,7.0,D,None,7,65.0,2008
196,Natal,Portuguese,Naval,17-10-73,1.8,Gilmar,BRA,8.0,M,Varzim,8,80.0,2008
197,São Paulo,Portuguese,Naval,26-03-86,1.8,Michel Simplício,BRA,9.0,F,Brasil de Pelotas,9,75.0,2008
198,Florianópolis,Portuguese,Naval,15-05-82,1.66,Dudu,BRA,10.0,M,Grêmio,10,60.0,2008
199,Dourados,Portuguese,Naval,18-09-80,1.85,Tiago Freitas,BRA,11.0,M,CRB,11,78.0,2008
200,Vila Nova de Gaia,Portuguese,Naval,03-05-84,1.84,Igor,POR,13.0,D,Boavista,13,72.0,2008
201,Bourgoin-Jallieu,Portuguese,Naval,22-01-82,1.76,Alexandre Hauw,FRA,15.0,M,Gueugnon,15,68.0,2008
202,Phalsbourg,Portuguese,Naval,03-08-79,1.87,Romuald  Peiser,FRA,16.0,G,Gueugnon,16,79.0,2008
203,Porto,Portuguese,Naval,13-08-87,1.76,João Ribeiro,POR,17.0,M,FC Porto,17,75.0,2008
204,Cuiaba,Portuguese,Naval,17-11-85,1.81,Bolivia,BRA,18.0,F,Atlético Paranaense,18,71.0,2008
205,Paris,Portuguese,Naval,24-04-84,1.85,Sékou Baradji,FRA,19.0,M,Le Mans,19,77.0,2008
206,Belo Horizonte,Portuguese,Naval,10-01-84,1.8,Marcelinho,BRA,20.0,F,Avaí,20,77.0,2008
207,Kragujevac,Portuguese,Naval,09-01-88,1.8,Stevan Kovačević,SRB,21.0,M,Radnički Obrenovac,21,78.0,2008
208,Leiria,Portuguese,Naval,14-08-84,1.95,Bruno,POR,24.0,G,Estoril,24,90.0,2008
209,Marseille,Portuguese,Naval,22-06-84,1.8,Nicolas Godemeche,FRA,25.0,M,Montpellier,25,75.0,2008
210,São João da Madeira,Portuguese,Naval,16-07-89,1.8,José Mário,POR,31.0,D,Feirense,31,70.0,2008
211,Samora Correia,Portuguese,Naval,21-09-86,1.79,Camora,POR,45.0,M,Beira-Mar,41,70.0,2008
212,Anápolis,Portuguese,Naval,12-02-86,1.92,Diego Ângelo,BRA,66.0,D,Ituano,42,89.0,2008
213,Lisbon,Portuguese,Naval,12-04-83,1.79,Davide,POR,70.0,F,Sporting Braga,43,72.0,2008
214,Lisbon,Portuguese,Naval,26-04-83,1.66,Marinho,POR,77.0,M,Fátima,44,62.0,2008
215,Covilhã,Portuguese,Naval,13-05-83,1.85,João Real,POR,83.0,D,Sporting Covilhã,45,83.0,2008
216,Rio de Janeiro,Portuguese,Paços de Ferreira,12-08-80,1.86,Cássio,BRA,1.0,G,Macaé Esporte,1,79.0,2008
217,Lamego,Portuguese,Paços de Ferreira,09-05-78,1.78,Chico Silva,POR,3.0,D,Trofense,3,80.0,2008
218,São Paulo,Portuguese,Paços de Ferreira,09-01-81,1.86,Danielson,BRA,4.0,D,FC Khimki,4,75.0,2008
219,Nonoai,Portuguese,Paços de Ferreira,02-01-82,1.9,Ozéia,BRA,5.0,D,Avaí,5,86.0,2008
220,Lousada,Portuguese,Paços de Ferreira,13-05-75,1.75,Paulo Sousa,POR,6.0,M,APOP,6,70.0,2008
221,Benguela,Portuguese,Paços de Ferreira,02-03-80,1.74,Edson Nobre,ANG,7.0,F,Oliveira do Bairro,7,67.0,2008
222,Oliveira de Azemeis,Portuguese,Paços de Ferreira,03-05-78,1.79,Pedrinha,POR,8.0,M,Penafiel,8,72.0,2008
223,Rio de Janeiro,Portuguese,Paços de Ferreira,27-07-82,1.85,William,BRA,9.0,M,Cabofriense,9,80.0,2008
224,Manaus,Portuguese,Paços de Ferreira,28-09-83,1.74,Cristiano,BRA,10.0,M,S. Raimundo,10,67.0,2008
225,Vitória,Portuguese,Paços de Ferreira,26-04-82,1.73,Leandro Tatu,BRA,11.0,F,Desportivo das Aves,11,77.0,2008
226,Córdoba,Portuguese,Paços de Ferreira,31-07-81,1.68,Livio Prieto,ARG,13.0,M,Emelec,13,63.0,2008
227,Sines,Portuguese,Paços de Ferreira,29-05-78,1.87,Jorginho,POR,14.0,D,Asteras Tripolis,14,75.0,2008
228,Pernambuco,Portuguese,Paços de Ferreira,24-08-78,1.83,Kiko,BRA,16.0,D,Coruripe,16,80.0,2008
229,Colombes,Portuguese,Paços de Ferreira,05-01-78,1.8,Kelly Berville,FRA,17.0,D,Penafiel,17,92.0,2008
230,Seia,Portuguese,Paços de Ferreira,15-11-83,1.75,Rui Miguel,POR,18.0,M,Zagłębie Lubin,18,70.0,2008
231,Guimarães,Portuguese,Paços de Ferreira,19-08-80,1.86,Ricardo,POR,19.0,D,Beira-Mar,19,78.0,2008
232,Espinho,Portuguese,Paços de Ferreira,12-08-84,1.85,Filipe Gonçalves,POR,20.0,M,Sporting Braga,20,71.0,2008
233,São João da Madeira,Portuguese,Paços de Ferreira,23-12-81,1.87,Bruno Conceição,POR,24.0,G,Varzim,24,88.0,2008
234,Paredes,Portuguese,Paços de Ferreira,26-05-88,1.78,Fábio Pacheco,POR,25.0,M,None,25,67.0,2008
235,Santo Tirso,Portuguese,Paços de Ferreira,02-08-84,1.8,Pedro Queirós,POR,26.0,D,Gloria Bistriţa,26,73.0,2008
236,Paredes,Portuguese,Paços de Ferreira,27-03-89,1.65,Cristelo,POR,27.0,M,None,27,65.0,2008
237,São Paulo,Portuguese,Paços de Ferreira,14-12-78,1.83,André Pinto,BRA,28.0,F,Marítimo,28,80.0,2008
238,Campina Grande,Portuguese,Paços de Ferreira,14-10-83,1.81,Ferreira,BRA,30.0,D,Marítimo,30,78.0,2008
239,Paços de Ferreira,Portuguese,Paços de Ferreira,22-11-74,1.8,Pedro,POR,47.0,G,None,41,78.0,2008
240,Paços de Ferreira,Portuguese,Paços de Ferreira,08-01-75,1.85,Carlos Carneiro,POR,74.0,F,Walsall,42,80.0,2008
241,Lobito,Portuguese,Paços de Ferreira,04-07-81,1.84,Dedé,ANG,77.0,M,Trofense,43,83.0,2008
242,Paços de Ferreira,Portuguese,Paços de Ferreira,18-07-84,1.78,Julio Coelho,POR,84.0,G,None,44,73.0,2008
243,Penafiel,Portuguese,Paços de Ferreira,07-05-87,1.82,Guedes,POR,88.0,F,Penafiel,45,76.0,2008
244,Matosinhos,Portuguese,Paços de Ferreira,27-05-79,1.79,Filipe Anunciação,POR,96.0,M,Desportivo Aves,46,75.0,2008
245,Alcântara,Portuguese,FC Porto,18-05-78,1.89,Helton,BRA,1.0,G,União de Leiria,1,84.0,2008
246,Porto,Portuguese,FC Porto,27-11-81,1.89,Bruno Alves,POR,2.0,D,AEK Athens,2,80.0,2008
247,Luanda,Portuguese,FC Porto,11-02-75,1.82,Pedro Emanuel,POR,3.0,D,Boavista,3,77.0,2008
248,Novi Sad,Portuguese,FC Porto,02-04-83,1.9,Milan Stepanov,SRB,4.0,D,Trabzonspor,4,85.0,2008
249,Villa  Huidobro,Portuguese,FC Porto,24-05-84,1.76,Nelson  Benítez,ARG,5.0,D,Lanús,5,75.0,2008
250,Puerto  Boyaca,Portuguese,FC Porto,30-06-86,1.84,Fredy Guarín,COL,6.0,M,St-Etienne,6,78.0,2008
251,Buenos Aires,Portuguese,FC Porto,19-01-81,1.85,Lucho González,ARG,8.0,M,River Plate,8,75.0,2008
252,Rafael Obligado,Portuguese,FC Porto,02-03-83,1.75,Lisandro López,ARG,9.0,F,Racing Club,9,74.0,2008
253,Montevideo,Portuguese,FC Porto,30-09-85,1.75,Cristian Rodríguez,URU,10.0,M,Paris St-Germain,10,72.0,2008
254,Tandil,Portuguese,FC Porto,05-05-81,1.75,Mariano González,ARG,11.0,M,Palermo,11,83.0,2008
255,Campina Grande,Portuguese,FC Porto,25-07-86,1.76,Hulk,BRA,12.0,F,Tokyo Verdy,12,68.0,2008
256,Montevideo,Portuguese,FC Porto,19-11-84,1.78,Jorge Fucile,URU,13.0,D,Liverpool [URU],13,77.0,2008
257,São Vicente,Portuguese,FC Porto,31-08-85,1.89,Rolando,POR,14.0,D,Belenenses,14,77.0,2008
258,Porto,Portuguese,FC Porto,17-03-83,1.79,Raul Meireles,POR,16.0,M,Boavista,16,69.0,2008
259,Fez,Portuguese,FC Porto,13-05-77,1.82,Tarik Sektioui,MAR,17.0,F,Roda JC,17,78.0,2008
260,Trenque Lauquen,Portuguese,FC Porto,29-05-80,1.78,Ernesto Farías,ARG,19.0,F,River Plate,19,79.0,2008
261,Oliveros,Portuguese,FC Porto,30-01-85,1.86,Tomás Costa,ARG,20.0,M,Rosario Central,20,74.0,2008
262,Bucharest,Portuguese,FC Porto,05-04-84,1.87,Cristian Săpunaru,ROU,21.0,D,Rapid Bucureşti,21,81.0,2008
263,Mar del Plata,Portuguese,FC Porto,29-07-81,1.83,Andrés Madrid,ARG,22.0,M,Sporting Braga,22,78.0,2008
264,Vila Nova de Gaia,Portuguese,FC Porto,14-01-88,1.86,Ventura,POR,24.0,G,None,24,85.0,2008
265,Alto Paraíso de Goiás,Portuguese,FC Porto,25-07-87,1.83,Fernando,BRA,25.0,M,Vila Nova,25,74.0,2008
266,Blois,Portuguese,FC Porto,15-09-87,1.81,Aly Cissokho,FRA,28.0,D,Vitória Setúbal,28,75.0,2008
267,Guimarães,Portuguese,FC Porto,25-07-89,1.8,Rabiola,POR,29.0,M,Vitória Guimarães,29,69.0,2008
268,São Tomé,Portuguese,FC Porto,25-01-74,1.9,Nuno,POR,33.0,G,Desportivo Aves,33,94.0,2008
269,Lourosa,Portuguese,FC Porto,07-01-90,1.84,Ivo Pinho,POR,34.0,D,Boavista,34,73.0,2008
270,Espirito Santo,Portuguese,FC Porto,22-03-90,1.82,Rafhael,BRA,35.0,D,Figueirense,35,77.0,2008
271,Ermesinde,Portuguese,FC Porto,17-09-90,1.74,Josué,POR,37.0,M,None,37,70.0,2008
272,Aveiro,Portuguese,FC Porto,25-02-91,1.88,Dias,POR,39.0,M,None,39,78.0,2008
273,Lagos,Portuguese,FC Porto,22-02-90,1.73,Diogo Viana,POR,50.0,F,Sporting CP,41,64.0,2008
274,Paços de Brandão,Portuguese,FC Porto,02-06-92,1.81,Sérgio Oliveira,POR,52.0,M,None,42,72.0,2008
275,Barcelos,Portuguese,Rio Ave,29-12-75,1.92,César,POR,1.0,G,Lixa,1,89.0,2008
276,Santo Tirso,Portuguese,Rio Ave,01-06-75,1.9,José Gaspar,POR,2.0,D,Belenenses,2,78.0,2008
277,Vila Franca de Xira,Portuguese,Rio Ave,22-10-74,1.8,Rogério Matias,POR,3.0,D,Standard Liège,3,74.0,2008
278,São Paulo,Portuguese,Rio Ave,12-02-74,1.86,Evandro,BRA,4.0,F,Vitória Setúbal,4,82.0,2008
279,Recife,Portuguese,Rio Ave,30-09-71,1.72,Edson Niquinha,BRA,5.0,M,Sport Recife,5,71.0,2008
280,Minas Gerais,Portuguese,Rio Ave,26-07-80,1.76,Delson,BRA,6.0,M,Salgueiros,6,70.0,2008
281,Lisbon,Portuguese,Rio Ave,19-12-86,1.82,Miguel Lopes,POR,7.0,D,Operário,7,72.0,2008
282,Tavira,Portuguese,Rio Ave,03-03-82,1.73,António Livramento,POR,8.0,M,Leixões,8,67.0,2008
283,Vila do Conde,Portuguese,Rio Ave,25-12-87,1.81,Vítor Gomes,POR,10.0,M,None,10,79.0,2008
284,São Paulo,Portuguese,Rio Ave,11-05-87,1.75,Henrique,BRA,11.0,F,Atlético Paranaense,11,72.0,2008
285,Vila do Conde,Portuguese,Rio Ave,04-06-83,1.83,André Vilas Boas,POR,14.0,M,FC Porto,14,80.0,2008
286,Itaquitinga,Portuguese,Rio Ave,06-07-87,1.83,Edson,BRA,15.0,D,FC Porto,15,84.0,2008
287,Vila do Conde,Portuguese,Rio Ave,11-03-88,1.78,Fábio Coentrão,POR,16.0,D,Benfica,16,66.0,2008
288,Lisbon,Portuguese,Rio Ave,15-03-76,1.85,Bruno Mendes,POR,20.0,D,Campomaiorense,20,82.0,2008
289,Póvoa de Varzim,Portuguese,Rio Ave,27-06-80,1.8,Bruno Novo,POR,22.0,D,Santa Clara,22,82.0,2008
290,Vila do Conde,Portuguese,Rio Ave,24-04-89,1.85,Fábio Faria,POR,23.0,D,None,23,75.0,2008
291,Lisbon,Portuguese,Rio Ave,28-09-87,1.78,Sílvio,POR,25.0,D,Odivelas,25,72.0,2008
292,Puerto la Cruz,Portuguese,Rio Ave,24-01-90,1.81,Ricardo Martins,VEN,29.0,M,Deportivo Anzoátegui,29,70.0,2008
293,Vitória de Santo Antão,Portuguese,Rio Ave,30-12-82,1.77,Wíres,BRA,30.0,M,Vera Cruz-PE,30,70.0,2008
294,Santa Catarina,Portuguese,Rio Ave,11-09-80,1.8,Ronaldo Maczinski,BRA,31.0,F,Marítimo,31,70.0,2008
295,Lagos,Portuguese,Rio Ave,20-02-84,1.82,Philip Chidi,NGA,35.0,F,Famalicão,35,78.0,2008
296,Folgosa,Portuguese,Rio Ave,31-07-80,1.84,Márcio Paiva,POR,51.0,G,Feirense,41,78.0,2008
297,Barcelona,Portuguese,Rio Ave,03-06-74,1.87,Mora,ESP,74.0,G,União Madeira,42,88.0,2008
298,Fornos de Algodres,Portuguese,Rio Ave,25-02-88,1.77,Candeias,POR,77.0,F,FC Porto,43,77.0,2008
299,Vila do Conde,Portuguese,Rio Ave,21-08-79,1.84,Jorge Humberto,POR,78.0,D,Santa Clara,44,81.0,2008
300,Porto,Portuguese,Rio Ave,09-09-79,1.86,Pedro Moutinho,POR,79.0,F,Marítimo,45,80.0,2008
301,Baião,Portuguese,Rio Ave,07-10-83,1.89,Tarantini,POR,83.0,M,Portimonense,46,76.0,2008
302,Vila do Conde,Portuguese,Rio Ave,10-09-88,1.83,Yazalde,POR,88.0,F,Sporting Braga,47,79.0,2008
303,Mirandela,Portuguese,Sporting Braga,19-09-82,1.87,Eduardo,POR,1.0,G,None,1,84.0,2008
304,Lima,Portuguese,Sporting Braga,31-01-84,1.82,Alberto Rodríguez,PER,2.0,D,Sporting Cristal,2,78.0,2008
305,Braga,Portuguese,Sporting Braga,13-06-80,1.85,Paulo Jorge,POR,3.0,D,None,3,84.0,2008
306,Nanuque,Portuguese,Sporting Braga,25-07-79,1.83,Moisés,BRA,5.0,D,Boavista,5,81.0,2008
307,Rio Piracicaba,Portuguese,Sporting Braga,18-03-82,1.84,Evaldo,BRA,6.0,D,Marítimo,6,80.0,2008
308,Mossoró,Portuguese,Sporting Braga,04-07-83,1.7,Marcio Mossoró,BRA,7.0,M,Internacional,7,67.0,2008
309,Santo Tirso,Portuguese,Sporting Braga,01-04-81,1.8,Bruno Tiago,POR,8.0,M,Gil Vicente,8,77.0,2008
310,São Luis do Maranhão,Portuguese,Sporting Braga,05-01-80,1.75,Paulo César,BRA,9.0,F,União de Leiria,9,73.0,2008
311,Goiânia,Portuguese,Sporting Braga,06-05-77,1.78,Jorginho,BRA,10.0,M,FC Porto,10,72.0,2008
312,Barcelos,Portuguese,Sporting Braga,26-05-88,1.88,Orlando Sá,POR,11.0,F,None,11,85.0,2008
313,Luanda,Portuguese,Sporting Braga,24-01-89,1.89,Stélvio,ANG,13.0,M,None,13,75.0,2008
314,Lisbon,Portuguese,Sporting Braga,24-09-77,1.84,Nuno Miguel Frechaut,POR,17.0,D,Dynamo Moscow,17,76.0,2008
315,Quibdó,Portuguese,Sporting Braga,04-07-85,1.85,Wason Rentería,COL,18.0,F,FC Porto,18,83.0,2008
316,Yaoundé,Portuguese,Sporting Braga,19-10-80,1.84,Albert Meyong,CMR,19.0,F,Levante,19,71.0,2008
317,Guimarães,Portuguese,Sporting Braga,12-05-80,1.82,César Peixoto,POR,21.0,M,FC Porto,21,73.0,2008
318,Mercedes,Portuguese,Sporting Braga,17-11-85,1.83,Luis Aguiar,URU,22.0,M,FC Porto,22,81.0,2008
319,Viana do Castelo,Portuguese,Sporting Braga,12-12-86,1.87,Mário Felgueiras,POR,24.0,G,Portimonense,24,84.0,2008
320,Braga,Portuguese,Sporting Braga,27-05-84,1.82,Filipe Oliveira,POR,27.0,M,Leixões,27,72.0,2008
321,Rio de Janeiro,Portuguese,Sporting Braga,19-09-79,1.8,Alan,BRA,30.0,F,FC Porto,30,72.0,2008
322,Barcelos,Portuguese,Sporting Braga,07-01-90,1.73,Dani,POR,35.0,D,None,35,63.0,2008
323,Nogueira,Portuguese,Sporting Braga,23-10-90,1.78,Zé Manuel,POR,39.0,F,None,39,65.0,2008
324,Vila Verde,Portuguese,Sporting Braga,08-05-91,1.88,Aníbal,POR,42.0,D,None,41,84.0,2008
325,São Paulo,Portuguese,Sporting Braga,12-02-79,1.84,André Leone,BRA,44.0,D,Vila Nova,42,81.0,2008
326,Lisbon,Portuguese,Sporting Braga,25-02-84,1.72,João Pereira,POR,47.0,D,Gil Vicente,43,64.0,2008
327,Olhão,Portuguese,Sporting Braga,22-06-91,1.72,Januário,POR,50.0,F,Sporting CP,44,68.0,2008
328,,Portuguese,Sporting Braga,27-04-90,1.78,Nani,POR,57.0,M,None,45,65.0,2008
329,Cachoeiro de Itapemirim,Portuguese,Sporting Braga,21-05-86,1.8,Edimar,BRA,66.0,D,Cruzeiro,46,70.0,2008
330,Cuiabá,Portuguese,Sporting Braga,15-01-78,1.83,Vandinho,BRA,88.0,M,Rio Ave,47,76.0,2008
331,Itabaiana,Portuguese,Sporting Braga,15-01-83,1.75,Matheus Nascimento,BRA,99.0,F,Vitória Setúbal,48,68.0,2008
332,Marrazes,Portuguese,Sporting CP,15-02-88,1.88,Rui Patrício,POR,1.0,G,None,1,84.0,2008
333,Cascais,Portuguese,Sporting CP,04-08-88,1.8,Daniel Carriço,POR,3.0,D,None,3,75.0,2008
334,Santiago,Portuguese,Sporting CP,09-02-79,1.82,Anderson Polga,BRA,4.0,D,Grêmio,4,79.0,2008
335,Brasília,Portuguese,Sporting CP,25-04-81,1.8,Pedro Silva,BRA,5.0,D,Corinthians,5,80.0,2008
336,Angoulême,Portuguese,Sporting CP,15-03-89,1.75,Adrien Silva,POR,6.0,M,None,6,75.0,2008
337,Moscow,Portuguese,Sporting CP,21-09-82,1.72,Marat Izmailov,RUS,7.0,M,Lokomotiv Moscow,7,70.0,2008
338,Fortaleza,Portuguese,Sporting CP,11-05-86,1.75,Ronny,BRA,8.0,D,Corinthians,8,74.0,2008
339,Podgorica,Portuguese,Sporting CP,29-01-86,1.79,Simon Vukčević,MNE,10.0,M,Saturn,10,77.0,2008
340,São Bernardo,Portuguese,Sporting CP,14-07-75,1.75,Derlei,POR,11.0,F,Dynamo Moscow,11,72.0,2008
341,Cintra,Portuguese,Sporting CP,09-02-79,1.78,Marco Caneira,POR,12.0,D,Valencia,12,75.0,2008
342,Lourosa,Portuguese,Sporting CP,13-04-80,1.84,Tonel,POR,13.0,D,Marítimo,13,79.0,2008
343,A-dos-Cunhados,Portuguese,Sporting CP,16-04-75,1.8,Tiago,POR,16.0,G,Estrela da Amadora,16,72.0,2008
344,San  Lorenzo,Portuguese,Sporting CP,09-02-85,1.75,Leandro  Grimi,ARG,18.0,D,Milan,18,70.0,2008
345,Setúbal,Portuguese,Sporting CP,19-11-86,1.93,Ricardo  Batista,POR,19.0,G,Fulham,19,79.0,2008
346,Bissau,Portuguese,Sporting CP,05-05-86,1.71,Yannick Djaló,POR,20.0,F,None,20,60.0,2008
347,Taboão da Serra,Portuguese,Sporting CP,04-12-85,1.77,Rodrigo Tiuí,BRA,22.0,F,Fluminense,22,64.0,2008
348,Vila do Conde,Portuguese,Sporting CP,02-08-82,1.82,Hélder Postiga,POR,23.0,F,FC Porto,23,79.0,2008
349,Coimbra,Portuguese,Sporting CP,11-05-86,1.8,Miguel Veloso,POR,24.0,M,None,24,79.0,2008
350,Rio de Mouro,Portuguese,Sporting CP,02-03-88,1.73,Bruno Pereirinha,POR,25.0,M,None,25,68.0,2008
351,Soledade,Portuguese,Sporting CP,10-12-81,1.83,Fábio Rochemback,BRA,26.0,M,Middlesbrough,26,83.0,2008
352,Portimão,Portuguese,Sporting CP,08-09-86,1.7,João Moutinho,POR,28.0,M,None,28,61.0,2008
353,Buenos Aires,Portuguese,Sporting CP,17-03-81,1.72,Leandro Romagnoli,ARG,30.0,M,Veracruz,30,61.0,2008
354,Cairú,Portuguese,Sporting CP,17-12-77,1.75,Liédson,POR,31.0,F,Corinthians,31,63.0,2008
355,Peniche,Portuguese,Sporting CP,21-02-90,1.85,Diogo Rosado,POR,35.0,M,None,35,74.0,2008
356,Queluz,Portuguese,Sporting CP,01-10-90,1.84,Pedro Mendes,POR,38.0,D,None,38,69.0,2008
357,Pedras Rubras,Portuguese,Sporting CP,08-07-90,1.76,Wilson Eduardo,POR,39.0,F,None,39,72.0,2008
358,Gelsenkirchen,Portuguese,Sporting CP,31-08-91,1.72,Cédric Soares,POR,41.0,D,None,41,67.0,2008
359,Kano,Portuguese,Sporting CP,15-03-91,1.69,Rabiu Ibrahim,NGA,45.0,M,Gateway,42,60.0,2008
360,Camacan,Portuguese,Sporting CP,27-09-91,1.84,Renato Neto,BRA,46.0,F,None,43,75.0,2008
361,Lagos [POR],Portuguese,Sporting CP,21-01-90,1.77,Diogo Amado,POR,50.0,M,None,44,72.0,2008
362,Penafiel,Portuguese,Sporting CP,22-12-78,1.78,Abel Ferreira,POR,78.0,D,Sporting Braga,45,75.0,2008
363,Mirandela,Portuguese,Trofense,29-06-78,1.84,Paulo Lopes,POR,1.0,G,Estrela da Amadora,1,76.0,2008
364,Bahia,Portuguese,Trofense,24-08-83,1.75,Paulinho,BRA,2.0,D,Vitória Setúbal,2,70.0,2008
365,Gaia,Portuguese,Trofense,02-06-77,1.89,Miguel Areias,POR,3.0,D,Belenenses,3,82.0,2008
366,Salvador da Bahia,Portuguese,Trofense,06-02-79,1.91,Valdomiro,BRA,4.0,D,União de Leiria,4,89.0,2008
367,São Paulo,Portuguese,Trofense,05-01-76,1.85,Edu,BRA,5.0,M,Desportivo das Aves,5,85.0,2008
368,Amarante,Portuguese,Trofense,05-02-77,1.79,José Delfim,POR,6.0,M,Naval,6,75.0,2008
369,Paredes,Portuguese,Trofense,25-05-87,1.72,Hélder Barbosa,POR,7.0,M,FC Porto,7,67.0,2008
370,Montevideo,Portuguese,Trofense,28-01-77,1.81,Marcelo Lipatín,URU,8.0,F,Nacional [URU],8,76.0,2008
371,Rio de Janeiro,Portuguese,Trofense,31-12-81,1.87,Charles Chad,BRA,9.0,F,Ceará,9,84.0,2008
372,Abidjan,Portuguese,Trofense,09-06-88,1.8,Abdul Moustapha,CIV,10.0,F,Stella Club d'Adjamé,10,76.0,2008
373,Cabanelas,Portuguese,Trofense,18-04-79,1.8,Reguila,POR,11.0,F,Ucha,11,75.0,2008
374,Porto,Portuguese,Trofense,01-02-88,1.77,Tiago Pinto,POR,12.0,D,Sporting CP,12,75.0,2008
375,Cascais,Portuguese,Trofense,26-11-87,1.82,Fernando Varela,CPV,13.0,D,Estoril,13,83.0,2008
376,Cascais,Portuguese,Trofense,21-05-80,1.8,Hugo Leal,POR,14.0,M,Belenenses,14,84.0,2008
377,Vila Nova de Gaia,Portuguese,Trofense,17-02-77,1.8,Pedro Pinheiro,POR,16.0,M,Belenenses,16,72.0,2008
378,Ponta Grossa,Portuguese,Trofense,24-02-79,1.82,Milton do Ó,BRA,17.0,D,Marítimo,17,82.0,2008
379,Nossa Senhora de Glória,Portuguese,Trofense,17-07-79,1.83,Dagil,BRA,19.0,F,Estoril,19,82.0,2008
380,São Paulo,Portuguese,Trofense,08-03-81,1.85,Edu Souza,BRA,20.0,F,Nelas,20,83.0,2008
381,Lisbon,Portuguese,Trofense,14-12-73,1.65,Rui Borges,POR,21.0,M,Estrela da Amadora,21,64.0,2008
382,Paranhos,Portuguese,Trofense,15-05-75,1.78,Vítor,POR,27.0,G,Vilanovense,27,79.0,2008
383,Ermesinde,Portuguese,Trofense,08-09-89,1.81,Marco Araújo,POR,28.0,D,None,28,76.0,2008
384,Felgueiras,Portuguese,Trofense,05-04-82,1.6,Zamorano,POR,30.0,D,Estrela da Amadora,30,70.0,2008
385,Paraíso,Portuguese,Trofense,12-01-87,1.83,Marco Pereira,POR,31.0,G,Boavista,31,83.0,2008
386,São Sebastião  da Pedreira,Portuguese,Trofense,10-10-84,1.85,Miguel Ângelo,POR,49.0,D,Portimonense,41,76.0,2008
387,Recife,Portuguese,Trofense,26-05-80,1.76,Mércio,BRA,77.0,M,Desportivo das Aves,42,72.0,2008
388,Luxembourg,Portuguese,Trofense,02-05-87,1.84,David Caiado,POR,87.0,F,Sporting CP,43,78.0,2008
389,Vitória,Portuguese,Vitória Guimarães,26-12-75,1.84,Nilson,BRA,1.0,G,Náutico,1,83.0,2008
390,Elvas,Portuguese,Vitória Guimarães,18-05-85,1.88,Henrique Sereno,POR,4.0,D,O Elvas,4,78.0,2008
391,Guimarães,Portuguese,Vitória Guimarães,24-05-83,1.8,Custódio,POR,5.0,M,Dynamo Moscow,5,80.0,2008
392,Barcelos,Portuguese,Vitória Guimarães,06-03-77,1.68,Carlitos,POR,7.0,F,Belenenses,7,66.0,2008
393,Linhares,Portuguese,Vitória Guimarães,29-07-78,1.9,Roberto,BRA,9.0,F,Varzim,9,86.0,2008
394,Coimbra,Portuguese,Vitória Guimarães,25-11-77,1.68,Nuno Assis,POR,10.0,M,Benfica,10,63.0,2008
395,Mineiros,Portuguese,Vitória Guimarães,09-09-79,1.76,Wênio,BRA,11.0,M,Marítimo,11,73.0,2008
396,Luanda,Portuguese,Vitória Guimarães,15-06-83,1.8,Santana,ANG,14.0,F,Petro Atlético,14,72.0,2008
397,Livry-Gargan,Portuguese,Vitória Guimarães,10-11-80,1.87,Gregory Arnolin,FRA,15.0,D,Marítimo,15,89.0,2008
398,Alegre,Portuguese,Vitória Guimarães,13-02-81,1.88,Danilo,BRA,16.0,D,Santa Clara,16,82.0,2008
399,Lisbon,Portuguese,Vitória Guimarães,27-10-78,1.8,João Fajardo,POR,17.0,M,Naval,17,74.0,2008
400,Urgeses,Portuguese,Vitória Guimarães,19-08-81,1.86,Moreno,POR,18.0,M,Caçadores das Taipas,18,81.0,2008
401,Seia,Portuguese,Vitória Guimarães,08-05-86,1.85,Cícero,POR,19.0,F,Dynamo Moscow,19,89.0,2008
402,Paris,Portuguese,Vitória Guimarães,19-07-79,1.78,Yves Desmarets,FRA,20.0,M,Les Lilas,20,72.0,2008
