,Birth Place,Country League,Current Club,Date of Birth,Height,Name,Nat,Number,Pos,Previous Club,Unnamed: 0,Weight,Year
157,Middlesbrough,Irish,Galway United,18-02-89,"5'11""",Daryl Robson,,,M,Middlesbrough,15,12 06,2007
158,Limerick,Irish,Galway United,14-09-88,"5'10""",Shane Tracey,,,M,Wembley R,16,12 00,2007
159,Durham,Irish,Galway United,08-11-84,"6'01""",Chris Armstrong,,,F,St Patrick's Ath,17,13 09,2007
160,Galway,Irish,Galway United,13-06-87,"6'00""",Vinny Faherty,,,F,Salthill Devon,18,11 07,2007
161,Athenry,Irish,Galway United,20-06-87,,Cathal Fahy,,,F,Athenry,19,,2007
162,Castlebar,Irish,Galway United,08-04-83,"5'07""",Derek Glynn,,,F,Claremorris,20,11 06,2007
163,,Irish,Galway United,01-01-79,,Michael Yeboah Mensah,,,F,Leonidas,21,,2007
164,Galway,Irish,Galway United,22-09-88,,Jason Molloy,,,F,Mervue U,22,,2007
165,Galway,Irish,Galway United,28-12-83,"6'00""",Barry Moran,,,F,Sligo R,23,12 00,2007
166,Ballinrobe,Irish,Galway United,03-10-81,"5'10""",Alan Murphy,,,F,Derry C,24,12  01,2007
167,Mallow,Irish,Galway United,27-04-82,"6'01""",Stephen O'Flynn,,,F,Derry C,25,11 05,2007
168,Galway,Irish,Galway United,18-05-85,"5'09""",John  Russell,,,F,Salthill  Devon,26,11  02,2007
169,Cork,Irish,Longford Town,04-11-75,,Michael Dempsey,,,G,Bohemians,1,,2007
170,Tullamore,Irish,Longford Town,06-05-74,"6'01""",Seamus Kelly,,,G,Bohemians,2,13 13,2007
171,Dublin,Irish,Longford Town,30-08-80,"6'00""",Damien Brennan,,,D,Dublin C,3,12 00,2007
172,Dublin,Irish,Longford Town,18-04-80,6'04'',Kevin Doherty,,,D,Shelbourne,4,13  12,2007
173,Dublin,Irish,Longford Town,09-07-87,"5'09""",Sean Kelly,,,D,Sligo R,5,,2007
174,Cavan,Irish,Longford Town,03-05-87,"5'11""",Martin  Reilly,,,D,Burnley,6,11  00,2007
175,Dublin,Irish,Longford Town,09-06-87,"5'09""",Ian Ryan,,,D,Shamrock R,7,,2007
176,Dublin,Irish,Longford Town,30-10-82,"5'08""",Patrick Sullivan,,,D,Drogheda U,8,10  10,2007
177,Dublin,Irish,Longford Town,28-09-87,"5'10""",Gary  Deegan,,,M,Kilkenny C,9,,2007
178,Dublin,Irish,Longford Town,18-10-80,"5'10""",Daire Doyle,,,M,Bromsgrove R,10,11 06,2007
179,Texas,Irish,Longford Town,20-11-83,"5'11""",Jamie Duffy,,,M,Shamrock R,11,,2007
180,Dublin,Irish,Longford Town,16-06-83,"5'08""",Colm James,,,M,Galway U,12,12 07,2007
181,Yarmouth,Irish,Longford Town,04-04-84,"5'10""",Eoin  Lynch,,,M,Providence  Friars,13,12  01,2007
182,Cavan,Irish,Longford Town,,,Alan O'Riordan,,,M,,14,,2007
183,Ballinalee,Irish,Longford Town,10-07-80,"5'09""",Sean Prunty,,,M,Middlesbrough,15,10 11,2007
184,Dublin,Irish,Longford Town,08-02-83,"5'09""",John Reilly,,,M,Kildare Co,16,10 08,2007
185,Birmingham,Irish,Longford Town,25-03-72,"5'11""",Mark Rutherford,,,M,St Patrick's Ath,17,11 00,2007
186,Dublin,Irish,Longford Town,25-08-77,"5'09""",Dessie Baker,,,F,Shelbourne,18,10 12,2007
187,Dublin,Irish,Longford Town,25-11-79,5'11'',David Freeman,,,F,Dublin  C,19,11 08,2007
188,Dublin,Irish,Longford Town,27-07-82,"6'00""",Robbie Martin,,,F,UCD,20,11  02,2007
189,Dublin,Irish,Longford Town,30-10-84,"5'10""",David Mooney,,,F,Shamrock R,21,,2007
190,Minnetonka,Irish,Longford Town,13-10-83,"5'09""",Ian  Wexler,,,F,Providence  Friars,22,11  04,2007
191,Ennis,Irish,St Patrick's Athletic,29-08-78,"5'10""",Barry Ryan,,1.0,G,UCD,1,,2007
192,Dublin,Irish,St Patrick's Athletic,26-03-83,5'08'',Stephen Brennan,,2.0,D,Newcastle U,2,11 00,2007
193,Limerick,Irish,St Patrick's Athletic,20-05-80,"6'00""",John Frost,,3.0,D,Waterford U,3,,2007
194,Liverpool,Irish,St Patrick's Athletic,25-08-75,"6'02""",David Rogers,,4.0,D,Derry C,4,10 08,2007
195,Dublin,Irish,St Patrick's Athletic,06-02-76,"6'01""",Darragh  Maguire,,5.0,D,Glenmore Celtic,5,12 13,2007
196,Dublin,Irish,St Patrick's Athletic,30-05-79,"6'02""",Colm Foley,,6.0,D,Drogheda U,6,12 08,2007
197,Waterford,Irish,St Patrick's Athletic,08-09-77,"5'07""",Alan Kirby,,7.0,M,Longford T,7,10 06,2007
198,Dublin,Irish,St Patrick's Athletic,15-01-83,"5'10""",Keith Fahey,,8.0,M,Drogheda  U,8,12 07,2007
199,Dublin,Irish,St Patrick's Athletic,30-01-82,"5'10""",Gary O'Neill,,9.0,F,Shelbourne,9,12 08,2007
200,Dublin,Irish,St Patrick's Athletic,29-12-82,"5'06""",Michael Keane,,10.0,M,Rotherham U,10,11 05,2007
201,Dublin,Irish,St Patrick's Athletic,26-10-85,"5'10""",Mark Quigley,,11.0,F,Glentoran,11,11 04,2007
202,Dublin,Irish,St Patrick's Athletic,01-01-79,,Eamonn Lynch,,12.0,F,Belgrove,12,,2007
203,Dublin,Irish,St Patrick's Athletic,09-03-83,"5'06""",Michael Foley-Sheridan,,14.0,M,Liverpool,14,11 01,2007
204,Dublin,Irish,St Patrick's Athletic,01-08-82,"5'11""",Anto Murphy,,15.0,M,UCD,15,,2007
205,Bellshill,Irish,St Patrick's Athletic,01-08-81,"5'10""",Billy Gibson,,17.0,M,Partick Thistle,17,12 00,2007
206,Yaoundé,Irish,St Patrick's Athletic,28-04-76,"5'10""",Joseph Ndo,,18.0,M,Shelbourne,18,11 11,2007
207,Dublin,Irish,St Patrick's Athletic,16-05-88,,Kevin Cornwall,,19.0,F,None,19,,2007
208,Dublin,Irish,St Patrick's Athletic,17-10-85,"6'01""",Brendan Clarke,,20.0,G,Cherry Orchard,20,12 00,2007
209,Dublin,Irish,St Patrick's Athletic,21-10-83,"5'09""",Sean O'Connor,,21.0,M,Crumlin  U,21,11  02,2007
210,Dublin,Irish,St Patrick's Athletic,18-09-70,6'02'',Vinny Arkins,,22.0,F,Bohemians,22,13 03,2007
211,Carlsbad,Irish,St Patrick's Athletic,05-09-85,"5'07""",Ryan Guy,,23.0,F,University of San Diego,23,11 07,2007
212,Dublin,Irish,St Patrick's Athletic,28-07-83,"6'01""",Stephen Paisley,,24.0,D,Longford T,24,12 08,2007
213,Příbram,Irish,St Patrick's Athletic,19-01-81,"5'08""",Michael Macek,,25.0,M,Most,25,10 08,2007
214,Dublin,Irish,St Patrick's Athletic,09-10-89,,Derek Foran,,29.0,D,None,29,,2007
215,Dublin,Irish,St Patrick's Athletic,07-06-68,"6'00""",Robbie Horgan,,,G,Monaghan U,41,12 02,2007
216,Accrington,Irish,St Patrick's Athletic,21-10-86,"6'02""",Keith Barker,,,F,Blackburn R,42,12 12,2007
217,Dublin,Irish,St Patrick's Athletic,26-01-81,"6'01""",Glen Fitzpatrick,,,F,Drogheda U,43,12 00,2007
218,Kilnamanagh,Irish,Shamrock Rovers,,,Karl  Coleman,,,G,UCD,1,,2007
219,Crulin,Irish,Shamrock Rovers,18-03-86,"5'11""",John McGuinness,,,G,Kilkenny C,2,11  04,2007
220,Dublin,Irish,Shamrock Rovers,08-06-85,"5'10""",Barry Murphy,,,G,None,3,11  11,2007
221,Dublin,Irish,Shamrock Rovers,18-01-71,"5'06""",Stephen O'Brien,,,G,Bohemians,4,12  01,2007
222,Tallaght,Irish,Shamrock Rovers,28-12-87,,John  Perkins,,,G,None,5,,2007
223,Dublin,Irish,Shamrock Rovers,07-09-79,"6'03""",Barry Ferguson,,,D,Bohemians,6,13 00,2007
224,Celbridge,Irish,Shamrock Rovers,09-12-87,,Mark  Langtry,,,D,None,7,,2007
225,Fettercairn,Irish,Shamrock Rovers,16-06-88,,Dean  Lawrence,,,D,None,8,,2007
226,Athlone,Irish,Shamrock Rovers,02-07-84,"5'10""",Ger O'Brien,,,D,Kildare Co,9,11  08,2007
227,Dublin,Irish,Shamrock Rovers,28-09-80,"6'04""",Danny O'Connor,,,D,Longford T,10,13 01,2007
228,Dublin,Irish,Shamrock Rovers,02-10-84,5'11'',Derek Pender,,,D,Dublin  C,11,11 07,2007
229,Tallaght,Irish,Shamrock Rovers,08-12-81,"6'01""",Aidan Price,,,D,Kilkenny C,12,12  00,2007
230,Tallaght,Irish,Shamrock Rovers,02-12-87,,Dave Vickory,,,D,None,13,,2007
231,Firhouse,Irish,Shamrock Rovers,27-09-87,"6'04""",Glen  Walsh,,,D,None,14,,2007
232,Ringsend,Irish,Shamrock Rovers,23-05-85,5'07'',David Cassidy,,,M,Kilkenny C,15,11 00,2007
233,Dublin,Irish,Shamrock Rovers,16-09-84,"5'10""",Robbie Clarke,,,M,Kildare Co,16,11  00,2007
234,Celbridge,Irish,Shamrock Rovers,24-08-89,,Robbie Creevy,,,M,Cherry Orchard,17,,2007
235,Tallaght,Irish,Shamrock Rovers,12-03-88,,Eoin Doyle,,,M,Crumlin U,18,,2007
236,Dublin,Irish,Shamrock Rovers,24-12-79,"5'09""",John  Martin,,,M,Longford T,19,11 02,2007
237,Kilnamanagh,Irish,Shamrock Rovers,16-10-87,,Eric McGill,,,M,None,20,,2007
238,Dundalk,Irish,Shamrock Rovers,,,Ross  Moran,,,M,None,21,,2007
239,Tallaght,Irish,Shamrock Rovers,17-07-85,"5'10""",Dave O'Connor,,,M,St Patrick's Ath,22,,2007
240,Tramore,Irish,Shamrock Rovers,12-06-74,"5'10""",Alan  Reynolds,,,M,Waterford U,23,11 00,2007
241,Monaghan,Irish,Shamrock Rovers,19-04-80,5'10'',Paul Shiels,,,M,Dublin  C,24,12 00,2007
242,Terenure,Irish,Shamrock Rovers,06-05-85,"5'11""",David  Tyrell,,,M,Bray W,25,11 00,2007
243,Carlow,Irish,Shamrock Rovers,15-01-88,"5'11""",Padraig Amond,,,F,None,26,,2007
244,Kilcock,Irish,Shamrock Rovers,29-09-88,"6'03""",Ciarán  Kilduff,,,F,None,27,12 00,2007
245,Dublin,Irish,Shamrock Rovers,24-10-81,5'09'',David McGill,,,F,Dublin  C,28,12 00,2007
246,Portlaoise,Irish,Shamrock Rovers,09-02-88,,Chris Mulhall,,,F,Shelbourne,29,,2007
247,Dublin,Irish,Shamrock Rovers,02-12-75,"6'00""",Andy Myler,,,F,Longford  T,30,12  01,2007
248,Dublin,Irish,Shamrock Rovers,02-09-85,"5'11""",Tadhg Purcell,,,F,Kilkenny C,31,,2007
249,Dublin,Irish,Shamrock Rovers,03-08-84,"5'10""",Ger  Rowe,,,F,Ballymena  U,32,10  06,2007
250,,Irish,Sligo Rovers,,,Tomislav Arcaba,,,G,Wollongong Wolves,1,,2007
251,Birmingham,Irish,Sligo Rovers,26-11-84,6'00'',Richard Brush,,,G,Shrewsbury T,2,12 00,2007
252,Donegal,Irish,Sligo Rovers,03-08-88,,Seamus  Coleman,,,D,St  Catherine's,3,,2007
253,Crumlin,Irish,Sligo Rovers,30-12-81,5'11'',Keith Foy,,,D,Monaghan U,4,12 03,2007
254,Edinburgh,Irish,Sligo Rovers,13-07-73,"5'11""",Mark Hutchison,,,D,Kildare Co,5,12 06,2007
255,,Irish,Sligo Rovers,,,Glen McCormack,,,D,,6,,2007
256,Kirkcaldy,Irish,Sligo Rovers,08-05-86,"6'01""",Jamie McKenzie,,,D,Hibernian,7,12  11,2007
257,Albury,Irish,Sligo Rovers,04-04-88,"6'01""",James Meredith,,,D,Derby Co,8,11 07,2007
258,,Irish,Sligo Rovers,,,Emlyn  Mulligan,,,D,None,9,,2007
259,Dublin,Irish,Sligo Rovers,10-11-85,5'11'',Gavin Peers,,,D,Mansfield T,10,13 05,2007
260,Chester,Irish,Sligo Rovers,23-01-86,"5'10""",Danny Ventre,,,D,Accrington Stanley,11,11 05,2007
261,Carlisle,Irish,Sligo Rovers,22-10-81,"5'10""",Mark Boyd,,,M,Southport,12,12 04,2007
262,Sligo,Irish,Sligo Rovers,06-05-88,"5'08""",Mikey  Creane,,,M,None,13,10 01,2007
263,Tubbercurry,Irish,Sligo Rovers,15-10-81,"5'05""",Raffael Cretaro,,,M,Galway U,14,10  01,2007
264,Mayo,Irish,Sligo Rovers,22-09-87,"5'10""",Gary Curran,,,M,Real Tubber,15,11  00,2007
265,Melbourne,Irish,Sligo Rovers,17-04-85,"5'08""",Matt Gordon,,,M,Marconi Stallions,16,11 00,2007
266,Newcastle [AUS],Irish,Sligo Rovers,14-07-82,"6'01""",Adam Hughes,,,M,Doncaster R,17,13 00,2007
267,Bratunac,Irish,Sligo Rovers,10-10-84,"6'03""",Fahrudin Kuduzovic,,,M,Notts Co,18,13 03,2007
268,Edinburgh,Irish,Sligo Rovers,25-02-86,"5'09""",Stephen Manson,,,M,Raith R,19,10 02,2007
269,,Irish,Sligo Rovers,,,Gary Melly,,,M,None,20,,2007
270,,Irish,Sligo Rovers,,,Brian McMorrow,,,M,None,21,,2007
271,Sligo,Irish,Sligo Rovers,27-05-80,6'01'',Conor O'Grady,,,M,Derry C,22,,2007
272,Ballina,Irish,Sligo Rovers,,,Levi Tierney,,,M,None,23,,2007
273,Sligo,Irish,Sligo Rovers,11-11-88,"5'11""",John Bellew,,,F,Bohemians,24,,2007
274,Dublin,Irish,Sligo Rovers,24-11-82,"5'09""",Brian Cash,,,F,Derry C,25,11 01,2007
275,Barking,Irish,Sligo Rovers,18-01-85,"6'00""",Matthew Judge,,,F,Waltham Forest,26,11 07,2007
276,Sligo,Irish,Sligo Rovers,04-05-89,,Ross McLoughlin,,,F,Merville U,27,,2007
277,Sligo,Irish,Sligo Rovers,,,Gino O'Boyle,,,F,Glenview Stars,28,,2007
278,Cheltenham,Irish,U.C.D.,30-11-78,"5'11""",Matt Gregg,,,G,Bohemians,1,12 00,2007
279,Dublin,Irish,U.C.D.,10-06-86,"6'00""",Darren Quigley,,,G,Kildare  Co,2,11  02,2007
280,Dublin,Irish,U.C.D.,08-01-89,,Ian Bermingham,,,D,Lourdes Celtic,3,,2007
281,Dublin,Irish,U.C.D.,,,Killian Gallagher,,,D,None,4,,2007
282,Dublin,Irish,U.C.D.,20-02-82,"5'10""",Conor Kenna,,,D,Shelbourne,5,11  13,2007
283,Dublin,Irish,U.C.D.,13-12-86,"6'00""",James-Lee Matthews,,,D,Manchester C,6,12  10,2007
284,Dublin,Irish,U.C.D.,07-08-78,"5'10""",Alan Mahon,,,D,St Francis,7,,2007
285,Dublin,Irish,U.C.D.,20-11-86,,Evan  McMillan,,,D,None,8,,2007
286,Dublin,Irish,U.C.D.,15-09-82,"6'00""",Alan McNally,,,D,None,9,09  12,2007
287,Dublin,Irish,U.C.D.,28-05-85,"5'09""",Brian Shortall,,,D,None,10,,2007
288,Wexford,Irish,U.C.D.,,,Greg Bolger,,,M,None,11,,2007
289,Dublin,Irish,U.C.D.,10-07-85,"5'07""",Conan Byrne,,,M,None,12,11  04,2007
290,Dublin,Irish,U.C.D.,13-08-80,5'10'',Paul Crowley,,,M,Dublin  C,13,12 02,2007
291,Dublin,Irish,U.C.D.,,,Anthony Doyle,,,M,None,14,,2007
292,Dublin,Irish,U.C.D.,30-04-86,"5'11""",Derek Doyle,,,M,None,15,,2007
293,Dublin,Irish,U.C.D.,21-12-87,"5'10""",Ronan Finn,,,M,None,16,,2007
294,Dublin,Irish,U.C.D.,12-01-87,"5'11""",Shane Fitzgerald,,,M,Bohemians,17,11 11,2007
295,Derry,Irish,U.C.D.,08-01-87,"5'10""",Brian King,,,M,Shelbourne,18,,2007
296,Dublin,Irish,U.C.D.,10-02-76,"6'03""",Tony McDonnell,,,M,None,19,,2007
297,Dublin,Irish,U.C.D.,23-05-86,"6'01""",Shane McFaul,,,M,Virginia Beach Mariners,20,11 10,2007
298,Wicklow,Irish,U.C.D.,07-08-83,5'10'',Patrick McWalter,,,M,St Joseph's,21,11 02,2007
299,Wexford,Irish,U.C.D.,12-04-85,"5'07""",Paul Murphy,,,M,St Patrick's Ath,22,11 03,2007
300,Dublin,Irish,U.C.D.,,,James O'Sullivan,,,M,None,23,,2007
301,Dublin,Irish,U.C.D.,19-05-86,"6'00""",Paul Byrne,,,F,Cherry Orchard,24,,2007
302,Dublin,Irish,U.C.D.,21-02-88,"6'02""",Darren Forsyth,,,F,None,25,,2007
303,Dublin,Irish,U.C.D.,28-11-83,"6'02""",Peter Hynes,,,F,Derry C,26,11 11,2007
304,Dublin,Irish,U.C.D.,,,Fran  Moran,,,F,None,27,,2007
305,Clones,Irish,U.C.D.,,,Ger O'Callaghan,,,F,Monaghan U,28,,2007
306,Dublin,Irish,U.C.D.,13-04-87,"510'""",Conor Sammon,,,F,None,29,,2007
307,Kilkenny,Irish,U.C.D.,04-03-88,,Timmy  Purcell,,,F,Shelbourne,30,,2007
308,Dublin,Irish,Waterford United,15-09-80,"6'00""",Dean Delaney,,,G,Shelbourne,1,13 02,2007
309,Kilkenny,Irish,Waterford United,10-06-79,"6'02""",Patrick Holden,,,G,Cobh Ramblers,2,13  03,2007
310,Waterford,Irish,Waterford United,,,Simon Smetanka,,,G,None,3,,2007
311,Waterford,Irish,Waterford United,,,Philip Tobin,,,G,,4,,2007
312,Waterford,Irish,Waterford United,04-04-79,"6'00""",David Breen,,,D,Cobh Ramblers,5,11 11,2007
313,Waterford,Irish,Waterford United,07-08-86,6'03'',Kenny Browne,,,D,Waterford Bohs,6,13 07,2007
314,Waterford,Irish,Waterford United,,"6'01""",Mitchell Casey,,,D,Waterford Crystal,7,11 02,2007
315,Waterford,Irish,Waterford United,03-01-87,"6'00""",Ciaran Fitzgerald,,,D,None,8,11 09,2007
316,Dublin,Irish,Waterford United,13-01-85,5'11'',Patrick Flynn,,,D,Kidderminster  H,9,11 04,2007
317,Waterford,Irish,Waterford United,07-08-84,5'11'',John Hayes,,,D,Kilkenny C,10,12 00,2007
318,Dublin,Irish,Waterford United,04-04-82,6'03'',Robbie Hedderman,,,D,Dublin  C,11,12 08,2007
319,Kilkenny,Irish,Waterford United,28-01-78,"6'01""",David Mulcahy,,,D,St Patrick's Ath,12,12  01,2007
320,Waterford,Irish,Waterford United,21-01-88,"5'10""",Stephen O'Shea,,,D,Tramore FC,13,10 01,2007
321,Dublin,Irish,Waterford United,06-10-85,"5'10""",Karl Bermingham,,,M,Derry C,14,12 07,2007
322,Ballyoulster,Irish,Waterford United,07-08-80,"5'09""",Shane Harte,,,M,Monaghan U,15,,2007
323,Waterford,Irish,Waterford United,15-04-86,"5'11""",Niall  Irwin,,,M,Shamrock  R,16,11  02,2007
324,Clonmel,Irish,Waterford United,11-08-86,5'08'',Daryl Kavanagh,,,M,Carrick U,17,11 00,2007
325,Cork,Irish,Waterford United,22-09-87,"6'01""",Alan Kearney,,,M,Everton,18,12 06,2007
326,Cork,Irish,Waterford United,23-03-87,"5'10""",Cathal  Lordan,,,M,Cork C,19,10  01,2007
327,Waterford,Irish,Waterford United,09-01-85,"5'11""",Paul McCarthy,,,M,Tramore  FC,20,11  00,2007
328,Dublin,Irish,Waterford United,17-12-83,"5'08""",Alan Mulcahy,,,M,Kildare Co,21,11  09,2007
329,Dublin,Irish,Waterford United,07-01-81,5'09'',Ray Scully,,,M,Dundalk,22,12 04,2007
330,Cork,Irish,Waterford United,28-02-81,"5'11""",Dave Warren,,,M,Cobh Ramblers,23,11 05,2007
331,Waterford,Irish,Waterford United,13-01-88,"6'00""",Gary Dunphy,,,F,Ferrybank,24,11 00,2007
332,Kilkenny,Irish,Waterford United,09-03-88,"5'09""",David Grincell,,,F,None,25,10 01,2007
333,Waterford,Irish,Waterford United,25-06-88,"5'07""",Willie John Kiely,,,F,Aberdeen,26,11 08,2007
334,Waterford,Irish,Waterford United,,,Morgan  Pender,,,F,Waterford  Bohs,27,,2007
335,Waterford,Irish,Waterford United,19-07-81,"5'11""",Vinnie  Sullivan,,,F,Cork C,28,11  02,2007
336,,Irish,Waterford United,,,Declan Woodgate,,,F,,29,,2007
0,Toms River,Irish,Bohemians,14-04-85,1.96,Chris Konopka,USA,,G,Kansas City Wizards,1,98.0,2008
1,Waterford,Irish,Bohemians,07-05-83,1.83,Brian Murphy,IRL,,G,Swansea C,2,83.0,2008
2,Belfast,Irish,Bohemians,30-10-78,1.83,Liam Burns,IRL,,D,Sligo R,3,84.0,2008
3,Dublin,Irish,Bohemians,13-07-89,,Séan Byrne,IRL,,D,Belvedere,4,,2008
4,Dublin,Irish,Bohemians,04-10-76,1.78,Owen Heary,IRL,,D,Shelbourne,5,74.0,2008
5,Dublin,Irish,Bohemians,14-02-79,1.78,Thomas Heary,IRL,,D,Huddersfield T,6,66.0,2008
6,Cork,Irish,Bohemians,29-07-87,1.96,Brian  McCarthy,IRL,,D,Athlone T,7,95.0,2008
7,Dublin,Irish,Bohemians,08-08-82,1.93,Jason McGuinness,IRL,,D,Shamrock R,8,79.0,2008
8,Dublin,Irish,Bohemians,29-07-82,1.91,Ken Oman,IRL,,D,Derry C,9,90.0,2008
9,Dublin,Irish,Bohemians,26-08-87,1.78,Conor Powell,IRL,,D,Belvedere,10,76.0,2008
10,Sligo,Irish,Bohemians,27-05-83,1.8,Mark Rossiter,IRL,,D,Sunderland,11,79.0,2008
11,Drogheda,Irish,Bohemians,31-01-84,1.8,Killian Brennan,IRL,,M,Derry C,12,73.0,2008
12,Dublin,Irish,Bohemians,14-09-81,1.73,Glenn Cronin,IRL,,M,Chester C,13,68.0,2008
13,Dublin,Irish,Bohemians,28-09-87,1.76,Gary  Deegan,IRL,,M,Galway U,14,75.0,2008
14,Vilnius,Irish,Bohemians,28-02-84,1.7,Mindaugas Kalonas,LTU,,M,FK Rīga,15,69.0,2008
15,Dublin,Irish,Bohemians,27-01-87,1.78,Mark Keane,IRL,,M,None,16,75.0,2008
16,Dublin,Irish,Bohemians,16-06-87,1.78,John Paul Kelly,IRL,,M,Liverpool,17,77.0,2008
17,Dublin,Irish,Bohemians,22-03-81,1.73,Brendan McGill,IRL,,M,Gretna,18,58.0,2008
18,Dublin,Irish,Bohemians,01-08-82,1.78,Anto Murphy,IRL,,M,Sligo R,19,75.0,2008
19,Galway,Irish,Bohemians,15-01-86,1.77,Stephen O'Donnell,IRL,,M,Falkirk,20,77.0,2008
20,Bradford,Irish,Bohemians,15-09-81,1.7,Harpal  Singh,ENG,,M,Sligo R,21,65.0,2008
21,Tallaght,Irish,Bohemians,23-02-78,1.8,Jason Byrne,IRL,,F,Cardiff C,22,79.0,2008
22,Dublin,Irish,Bohemians,25-12-77,1.75,Glen Crowe,IRL,,F,Shelbourne,23,79.0,2008
23,Edmonton,Irish,Bohemians,18-01-77,1.78,Neale Fenn,IRL,,F,Cork C,24,80.0,2008
24,Dublin,Irish,Bohemians,04-03-90,1.83,Paddy Madden,IRL,,F,WFTA,25,76.0,2008
25,Brisbane,Irish,Bray Wanderers,07-05-85,1.83,Chris O'Connor,AUS,1.0,G,Rochedale R,1,71.0,2008
26,Dublin,Irish,Bray Wanderers,29-06-71,1.85,Colm Tresson,IRL,2.0,D,Portadown,2,75.0,2008
27,Dublin,Irish,Bray Wanderers,16-03-79,1.78,Gary Cronin,IRL,3.0,D,Longford T,3,64.0,2008
28,Dublin,Irish,Bray Wanderers,18-04-80,1.93,Kevin Doherty,IRL,4.0,D,Longford T,4,88.0,2008
29,Dublin,Irish,Bray Wanderers,09-10-89,1.81,Derek Foran,IRL,5.0,D,St Patrick's Ath,5,81.0,2008
30,Dublin,Irish,Bray Wanderers,28-10-83,1.76,Gavin Whelan,IRL,6.0,M,Drogheda U,6,75.0,2008
31,Dublin,Irish,Bray Wanderers,29-12-85,1.74,Paddy Kavanagh,IRL,7.0,M,Birmingham C,7,65.0,2008
32,Sligo,Irish,Bray Wanderers,03-01-82,1.88,Alan Cawley,IRL,8.0,M,Waterford U,8,64.0,2008
33,Dublin,Irish,Bray Wanderers,02-12-75,1.83,Andy Myler,IRL,10.0,F,Shamrock R,10,77.0,2008
34,Dublin,Irish,Bray Wanderers,13-03-84,1.78,Ronan  Ivory,IRL,12.0,D,None,12,75.0,2008
35,Dublin,Irish,Bray Wanderers,11-12-73,1.75,Ray Kenny,IRL,14.0,D,Shamrock R,14,73.0,2008
36,Dublin,Irish,Bray Wanderers,12-08-87,1.78,Paul  Dunphy,IRL,15.0,F,Bohemians,15,75.0,2008
37,Dublin,Irish,Bray Wanderers,22-09-86,1.73,Mark Duggan,IRL,16.0,M,Bohemians,16,71.0,2008
38,Dublin,Irish,Bray Wanderers,02-10-84,1.8,Derek Pender,IRL,17.0,D,Shamrock R,17,73.0,2008
39,Swords,Irish,Bray Wanderers,20-12-89,1.69,Emeka Onwubiko,IRL,18.0,M,None,18,68.0,2008
40,Dublin,Irish,Bray Wanderers,17-04-88,1.81,Dane Massey,IRL,19.0,D,Shamrock R,19,74.0,2008
41,Dublin,Irish,Bray Wanderers,27-12-87,1.78,John Mulroy,IRL,20.0,F,None,20,72.0,2008
42,Dublin,Irish,Bray Wanderers,04-09-89,,Stephen Lawless,IRL,21.0,M,None,21,,2008
43,Castledermot,Irish,Bray Wanderers,11-11-88,,Paddy  Mahon,IRL,22.0,F,Kildare Co,22,,2008
44,Dublin,Irish,Bray Wanderers,02-05-90,1.77,Gareth Coughlan,IRL,23.0,M,St Joseph's Boys,23,73.0,2008
45,Dublin,Irish,Bray Wanderers,03-08-84,1.78,Ger  Rowe,IRL,24.0,F,Shamrock R,24,66.0,2008
46,Dublin,Irish,Bray Wanderers,22-03-82,1.78,Aidan OKeeffe,IRL,25.0,F,Drogheda U,25,71.0,2008
47,Middlesbrough,Irish,Bray Wanderers,18-02-89,1.8,Daryl Robson,ENG,26.0,M,Galway U,26,79.0,2008
48,Dublin,Irish,Bray Wanderers,26-07-84,,Gavin McInerney,IRL,30.0,G,St Patrick's Ath,30,,2008
49,Watford,Irish,Bray Wanderers,10-03-71,1.8,Alan Gough,IRL,35.0,G,Galway U,35,86.0,2008
50,Dublin,Irish,Bray Wanderers,09-01-89,1.77,Shane O'Neill,IRL,40.0,M,None,40,70.0,2008
51,Rome,Irish,Bray Wanderers,15-10-86,,Gabrielle Sabbatini,IRL,,G,Drogheda T,41,,2008
52,London,Irish,Bray Wanderers,18-06-90,1.8,Jake Kelly,IRL,,M,St Joesph's Boys,42,73.0,2008
53,Dublin,Irish,Bray Wanderers,16-09-78,1.77,Philip Keogh,IRL,,M,Longford T,43,75.0,2008
54,Cork,Irish,Cobh Ramblers,29-06-83,1.85,James McCarthy,IRL,1.0,G,Rockmount,1,,2008
55,Cork,Irish,Cobh Ramblers,19-03-80,1.88,Alan Carey,IRL,2.0,D,Waterford U,2,71.0,2008
56,Cobh,Irish,Cobh Ramblers,19-03-85,1.8,John Meade,IRL,3.0,D,None,3,75.0,2008
57,Cork,Irish,Cobh Ramblers,16-11-83,1.88,Kevin Murray,IRL,4.0,D,Cork C,4,85.0,2008
58,Kerry,Irish,Cobh Ramblers,11-12-84,1.93,Shane Guthrie,IRL,5.0,D,Cork C,5,90.0,2008
59,Cobh,Irish,Cobh Ramblers,22-06-83,1.81,Davin O'Neill,IRL,7.0,F,Cobh W,7,75.0,2008
60,Cork,Irish,Cobh Ramblers,22-03-85,1.8,John Kearney,IRL,8.0,M,Castleview U,8,,2008
61,Cork,Irish,Cobh Ramblers,22-06-78,1.76,Kieran O'Reilly,IRL,9.0,F,Rockmount,9,75.0,2008
62,Cobh,Irish,Cobh Ramblers,29-12-87,1.88,Graham Cummins,IRL,10.0,F,None,10,75.0,2008
