,Birth Place,Country League,Current Club,Date of Birth,Height,Name,Nat,Number,Pos,Previous Club,Unnamed: 0,Weight,Year
146,Cairns,Australian,Sydney FC,24-03-73,"5'08""",Steve Corica,,10,M,Walsall,10,10 07,2007
147,Wollongong,Australian,Sydney FC,09-09-82,"5'09""",Brendon  Santalab,,11,F,Sint-Truiden,11,11  00,2007
148,São Paulo,Australian,Sydney FC,26-03-85,"6'00""",Patrick,,12,F,Nacional [BRA],12,11 09,2007
149,Sydney,Australian,Sydney FC,29-01-88,"6'03""",Ben Vidaic,,13,F,Sydney U,13,13 05,2007
150,Sydney,Australian,Sydney FC,12-10-83,"6'00""",Alex Brosque,,14,F,Queensland Roar,14,11 00,2007
151,Magherafelt,Australian,Sydney FC,27-03-81,"5'09""",Terry McFlynn,,15,M,Morecambe,15,11 11,2007
152,Auburn,Australian,Sydney FC,04-08-85,"5'10""",Mark Milligan,,16,D,Blacktown C,16,12 04,2007
153,Wollongong,Australian,Sydney FC,03-01-86,"6'02""",Jacob Timpano,,17,D,Wollongong Wolves,17,13 08,2007
154,Sydney,Australian,Sydney FC,01-05-86,"5'10""",Adam Casey,,18,F,New  Zealand Knights,18,12 04,2007
155,Ventura,Australian,Sydney FC,19-07-83,"5'07""",Michael Enfield,,19,M,LA Galaxy,19,10  10,2007
156,Sydney,Australian,Sydney FC,25-02-80,"6'03""",Ivan Necevski,,20,G,Blacktown C,20,14 02,2007
157,Sydney,Australian,Sydney FC,27-07-88,"6'00""",Adam Biddle,,21,M,Blacktown C,21,12 08,2007
158,São Paolo,Australian,Sydney FC,22-02-73,"5'05""",Juninho Paulista,,22,M,Flamengo,22,09 06,2007
159,Sydney,Australian,Sydney FC,26-03-76,"5'10""",Ufuk Talay,,23,M,Mersin  Idman Yurdu,23,12 00,2007
160,,Australian,Sydney FC,21-08-73,,Brendan Renaud,,26,M,Blacktown C,26,,2007
161,Sydney,Australian,Sydney FC,06-04-77,"5'09""",Mark Robertson,,29,M,Sopron,29,11 09,2007
162,Hastings,Australian,Wellington Phoenix,13-12-76,"6'05""",Mark Paston,,1,G,New  Zealand Knights,1,14 03,2007
163,Whangerei,Australian,Wellington Phoenix,22-05-83,"5'10""",Jeremy Christie,,2,M,Perth  Glory,2,10 12,2007
164,Tauranga,Australian,Wellington Phoenix,12-01-82,"6'00""",Tony  Lochhead,,3,D,New England Revolution,3,12  07,2007
165,Southport [AUS],Australian,Wellington Phoenix,13-11-80,"6'02""",Karl  Dodd,,5,D,Falkirk,5,13  10,2007
166,Wellington,Australian,Wellington Phoenix,06-03-81,"6'01""",Tim  Brown,,6,M,Newcastle U [AUS],6,12 01,2007
167,Adelaide,Australian,Wellington Phoenix,17-04-73,"5'10""",Ross Aloisi,,7,M,Adelaide U,7,12 04,2007
168,Wellington,Australian,Wellington Phoenix,13-12-71,"5'11""",Vaughan Coveny,,8,F,Newcastle U [AUS],8,13 08,2007
169,Göppingen,Australian,Wellington Phoenix,29-09-81,"6'01""",Shane Smeltz,,9,F,Halifax T,9,12 08,2007
170,Melbourne,Australian,Wellington Phoenix,09-05-81,"5'08""",Michael Ferrante,,10,M,Melbourne  Victory,10,11 07,2007
171,Rio de Janeiro,Australian,Wellington Phoenix,12-12-79,"5'09""",Daniel,,11,M,Guarani-MG,11,10 12,2007
172,Kurri Kurri,Australian,Wellington Phoenix,27-04-74,"5'10""",Richard Johnson,,12,M,New  Zealand Knights,12,12 07,2007
173,Palmerston North,Australian,Wellington Phoenix,17-02-86,"6'02""",Steven Old,,13,D,Newcastle U [AUS],13,12 08,2007
174,Melbourne,Australian,Wellington Phoenix,28-01-87,"6'02""",Steven O'Dor,,14,D,South Melbourne,14,12 04,2007
175,Adelaide,Australian,Wellington Phoenix,06-01-80,"6'04""",Kristian Rees,,16,D,Whittlesea Zebras,16,14 09,2007
176,Shepperton,Australian,Wellington Phoenix,18-03-85,"5'10""",Vince Lia,,17,M,Melbourne  Victory,17,11 08,2007
177,Sydney,Australian,Wellington Phoenix,30-05-81,"6'00""",Ahmad  Elrich,,18,M,Fulham,18,11  05,2007
178,,Australian,Wellington Phoenix,13-08-89,"6'01""",Greg Draper,,19,F,Canterbury U,19,12 04,2007
179,Hastings [NZL],Australian,Wellington Phoenix,19-01-83,"6'02""",Glen Moss,,20,G,Dinamo Bucureşti,20,14 02,2007
180,,Australian,Wellington Phoenix,24-05-81,"5'08""",Felipe,,21,M,Hajduk Split,21,10 10,2007
181,Coffs Harbour,Australian,Wellington Phoenix,28-01-80,"6'00""",Royce Brownlie,,22,F,Swindon T,22,13 12,2007
182,Wellington,Australian,Wellington Phoenix,19-02-90,"5'04""",Costa Barbarouses,,23,F,Team Wellington,23,08 11,2007
183,Palmerston North,Australian,Wellington Phoenix,03-03-87,"6'01""",Jacob Spoonley,,30,G,Otago U,30,14 00,2007
0,Adelaide,Australian,Adelaide United,28-12-75,1.9,Daniel Beltrame,AUS,1,G,Wollongong Wolves,1,107.0,2008
1,Blackburn,Australian,Adelaide United,24-10-84,1.97,Robert Cornthwaite,AUS,2,D,White City Woodville,2,84.0,2008
2,Ituverava,Australian,Adelaide United,29-11-82,1.82,Alemão,BRA,3,D,Juventude,3,79.0,2008
3,Adelaide,Australian,Adelaide United,09-05-76,1.83,Angelo Costanzo,AUS,4,M,Campbelltown,4,84.0,2008
4,Melbourne,Australian,Adelaide United,23-08-74,1.81,Michael Valkanis,AUS,5,D,Adelaide C,5,79.0,2008
5,Rio de Janeiro,Australian,Adelaide United,08-01-80,1.68,Cassio,BRA,6,D,Atlético  Goianense,6,71.0,2008
6,Adelaide,Australian,Adelaide United,12-03-82,1.66,Lucas Pantelis,AUS,7,M,Parramatta Power,7,66.0,2008
7,Melbourne,Australian,Adelaide United,25-10-86,1.77,Kristian Sarkies,AUS,8,M,Melbourne Victory,8,76.0,2008
8,Woodville,Australian,Adelaide United,09-06-75,1.84,Paul Agostino,AUS,9,F,1860 Munich,9,82.0,2008
9,Rio de Janeiro,Australian,Adelaide United,03-06-81,1.75,Cristiano,BRA,10,F,Willem II,10,75.0,2008
10,Adelaide,Australian,Adelaide United,06-01-80,1.77,Travis Dodd,AUS,13,M,Panionios,13,80.0,2008
11,Sydney,Australian,Adelaide United,13-10-88,1.78,Scott  Jamieson,AUS,14,D,Bolton  W,14,76.0,2008
12,San-Pédro,Australian,Adelaide United,16-03-82,1.79,Jonas Salley,AUS,15,D,Sunshine George Cross,15,76.0,2008
13,Adelaide,Australian,Adelaide United,26-10-89,1.85,Daniel Mullen,AUS,16,D,AIS,16,80.0,2008
14,Melbourne,Australian,Adelaide United,25-09-82,1.75,Isyan Erdoğan,AUS,17,D,Preston Lions,17,77.0,2008
15,Adelaide,Australian,Adelaide United,02-05-84,1.76,Fabian Barbiero,AUS,18,M,MetroStars,18,72.0,2008
16,Melbourne,Australian,Adelaide United,03-04-79,1.95,Sasa Ognenovski,AUS,19,D,Queensland  Roar,19,95.0,2008
17,Melbourne,Australian,Adelaide United,12-06-81,1.86,Eugene Galeković,AUS,20,G,Melbourne Victory,20,91.0,2008
18,Adelaide,Australian,Adelaide United,02-08-84,1.73,Jason Spagnuolo,AUS,21,M,MetroStars,21,67.0,2008
19,Santos,Australian,Adelaide United,08-12-79,1.83,Diego Walsh,BRA,22,M,Miami FC,22,84.0,2008
20,Sydney,Australian,Adelaide United,06-07-79,1.78,Paul Reid,AUS,24,M,Brighton & HA,24,68.0,2008
21,Sydney,Australian,Adelaide United,14-08-85,1.86,Robert Younis,AUS,25,F,APIA Liechhardt,25,83.0,2008
22,Adelaide,Australian,Adelaide United,27-01-87,1.8,Michael Marrone,AUS,27,D,Para Hills Knights,27,77.0,2008
23,Stoke-on-Trent,Australian,Adelaide United,10-03-88,1.87,Rostyn Griffiths,AUS,28,M,Blackburn R,28,86.0,2008
24,Perth,Australian,Adelaide United,17-04-91,1.87,Mark  Birighitti,AUS,30,G,AIS,30,84.0,2008
25,Sydney,Australian,Central Coast Mariners,03-04-81,1.83,Matthew Nash,AUS,1,G,APIA Leichhardt,1,78.0,2008
26,Jena,Australian,Central Coast Mariners,26-11-74,1.75,André Gumprecht,GER,2,M,Bankstown C,2,78.0,2008
27,Sydney,Australian,Central Coast Mariners,09-04-84,1.8,Pedj Bojić,AUS,4,D,Sutherland Sharks,4,75.0,2008
28,Gosford,Australian,Central Coast Mariners,19-02-87,1.79,Bradley Porter,AUS,5,M,AIS,5,74.0,2008
29,Sydney,Australian,Central Coast Mariners,05-09-88,1.8,David d'Apuzzo,AUS,6,D,APIA Leichhardt,6,77.0,2008
30,Morwell,Australian,Central Coast Mariners,29-12-79,1.79,John Hutchinson,AUS,7,M,Manly U,7,78.0,2008
31,Sydney,Australian,Central Coast Mariners,19-05-80,1.86,Dean Heffernan,AUS,8,D,Marconi,8,81.0,2008
32,Perth,Australian,Central Coast Mariners,30-11-78,1.86,Nik Mrdja,AUS,9,F,AIK,9,87.0,2008
33,Buenos Aires,Australian,Central Coast Mariners,10-01-82,1.78,Adrián Cáceres,AUS,10,M,Melbourne  Victory,10,84.0,2008
34,Sydney,Australian,Central Coast Mariners,17-05-82,1.91,Dylan MacAllister,AUS,11,F,Lyn,11,92.0,2008
35,Bathurst,Australian,Central Coast Mariners,27-01-81,1.82,Greg Owens,AUS,12,M,Adelaide U,12,82.0,2008
36,Sydney,Australian,Central Coast Mariners,06-11-78,1.92,Paul O'Grady,AUS,13,D,Marconi,13,93.0,2008
37,Gosford,Australian,Central Coast Mariners,24-08-74,1.8,Andrew Clark,AUS,15,D,APIA Leichhardt,15,74.0,2008
38,Sydney,Australian,Central Coast Mariners,14-08-86,1.88,Nigel Boogaard,AUS,16,D,Central Coast Lightning,16,88.0,2008
39,Sydney,Australian,Central Coast Mariners,29-06-83,1.83,Matthew Osman,AUS,17,M,Penrith Nepean U,17,75.0,2008
40,Sydney,Australian,Central Coast Mariners,13-08-84,1.87,Alex Wilkinson,AUS,18,D,Ryde C,18,85.0,2008
41,Sydney,Australian,Central Coast Mariners,22-01-86,1.88,Matt Simon,AUS,19,F,Central Coast  Lightning,19,79.0,2008
42,Sydney,Australian,Central Coast Mariners,27-03-85,1.87,Danny Vukovic,AUS,20,G,Bonnyrigg White Eagles,20,96.0,2008
43,Sydney,Australian,Central Coast Mariners,30-05-81,1.83,Ahmad  Elrich,AUS,21,M,Wellington Phoenix,21,77.0,2008
44,Sydney,Australian,Central Coast Mariners,05-03-75,1.8,Sasho Petrovski,AUS,22,F,Sydney FC,22,80.0,2008
45,Milan,Australian,Central Coast Mariners,10-06-77,1.81,Andrea Merenda,ITA,24,M,Lecco,24,75.0,2008
46,Sydney,Australian,Central Coast Mariners,06-06-90,1.73,Matthew Lewis,AUS,27,M,Blacktown C,27,65.0,2008
47,Gosford,Australian,Central Coast Mariners,13-01-89,1.94,Andrew Redmayne,AUS,30,G,AIS,30,84.0,2008
48,Melbourne,Australian,Melbourne Victory,11-02-81,1.86,Michael Theoklitos,AUS,1,G,Bulleen,1,93.0,2008
49,Crawley,Australian,Melbourne Victory,07-08-73,1.8,Kevin Muscat,AUS,2,D,Millwall,2,73.0,2008
50,Brisbane,Australian,Melbourne Victory,02-05-83,1.79,Michael Thwaite,AUS,3,D,Brann,3,74.0,2008
51,Melbourne,Australian,Melbourne Victory,06-03-83,1.85,Steven Pace,AUS,4,D,Preston Lions,4,77.0,2008
52,Sydney,Australian,Melbourne Victory,18-06-89,1.8,Sebastian Ryall,AUS,5,D,AIS,5,75.0,2008
53,Melbourne,Australian,Melbourne Victory,17-08-83,1.82,Steve Pantelidis,AUS,6,D,Heidelburg U,6,83.0,2008
54,Canberra,Australian,Melbourne Victory,08-08-80,1.75,Matthew Kemp,AUS,7,D,Adelaide U,7,71.0,2008
55,Edinburgh,Australian,Melbourne Victory,06-12-77,1.81,Grant Brebner,SCO,8,M,Dundee U,8,81.0,2008
56,Melbourne,Australian,Melbourne Victory,10-08-78,1.85,Danny Allsopp,AUS,9,F,Hull C,9,90.0,2008
57,Otorohanga,Australian,Melbourne Victory,23-10-78,1.74,Archie Thompson,AUS,10,F,Lierse,10,70.0,2008
58,São José dos Campos,Australian,Melbourne Victory,09-02-79,1.77,Ney Fabiano,BRA,11,F,Chonburi,11,79.0,2008
59,Santiago,Australian,Melbourne Victory,20-10-78,1.81,Rodrigo Vargas,AUS,12,D,Green Gully,12,82.0,2008
60,Sydney,Australian,Melbourne Victory,18-11-89,1.8,Nathan Elasi,AUS,13,F,Marconi Stallions,13,79.0,2008
61,Ohrid,Australian,Melbourne Victory,14-07-85,1.76,Billy Celeski,AUS,14,M,Perth Glory,14,72.0,2008
62,Melbourne,Australian,Melbourne Victory,08-01-76,1.77,Tom Pondeljak,AUS,15,M,Central Coast Mariners,15,74.0,2008
63,Guanacaste,Australian,Melbourne Victory,09-06-82,1.7,Carlos Hernández,CRC,16,M,LD Alajuelense,16,70.0,2008
64,San José,Australian,Melbourne Victory,31-03-81,1.79,José Luis López,CRC,17,M,Deportivo Saprissa,17,70.0,2008
65,Melbourne,Australian,Melbourne Victory,13-01-88,1.69,Leigh Broxham,AUS,18,M,VIS,18,70.0,2008
66,Sydney,Australian,Melbourne Victory,16-08-87,1.69,Evan Berger,AUS,19,D,Marconi Stallions,19,62.0,2008
67,Emerald,Australian,Melbourne Victory,22-08-88,1.91,Mitchell Langerak,AUS,20,G,Bundaberg Waves,20,77.0,2008
68,Melbourne,Australian,Melbourne Victory,04-09-81,1.77,Daniel Vasilevski,AUS,21,D,Altona Magic,21,75.0,2008
69,Perth,Australian,Melbourne Victory,24-03-85,1.83,Nick Ward,AUS,22,M,QPR,22,79.0,2008
70,Melbourne,Australian,Melbourne Victory,07-09-89,1.69,Matthew Theodore,AUS,24,M,Preston Lions,24,67.0,2008
71,Sydney,Australian,Newcastle United Jets,13-06-75,1.93,Ante Čović,AUS,1,G,Hammarby IF,1,89.0,2008
72,Sydney,Australian,Newcastle United Jets,21-08-79,1.88,Adam Griffiths,AUS,2,D,Brentford,2,82.0,2008
73,Taree,Australian,Newcastle United Jets,07-01-82,1.8,Jade North,AUS,3,D,Perth Glory,3,78.0,2008
74,Sydney,Australian,Newcastle United Jets,15-05-89,1.8,James Holland,AUS,5,M,AIS,5,74.0,2008
75,Albertslund,Australian,Newcastle United Jets,14-08-81,1.72,Jesper Håkansson,DEN,6,M,Lyngby,6,73.0,2008
76,Canberra,Australian,Newcastle United Jets,25-10-88,1.74,Kaz Patafta,AUS,7,M,Benfica,7,64.0,2008
77,Sydney,Australian,Newcastle United Jets,18-08-82,1.77,Matthew Thompson,AUS,8,D,Marconi Stallions,8,78.0,2008
78,Sydney,Australian,Newcastle United Jets,21-08-79,1.81,Joel Griffiths,AUS,9,F,Leeds  U,9,78.0,2008
79,Seoul,Australian,Newcastle United Jets,13-08-87,1.73,Song Jin-Hyung,KOR,10,M,FC Seoul,10,62.0,2008
80,Sydney,Australian,Newcastle United Jets,01-01-87,1.8,Tarek Elrich,AUS,11,D,Sydney Olympic,11,75.0,2008
81,Newcastle [AUS],Australian,Newcastle United Jets,14-04-85,1.84,Jobe Wheelhouse,AUS,12,M,AIS,12,77.0,2008
82,Sydney,Australian,Newcastle United Jets,20-10-86,1.8,Adam d'Apuzzo,AUS,13,D,Marconi Stallions,13,80.0,2008
83,Canberra,Australian,Newcastle United Jets,25-03-87,1.75,Shaun Ontong,AUS,14,D,Adelaide U,14,72.0,2008
84,Newcastle [AUS],Australian,Newcastle United Jets,28-01-89,1.86,Jason Hoffman,AUS,15,F,Hamilton Olympic,15,75.0,2008
85,Newcastle [AUS],Australian,Newcastle United Jets,20-01-92,1.83,Ben Kantarovski,AUS,16,M,Broadmeadow Magic,16,74.0,2008
86,Melbourne,Australian,Newcastle United Jets,10-07-81,1.94,Antun Kovacic,AUS,17,D,Richmond SC,17,85.0,2008
87,Wollongong,Australian,Newcastle United Jets,26-07-77,1.83,Noel Spencer,AUS,18,M,Sydney FC,18,84.0,2008
88,Sydney,Australian,Newcastle United Jets,19-07-89,1.85,Jason Naidovski,AUS,19,F,AIS,19,85.0,2008
89,Newcastle [AUS],Australian,Newcastle United Jets,14-02-87,1.89,Ben Kennedy,AUS,20,G,Broadmeadow Magic,20,83.0,2008
90,Pimampiro,Australian,Newcastle United Jets,01-12-83,1.85,Edmundo Zura,ECU,23,F,Imbabura,23,69.0,2008
91,Fairfield,Australian,Newcastle United Jets,07-08-89,1.78,Marko Jesic,AUS,24,F,AIS,24,77.0,2008
92,Melbourne,Australian,Newcastle United Jets,12-01-84,1.87,Daniel Piorkowski,AUS,25,D,Melbourne Victory,25,81.0,2008
93,Auburn,Australian,Newcastle United Jets,04-08-85,1.8,Mark Milligan,AUS,26,D,Sydney FC,26,78.0,2008
94,Sydney,Australian,Newcastle United Jets,01-05-90,,Jesse Pinto,AUS,27,M,Blacktown C,27,,2008
95,Newcastle [AUS],Australian,Newcastle United Jets,04-05-90,,Jarrad Ross,AUS,28,D,Lake Macquarie C,28,,2008
96,Blacktown,Australian,Newcastle United Jets,01-03-89,1.77,Sean Rooney,AUS,29,F,Blacktown C,29,85.0,2008
97,Wollongong,Australian,Newcastle United Jets,30-05-85,1.89,Justin Pasfield,AUS,30,G,Wollongong Wolves,30,78.0,2008
98,Elemore Vale,Australian,Newcastle United Jets,08-07-92,1.77,James Virgili,AUS,31,M,NSWIS,31,63.0,2008
99,Ermington,Australian,Newcastle United Jets,19-06-90,1.78,Brodie Mooy,AUS,32,F,Marconi Stallions,32,80.0,2008
100,Newcastle [AUS],Australian,Newcastle United Jets,16-11-88,1.87,Taylor Regan,AUS,33,D,Azzurri FC,33,77.0,2008
101,Newcastle [AUS],Australian,Newcastle United Jets,29-09-88,1.88,Ben McNamara,AUS,40,G,Lake Macquarie C,40,88.0,2008
102,Perth,Australian,Perth Glory,07-12-72,1.94,Jason Petkovic,AUS,1,G,Konyaspor,1,85.0,2008
103,Canberra,Australian,Perth Glory,11-03-85,1.91,Nikolai  Topor-Stanley,AUS,2,D,Sydney FC,2,85.0,2008
104,Perth,Australian,Perth Glory,10-02-83,1.9,David Tarka,AUS,3,D,Nottingham F,3,85.0,2008
105,Sydney,Australian,Perth Glory,02-01-81,1.87,Jamie Coyne,AUS,4,D,ADO Den Haag,4,84.0,2008
106,Perth,Australian,Perth Glory,21-07-77,1.88,Jamie Harnwell,AUS,5,D,Sorrento,5,93.0,2008
107,Sydney,Australian,Perth Glory,09-06-79,1.74,Nick Rizzo,AUS,7,M,MK Dons,7,70.0,2008
108,Whiston,Australian,Perth Glory,18-09-82,1.78,James Robinson,AUS,8,F,Marconi,8,73.0,2008
109,,Australian,Perth Glory,18-10-82,1.8,Adrián Trinidad,AUS,9,M,Persiba Balikpapan,9,74.0,2008
110,Capivari,Australian,Perth Glory,28-02-73,1.7,Amaral,BRA,10,M,Barueri,10,67.0,2008
111,Lanark,Australian,Perth Glory,13-08-84,1.77,Scott Bulloch,AUS,11,M,Sorrento,11,73.0,2008
112,Nova Gradiska,Australian,Perth Glory,19-12-85,1.85,Josip Magdic,AUS,12,M,Floreat Athena,12,82.0,2008
113,Mykolaiv,Australian,Perth Glory,22-06-87,1.83,Nikita Rukavytsya,AUS,13,F,AIS,13,74.0,2008
114,Abidjan,Australian,Perth Glory,20-08-73,1.88,Eugene Dadi,CIV,14,F,Hapoel Acre,14,81.0,2008
115,,Australian,Perth Glory,25-02-89,1.82,Hayden Doyle,AUS,15,D,Niki Volou,15,76.0,2008
116,Adelaide,Australian,Perth Glory,09-06-84,1.7,Adriano Pellegrino,AUS,16,M,Metro Stars,16,70.0,2008
117,Gympie,Australian,Perth Glory,19-10-87,1.77,Jimmy Downey,AUS,17,D,AIS,17,73.0,2008
118,Sydney,Australian,Perth Glory,23-06-77,1.93,Hayden Foxe,AUS,18,D,Leeds U,18,83.0,2008
119,Melbourne,Australian,Perth Glory,14-05-82,1.81,Naum Sekulovski,AUS,19,D,Preston Lions,19,81.0,2008
120,Melbourne,Australian,Perth Glory,28-10-73,1.96,Frank  Jurić,AUS,20,G,Hannover 96,20,96.0,2008
121,Consett,Australian,Perth Glory,31-05-79,1.8,Mark Lee,AUS,21,M,ECU Joondalup,21,78.0,2008
122,Mareeba,Australian,Perth Glory,23-03-82,1.84,Wayne Srhoj,AUS,23,M,Politehnica Timişoara,23,81.0,2008
123,Perth,Australian,Perth Glory,19-03-90,1.85,Anthony Skorich,AUS,24,F,Floreat Athena,24,76.0,2008
124,Edinburgh,Australian,Perth Glory,28-03-78,1.7,Marc Anthony,SCO,25,M,Stirling Lions,25,78.0,2008
125,Perth,Australian,Perth Glory,03-01-87,1.81,Andrija Jukic,AUS,28,M,Perth SC,28,80.0,2008
126,Deventer,Australian,Perth Glory,11-04-78,1.72,Victor Sikora,NED,29,F,FC Dallas,29,64.0,2008
127,Perth,Australian,Perth Glory,17-04-87,1.85,Tando Velaphi,AUS,30,G,Perth SC,30,70.0,2008
128,Exeter,Australian,Perth Glory,11-01-89,1.84,Scott Neville,AUS,31,D,Sorrento,31,71.0,2008
129,Perth,Australian,Perth Glory,07-03-90,1.81,Dean Evans,AUS,32,D,Stirling Lions,32,87.0,2008
130,Sydney,Australian,Queensland Roar,08-08-81,1.89,Liam Reddy,AUS,1,G,Newcastle U [AUS],1,96.0,2008
131,Ipswich [AUS],Australian,Queensland Roar,16-06-80,1.8,Andrew Packer,AUS,2,D,Sydney FC,2,78.0,2008
132,Melbourne,Australian,Queensland Roar,05-11-89,1.86,Luke DeVere,AUS,3,D,AIS,3,88.0,2008
133,Sydney,Australian,Queensland Roar,12-12-75,1.85,Craig Moore,AUS,4,D,Newcastle U,4,76.0,2008
134,Auburn,Australian,Queensland Roar,12-12-75,1.91,Josh McCloughlan,AUS,5,D,Brisbane Strikers,5,83.0,2008
135,Southport [AUS],Australian,Queensland Roar,01-02-85,1.85,David Dodd,AUS,6,M,Palm Beach,6,84.0,2008
136,Brisbane,Australian,Queensland Roar,11-09-88,1.7,Michael Zullo,AUS,7,D,Brisbane C,7,62.0,2008
137,Carlton,Australian,Queensland Roar,02-09-84,1.65,Massimo Murdocca,AUS,8,M,Fawkner-Whittlesea,8,60.0,2008
138,Assen,Australian,Queensland Roar,06-08-82,1.85,Sergio van Dijk,NED,9,F,Emmen,9,88.0,2008
139,Glasgow,Australian,Queensland Roar,18-03-76,1.78,Charlie Miller,SCO,10,M,Lierse,10,78.0,2008
140,Itaberí,Australian,Queensland Roar,13-06-84,1.94,Reinaldo,BRA,11,F,Busan I'Park,11,84.0,2008
141,Cairns,Australian,Queensland Roar,13-02-89,1.74,Tahj Minniecon,AUS,12,M,AIS,12,68.0,2008
142,Brisbane,Australian,Queensland Roar,06-03-87,1.81,Chris Grossman,AUS,13,M,QAS,13,73.0,2008
143,Brisbane,Australian,Queensland Roar,07-03-86,1.86,Ben Griffen,AUS,14,D,Souths U,14,85.0,2008
144,Brisbane,Australian,Queensland Roar,11-01-83,1.71,Matt McKay,AUS,15,M,Eastern Suburbs,15,65.0,2008
145,Jae Cheun City,Australian,Queensland Roar,01-10-73,1.78,Hyuk-Su Seo,KOR,16,D,Seongnam Ilhwa Chunma,16,75.0,2008
146,Southport [AUS],Australian,Queensland Roar,05-01-89,1.81,Mitch Nichols,AUS,17,M,Palm Beach,17,75.0,2008
147,Melbourne,Australian,Queensland Roar,22-05-73,1.75,Danny Tiatto,AUS,18,D,Leicester C,18,73.0,2008
148,Brisbane,Australian,Queensland Roar,09-06-89,1.79,Isaka Cernak,AUS,19,M,AIS,19,72.0,2008
149,Gold Coast,Australian,Queensland Roar,06-02-83,1.88,Griffin McMaster,AUS,20,G,Mount Gravatt,20,80.0,2008
150,Southport [AUS],Australian,Queensland Roar,10-12-91,1.7,Tommy Oar,AUS,21,M,Palm Beach,21,64.0,2008
151,Brisbane,Australian,Queensland Roar,05-10-88,1.79,Robbie  Kruse,AUS,22,F,AIS,22,72.0,2008
152,Brisbane,Australian,Queensland Roar,11-04-86,1.82,Tim Smits,AUS,23,F,Rochedale R,23,77.0,2008
153,Canberra,Australian,Queensland Roar,08-05-87,1.83,Matt Mundy,AUS,24,D,Rochedale R,24,75.0,2008
154,Gordonvale,Australian,Queensland Roar,28-12-88,1.8,Adam Sarota,AUS,25,M,Brisbane Strikers,25,72.0,2008
155,São Paulo,Australian,Queensland Roar,09-05-85,1.67,Henrique,BRA,33,M,América Mineiro,33,62.0,2008
156,Ayr [AUS],Australian,Queensland Roar,25-07-83,1.94,Matthew Ham,AUS,40,G,Brisbane Wolves,40,99.0,2008
157,Bundaberg,Australian,Sydney FC,22-08-75,1.88,Clint Bolton,AUS,1,G,APIA Leichhardt,1,90.0,2008
158,Adelaide,Australian,Sydney FC,03-04-82,1.85,Iain Fyfe,AUS,2,D,Hamilton Academical,2,83.0,2008
159,Sydney,Australian,Sydney FC,01-03-90,1.8,Nikolas Tsattalios,AUS,3,D,NSWIS,3,80.0,2008
160,Melbourne,Australian,Sydney FC,08-01-79,1.83,Simon Colosimo,AUS,4,D,Perth Glory,4,75.0,2008
161,Wollongong,Australian,Sydney FC,02-03-83,1.8,Mitchell Prentice,AUS,5,M,Perth Glory,5,72.0,2008
162,Newcastle [AUS],Australian,Sydney FC,08-09-75,1.73,Robbie Middleby,AUS,7,D,Newcastle U Jets,7,74.0,2008
163,Newcastle [AUS],Australian,Sydney FC,29-03-85,1.75,Stuart Musialik,AUS,8,M,Newcastle U Jets,8,71.0,2008
164,Cairns,Australian,Sydney FC,24-03-73,1.74,Steve Corica,AUS,10,M,Walsall,10,71.0,2008
165,Wollongong,Australian,Sydney FC,09-09-82,1.73,Brendon Santalab,AUS,11,F,Sint-Truiden,11,72.0,2008
166,Sydney,Australian,Sydney FC,04-08-84,1.78,Shannon Cole,AUS,12,D,Sydney Olympic,12,73.0,2008
167,Sydney,Australian,Sydney FC,12-10-83,1.83,Alex Brosque,AUS,14,F,Queensland Roar,14,70.0,2008
168,Magherafelt,Australian,Sydney FC,27-03-81,1.74,Terry McFlynn,NIR,15,M,Morecambe,15,76.0,2008
169,Gosford,Australian,Sydney FC,15-09-90,1.79,Chris Payne,AUS,16,F,Manly U,16,82.0,2008
170,Wollongong,Australian,Sydney FC,03-01-86,1.89,Jacob Timpano,AUS,17,D,Wollongong Wolves,17,86.0,2008
171,Sydney,Australian,Sydney FC,01-05-86,1.77,Adam Casey,AUS,18,M,New  Zealand Knights,18,78.0,2008
172,Sydney,Australian,Sydney FC,07-11-85,1.8,Mark Bridge,AUS,19,F,Newcastle U Jets,19,80.0,2008
173,Sydney,Australian,Sydney FC,25-02-80,1.9,Ivan Necevski,AUS,20,G,Blacktown C,20,90.0,2008
174,Sydney,Australian,Sydney FC,27-07-88,1.82,Adam Biddle,AUS,21,M,Blacktown C,21,80.0,2008
175,Ventura,Australian,Sydney FC,19-07-83,1.75,Michael Enfield,USA,22,M,LA Galaxy,22,68.0,2008
176,Adelaide,Australian,Sydney FC,05-02-76,1.84,John  Aloisi,AUS,23,F,Central Coast Mariners,23,83.0,2008
177,,Australian,Sydney FC,16-05-88,1.78,Robbie Mileski,AUS,25,F,Bankstown C,25,78.0,2008
178,Wollongong,Australian,Sydney FC,08-12-89,1.9,Matthew Jurman,AUS,27,D,AIS,27,84.0,2008
179,Rotterdam,Australian,Sydney FC,06-08-74,1.72,Bobby Petta,NED,28,M,Para Hills Knights,28,72.0,2008
180,Newcastle [AUS],Australian,Sydney FC,16-03-84,1.8,Beau Busch,AUS,29,D,Manly U,29,79.0,2008
181,Sydney,Australian,Sydney FC,29-05-90,1.91,Antony Golec,AUS,31,D,Sydney U,31,85.0,2008
182,Sydney,Australian,Sydney FC,03-06-88,1.78,Brendan Gan,AUS,32,M,Sutherland Sharks,32,68.0,2008
