,Birth Place,Country League,Current Club,Date of Birth,Height,Name,Nat,Number,Pos,Previous Club,Unnamed: 0,Weight,Year
53,Quilmes,Argentinian,Arsenal,15-09-87,"6'00""",Gustavo  Taranzo,,20.0,D,None,20,12  01,2007
54,Chacabuco,Argentinian,Arsenal,16-01-87,"5'11""",Franco  Caraccio,,21.0,F,None,21,12  00,2007
55,Sarandí,Argentinian,Arsenal,25-09-85,"5'08""",Martín  Civit,,22.0,M,None,22,09  13,2007
56,Capital Federal,Argentinian,Arsenal,25-05-78,"5'10""",Sebastián  Carrera,,23.0,D,Argentinos Juniors,23,11  00,2007
57,San  Nicolás,Argentinian,Arsenal,15-08-79,"5'07""",Javier  Yacuzzi,,24.0,D,Tiro  Federal (Rosario),24,11  00,2007
58,Mar del Plata,Argentinian,Arsenal,25-04-82,"5'09""",Diego  Villar,,25.0,M,Godoy Cruz  (Mendoza),25,11  00,2007
59,Zaragoza  [COL],Argentinian,Arsenal,12-10-82,"6'00""",Josimar  Mosquera,,26.0,D,Estudiantes (LP),26,12  01,2007
60,Avellaneda,Argentinian,Arsenal,10-07-82,"6'00""",Mariano  Brau,,27.0,D,None,27,12 06,2007
61,Arroyo Seco,Argentinian,Arsenal,13-04-77,"6'00""",Leo  Biagini,,30.0,F,Albacete,30,11 05,2007
62,Luján de Cuyo,Argentinian,Banfield,26-06-78,"6'00""",Cristian  Luchetti,,1.0,G,Racing  Club,1,11 07,2007
63,Gualeguaychú,Argentinian,Banfield,31-07-83,"6'01""",Diego  Herner,,2.0,D,Gimnasia y Esgrima (LP),2,12  08,2007
64,San Martín,Argentinian,Banfield,15-01-83,"5'08""",Ariel  Broggi,,3.0,D,Vélez Sarsfield,3,11 07,2007
65,Santa  Fe,Argentinian,Banfield,04-03-80,"6'01""",Julio  Barraza,,4.0,D,None,4,12 04,2007
66,Rosario,Argentinian,Banfield,10-03-76,"5'09""",Daniel  Quinteros,,5.0,M,Germinal Beerschot,5,11  09,2007
67,Lomas de Zamora,Argentinian,Banfield,08-01-71,"5'09""",Javier  Sanguinetti,,6.0,D,Racing Club,6,11 05,2007
68,Cali,Argentinian,Banfield,05-04-78,"5'11""",Jairo Patiño,,7.0,M,Atlético Nacional,7,11 11,2007
69,Alta Gracia,Argentinian,Banfield,01-03-79,"5'08""",Javier Villarreal,,8.0,M,Libertad,8,11 07,2007
70,Buenos Aires,Argentinian,Banfield,14-02-78,"6'02""",Nicolás Pavlovich,,9.0,F,Morelia,9,12 13,2007
71,Chaco,Argentinian,Banfield,24-01-87,"5'11""",Cristian  Maidana,,10.0,M,None,10,11 09,2007
72,Rosario,Argentinian,Banfield,09-07-85,"5'10""",Pablo Vitti,,11.0,F,Rosario Central,11,11 09,2007
73,,Argentinian,Banfield,29-04-88,,Cristian García,,12.0,M,None,12,,2007
74,Pehuajó,Argentinian,Banfield,20-08-87,"6'00""",Juan  Carrica,,13.0,D,None,13,12 06,2007
75,Capital  Federal,Argentinian,Banfield,28-01-87,"6'00""",Jerónimo  Barrales,,14.0,F,None,14,13 03,2007
76,Córdoba,Argentinian,Banfield,01-05-87,"6'01""",Mauricio  Pedano,,15.0,M,None,15,12 11,2007
77,Capital  Federal,Argentinian,Banfield,06-10-86,"6'02""",Luciano  Civelli,,16.0,M,None,16,13 01,2007
78,Laferrere,Argentinian,Banfield,18-01-87,"5'10""",Gonzalo  Robledo,,17.0,D,None,17,12 06,2007
79,Trenque  Lauquen,Argentinian,Banfield,27-02-86,"5'09""",Nilo  Carretero,,18.0,F,Sarmiento (Junín),18,11 00,2007
80,Mar del Plata,Argentinian,Banfield,24-02-86,"5'05""",Diego Galeano,,19.0,F,None,19,10 01,2007
81,Baradero,Argentinian,Banfield,16-05-84,"5'09""",Darío Cvitanich,,20.0,F,None,20,10 08,2007
82,Castelar,Argentinian,Banfield,03-04-84,"5'11""",Marcos  Galarza,,21.0,D,None,21,11 05,2007
83,Capital  Federal,Argentinian,Banfield,07-03-80,"6'00""",Pablo  Santillo,,22.0,G,Atlanta,22,12  04,2007
84,Claypole,Argentinian,Banfield,13-02-82,"6'02""",Enrique  Bologna,,23.0,G,None,23,13 05,2007
85,Concepción,Argentinian,Banfield,14-05-83,"5'08""",Luis Pedro Figueroa,,24.0,M,Arsenal [ARG],24,11 05,2007
86,Salliqueló,Argentinian,Banfield,23-02-87,"6'00""",Guillermo  Esteban,,25.0,D,None,25,13 05,2007
87,Hurlingham,Argentinian,Banfield,29-07-85,"5'11""",Fabián  Santana,,26.0,M,None,26,12  00,2007
88,Adrogué,Argentinian,Banfield,19-02-86,"5'10""",Sergio  Esteche,,27.0,M,None,27,11 09,2007
89,Asunción,Argentinian,Banfield,18-09-82,"5'10""",José Devaca,,28.0,D,Godoy Cruz (Mendoza),28,12 00,2007
90,Capital Federal,Argentinian,Banfield,13-07-79,"5'09""",Esteban Buján,,29.0,M,Godoy Cruz (Mendoza),29,11 09,2007
91,Avellaneda,Argentinian,Banfield,23-03-87,,Gustavo Gómez,,30.0,M,None,30,,2007
92,Capital Federal,Argentinian,Banfield,17-02-88,,Maximiliano Laso,,31.0,M,None,31,,2007
93,Lomas  de Zamora,Argentinian,Banfield,16-04-88,,Federico  Sardella,,32.0,M,None,32,,2007
94,Capital  Federal,Argentinian,Boca Juniors,29-01-87,"5'10""",Javier  García,,1.0,G,None,1,11 09,2007
95,Capital Federal,Argentinian,Boca Juniors,25-09-84,"6'00""",Matías  Silvestre,,2.0,M,None,2,13 01,2007
96,Asunción,Argentinian,Boca Juniors,02-02-78,"5'09""",Claudio Morel Rodríguez,,3.0,D,San Lorenzo,3,12 00,2007
97,El Colorado,Argentinian,Boca Juniors,01-04-74,"5'06""",Hugo Benjamin Ibarra,,4.0,D,FC Porto,4,11 09,2007
98,Santa Fé,Argentinian,Boca Juniors,11-08-80,"5'11""",Sebastián  Battaglia,,5.0,M,Villarreal,5,11  09,2007
99,Morón,Argentinian,Boca Juniors,24-12-87,"5'11""",Matías  Cahais,,6.0,D,None,6,11 11,2007
100,San Martín,Argentinian,Boca Juniors,11-10-87,"5'09""",Pablo  Mouche,,7.0,F,None,7,11 09,2007
101,La  Falda,Argentinian,Boca Juniors,04-02-84,"5'10""",Pablo  Ledesma,,8.0,M,None,8,11  09,2007
102,La Plata,Argentinian,Boca Juniors,07-11-73,"6'02""",Martín  Palermo,,9.0,F,Betis,9,13 01,2007
103,Capital Federal,Argentinian,Boca Juniors,06-08-82,"5'08""",Leandro Gracián,,11.0,M,Monterrey,11,11 00,2007
104,Bell Ville,Argentinian,Boca Juniors,31-07-78,"6'01""",Mauricio Caranta,,12.0,G,Santos Laguna,12,12 11,2007
105,Chajarí,Argentinian,Boca Juniors,10-02-87,"5'10""",Facundo  Roncaglia,,13.0,D,None,13,12 00,2007
106,Bahía Blanca,Argentinian,Boca Juniors,05-02-82,"5'09""",Rodrigo Palacio,,14.0,F,Banfield,14,10 06,2007
107,Montevideo,Argentinian,Boca Juniors,29-10-84,"5'08""",Álvaro González,,15.0,M,Defensor Sporting,15,10 06,2007
108,Tucumán,Argentinian,Boca Juniors,16-04-79,"5'10""",Juan Krupoviesa,,16.0,M,Estudiantes  (LP),16,12  04,2007
109,Capital  Federal,Argentinian,Boca Juniors,22-05-85,"5'11""",Mauro  Boselli,,17.0,F,None,17,11  05,2007
110,Pres.  Roque Saenz Peña,Argentinian,Boca Juniors,14-02-85,"5'10""",Marcos  Mondaini,,18.0,F,None,18,10 12,2007
111,Godoy  Cruz,Argentinian,Boca Juniors,08-08-86,"5'08""",Neri  Cardozo,,19.0,M,None,19,09  11,2007
112,Adrogué,Argentinian,Boca Juniors,29-04-85,"6'00""",Jonathan  Maidana,,20.0,D,None,20,12  08,2007
113,Artigas,Argentinian,Boca Juniors,10-05-80,"5'10""",Carlos  Bueno,,21.0,F,Paris St-Germain,21,11  05,2007
114,Bogotá,Argentinian,Boca Juniors,17-04-80,"5'10""",Fabián  Vargas,,22.0,M,América de Cali,22,11 03,2007
115,Cañuelas,Argentinian,Boca Juniors,19-05-84,"5'10""",Jesús  Dátolo,,23.0,M,Banfield,23,10  08,2007
116,Rosario,Argentinian,Boca Juniors,29-06-88,"5'09""",Ever  Banega,,24.0,M,None,24,11 03,2007
117,Ramos  Mejía,Argentinian,Boca Juniors,27-01-82,"6'02""",Pablo  Migliore,,25.0,G,Huracán,25,12  13,2007
118,General  Campos,Argentinian,Boca Juniors,06-11-86,"5'06""",Bruno  Uribarri,,26.0,D,None,26,10 03,2007
119,Córdoba,Argentinian,Boca Juniors,02-01-86,"5'09""",Nicolás  Bertolo,,27.0,M,None,27,11 07,2007
120,Longchamps,Argentinian,Boca Juniors,15-02-86,"6'03""",Gabriel Paletta,,29.0,D,Liverpool,29,12 08,2007
121,Rosario,Argentinian,Boca Juniors,10-01-88,"5'05""",Carlos Fondacaro,,30.0,D,None,30,09 06,2007
122,Capital  Federal,Argentinian,Boca Juniors,30-05-88,"6'00""",Josué  Ayala,,31.0,G,None,31,12 08,2007
123,Pilar,Argentinian,Boca Juniors,16-06-86,"5'10""",Cristian Chávez,,32.0,M,None,32,11 03,2007
124,Capital  Federal,Argentinian,Boca Juniors,19-05-87,"5'11""",Mariano Torres,,33.0,M,None,33,12 01,2007
125,Santiago del Estero,Argentinian,Boca Juniors,05-03-89,"5'09""",Ezequiel Benavídez,,34.0,M,None,34,10 12,2007
126,Capital Federal,Argentinian,Boca Juniors,10-05-88,"6'02""",Sebastián Nayar,,35.0,M,None,35,13 05,2007
127,Santa Isabel,Argentinian,Colón (Santa Fe),13-08-76,"6'02""",Laureano Tombolini,,1.0,G,Rosario Central,1,12 04,2007
128,Paraná,Argentinian,Colón (Santa Fe),01-11-81,"6'00""",Diego  Reynoso,,2.0,D,Atlético  Rafaela,2,11 09,2007
129,San Lorenzo,Argentinian,Colón (Santa Fe),16-02-78,"5'10""",Alcides Píccolli,,6.0,D,None,6,12 04,2007
130,San Justo,Argentinian,Colón (Santa Fe),28-03-73,"5'10""",Claudio Enría,,7.0,F,Vélez  Sarsfield,7,11 05,2007
131,Villa Gobernador Gálvez,Argentinian,Colón (Santa Fe),04-04-80,"5'10""",Diego  Chitzoff,,8.0,D,Tiro Federal  (Rosario),8,11  09,2007
132,Santa  Fe,Argentinian,Colón (Santa Fe),07-12-83,"5'10""",Dario  Gandín,,9.0,F,Gimnasia y Esgrima (Jujuy),9,12  13,2007
133,General Villegas,Argentinian,Colón (Santa Fe),19-11-79,"5'07""",Juan Falcón,,10.0,M,Atlante,10,10 06,2007
134,Río Cuarto,Argentinian,Colón (Santa Fe),22-10-75,"5'07""",Martín Cardetti,,11.0,F,Deportivo Cali,11,11 03,2007
135,Tandil,Argentinian,Colón (Santa Fe),14-07-79,"5'10""",Ariel Garcé,,12.0,D,Rosario  Central,12,11 03,2007
136,Santa Eufemia,Argentinian,Colón (Santa Fe),18-04-79,"6'00""",Germán Rivarola,,13.0,D,Rosario  Central,13,11 05,2007
137,Morón,Argentinian,Colón (Santa Fe),26-07-83,"5'09""",Pablo  Jérez,,14.0,D,Boca  Juniors,14,11  05,2007
138,Alta Gracia,Argentinian,Colón (Santa Fe),26-03-82,"5'10""",Hugo  Iriarte,,15.0,D,Newell's  Old Boys,15,11 07,2007
139,Maturín,Argentinian,Colón (Santa Fe),01-10-82,"5'10""",César  González,,16.0,M,Caracas,16,11 05,2007
140,Santa  Fe,Argentinian,Colón (Santa Fe),12-06-86,"6'01""",Omar  Merlo,,17.0,D,None,17,12 04,2007
141,Margarita,Argentinian,Colón (Santa Fe),17-10-82,"5'11""",Rubén  Ramírez,,18.0,F,Tiro  Federal (Rosario),18,12  04,2007
142,Medellín,Argentinian,Colón (Santa Fe),22-09-75,"5'10""",Freddy  Grisales,,19.0,M,Independiente  Medellín,19,11  00,2007
143,Lomas de  Zamora,Argentinian,Colón (Santa Fe),25-08-82,"5'09""",Emanuel  Centurión,,21.0,M,Stuttgart,21,10 06,2007
144,San Lorenzo,Argentinian,Colón (Santa Fe),31-10-80,"5'10""",Alejandro  Capurro,,22.0,M,Sakaryaspor,22,11  07,2007
145,Bahía  Blanca,Argentinian,Colón (Santa Fe),27-11-79,"6'00""",Sebastián  Blázquez,,23.0,G,San  Martín (San Juan),23,11  11,2007
146,Gualeguaychu,Argentinian,Colón (Santa Fe),05-03-80,5'09'',Juán Ramón Fernández,,24.0,M,Olimpo  (BB),24,11  00,2007
147,Cordoba,Argentinian,Colón (Santa Fe),16-09-78,"6'01""",Esteban  González,,25.0,M,Gimnasia y Esgrima (LP),25,12  08,2007
148,Florida,Argentinian,Colón (Santa Fe),14-12-79,"5'11""",Miguel Romero,,27.0,M,Racing Club,27,10 08,2007
149,Santa  Fe,Argentinian,Colón (Santa Fe),26-01-88,"5'10""",Lucas  Acosta,,29.0,M,None,29,11  05,2007
150,Santa  Fe,Argentinian,Colón (Santa Fe),05-02-86,"6'02""",Marcos  Diaz,,30.0,G,None,30,13  03,2007
151,Crespo,Argentinian,Colón (Santa Fe),04-09-86,"6'00""",Sebastián Prediguer,,31.0,M,Millonarios,31,12 08,2007
152,Santiago,Argentinian,Colón (Santa Fe),23-04-79,"5'07""",Luis Ignacio Quinteros,,32.0,F,León,32,11 11,2007
153,Lanús,Argentinian,Colón (Santa Fe),21-09-75,"6'00""",Marcelo  Goux,,33.0,D,Gimnasia y Esgrima (LP),33,12 04,2007
154,Maciá,Argentinian,Colón (Santa Fe),31-01-86,"6'01""",Martín  Troncoso,,34.0,F,None,34,12 08,2007
155,Villa  Constitución,Argentinian,Estudiantes (La Plata),23-01-84,"6'01""",César  Taborda,,1.0,G,None,1,13 03,2007
156,San Martín,Argentinian,Estudiantes (La Plata),17-04-84,"5'09""",Pablo  Álvarez,,2.0,D,Boca  Juniors,2,12 04,2007
157,Tres Sargentos,Argentinian,Estudiantes (La Plata),03-04-84,"6'02""",José  María Basanta,,3.0,D,Olimpo (BB),3,12 04,2007
158,Itapé,Argentinian,Estudiantes (La Plata),10-04-79,"5'08""",Edgar González,,4.0,M,Cerro Porteño,4,11 09,2007
159,Posadas,Argentinian,Estudiantes (La Plata),16-02-85,"5'07""",Gonzalo  Saucedo,,5.0,M,Candelaria  (Misiones),5,10  12,2007
160,La Plata,Argentinian,Estudiantes (La Plata),22-07-78,"6'02""",Agustín  Alayes,,6.0,D,Quilmes,6,13 03,2007
161,Montevideo,Argentinian,Estudiantes (La Plata),03-04-83,"5'10""",Juan Miguel Salgueiro,,7.0,F,Necaxa,7,11 09,2007
162,Mendoza,Argentinian,Estudiantes (La Plata),22-02-86,"5'10""",Enzo  Pérez,,8.0,M,Godoy  Cruz (Mendoza),8,11  03,2007
163,La  Carlota,Argentinian,Estudiantes (La Plata),31-03-89,"5'04""",Pablo  Piatti,,9.0,F,None,9,09 13,2007
164,La Plata,Argentinian,Estudiantes (La Plata),31-08-83,"5'07""",Lucas Wilchez,,10.0,M,Tigre,10,10 03,2007
165,La  Plata,Argentinian,Estudiantes (La Plata),09-03-75,"6'01""",Juan  Sebastián Verón,,11.0,M,Chelsea,11,12 06,2007
166,Gualeguychu,Argentinian,Estudiantes (La Plata),03-01-83,"6'00""",Mauro  Dobler,,12.0,G,Atlanta,12,11  11,2007
167,La Plata,Argentinian,Estudiantes (La Plata),04-07-83,"6'00""",Marcos  Angeleri,,14.0,D,None,14,10 10,2007
168,Isidro Casanova,Argentinian,Estudiantes (La Plata),22-07-80,"6'00""",Juan  Huerta,,15.0,M,Nueva Chicago,15,12  00,2007
169,Badajoz,Argentinian,Estudiantes (La Plata),04-06-79,"5'08""",Iván Moreno y Fabianesi,,16.0,F,Vélez Sarsfield,16,10 10,2007
170,La  Plata,Argentinian,Estudiantes (La Plata),10-03-82,"5'10""",Pablo  Lugüercio,,17.0,F,None,17,12  06,2007
171,Martínez,Argentinian,Estudiantes (La Plata),15-06-77,"5'11""",Ezequiel Maggiolo,,18.0,F,Olimpo  (BB),18,12  01,2007
172,Capital Federal,Argentinian,Estudiantes (La Plata),29-07-80,"6'00""",Sebastián Dominguez,,19.0,D,Corinthians,19,10 08,2007
173,Mar  del Plata,Argentinian,Estudiantes (La Plata),15-03-83,"5'10""",Jeremías Caggiano,,20.0,F,Guingamp,20,12 00,2007
174,Capital Federal,Argentinian,Estudiantes (La Plata),30-07-83,"6'04""",Mariano Gonzalo Andújar,,21.0,G,Palermo,21,13 10,2007
175,Berazategui,Argentinian,Estudiantes (La Plata),03-07-79,"5'06""",Rodrigo Braña,,22.0,M,Quilmes,22,11  00,2007
176,Ensenada,Argentinian,Estudiantes (La Plata),05-04-81,"5'06""",Leandro  Benítez,,23.0,M,Olimpo  (BB),23,10 12,2007
177,Cafferatta,Argentinian,Estudiantes (La Plata),24-01-79,"6'01""",Leandro  Desábato,,24.0,D,Argentinos Juniors,24,12 13,2007
178,Mar  del Plata,Argentinian,Estudiantes (La Plata),09-12-79,"5'11""",Damián  Albil,,25.0,G,Independiente,25,11  00,2007
179,San Martín,Argentinian,Estudiantes (La Plata),16-01-85,"5'09""",Julio Barroso,,26.0,D,Boca Juniors,26,11 09,2007
180,La Plata,Argentinian,Estudiantes (La Plata),29-08-88,"5'05""",Maximiliano  Badell,,27.0,M,None,27,09 13,2007
181,Casilda,Argentinian,Estudiantes (La Plata),25-01-86,"5'11""",Marcos  Pirchio,,28.0,F,None,28,13 01,2007
182,Corrientes,Argentinian,Estudiantes (La Plata),23-01-87,"5'08""",Leonardo  Morales,,29.0,M,None,29,11 05,2007
183,,Argentinian,Estudiantes (La Plata),,,Rafael Sosa,,31.0,M,None,31,,2007
184,San  Nicolas,Argentinian,Estudiantes (La Plata),,,Jonathan  Germano,,32.0,M,None,32,,2007
185,Tartagal,Argentinian,Gimnasia y Esgrima (Jujuy),07-10-70,"6'02""",José  Valdiviezo,,1.0,G,Juv.  Antoniana (Salta),1,12  06,2007
186,Santa Fé,Argentinian,Gimnasia y Esgrima (Jujuy),04-06-77,"6'01""",Gabriel Loeschbor,,2.0,D,Arsenal [ARG],2,13 01,2007
187,Lincoln,Argentinian,Gimnasia y Esgrima (Jujuy),18-08-76,"5'07""",Mauricio  Almada,,3.0,D,Arsenal  [ARG],3,12  06,2007
188,Santa  Fe,Argentinian,Gimnasia y Esgrima (Jujuy),04-02-80,"5'11""",Héctor  Desvaux,,4.0,D,Unión (Santa Fe),4,11 11,2007
189,Salta,Argentinian,Gimnasia y Esgrima (Jujuy),23-06-78,"5'09""",Daniel  Ramasco,,5.0,M,Juv.  Antoniana (Salta),5,11  11,2007
190,Lanús,Argentinian,Gimnasia y Esgrima (Jujuy),20-05-76,"6'00""",Gabriel  Ramón,,6.0,D,Lanús,6,12  00,2007
191,Córdoba,Argentinian,Gimnasia y Esgrima (Jujuy),12-12-75,"6'00""",Maximiliano  Salas,,7.0,M,Ferrocarril  Oeste,7,12  11,2007
192,Cañada  de Gómez,Argentinian,Gimnasia y Esgrima (Jujuy),23-12-76,"5'09""",Marcelo  Quinteros,,8.0,M,Deportivo  Cuenca,8,11  05,2007
193,Lujan de Cuyo,Argentinian,Gimnasia y Esgrima (Jujuy),24-06-84,"6'03""",Osvaldo Miranda,,9.0,F,Godoy Cruz (Mendoza),9,12  11,2007
194,San  Miguel,Argentinian,Gimnasia y Esgrima (Jujuy),23-10-81,"5'08""",Ricardo  Gómez,,10.0,M,Juv.  Antoniana (Salta),10,11  07,2007
195,Santa  Fe,Argentinian,Gimnasia y Esgrima (Jujuy),11-01-76,"5'11""",Héctor  Silva,,11.0,F,Banfield,11,12  08,2007
196,La Brava,Argentinian,Gimnasia y Esgrima (Jujuy),13-04-79,"6'05""",Nereo  Fernández,,12.0,G,Unión (Santa Fe),12,13 05,2007
197,San  Salvador,Argentinian,Gimnasia y Esgrima (Jujuy),13-05-75,"5'11""",Gustavo  Coronel,,13.0,G,Talleres  de Perico,13,12  11,2007
198,Ramallo,Argentinian,Gimnasia y Esgrima (Jujuy),07-02-79,"5'10""",Silvio  Iuvalé,,14.0,M,Tiro  Federal (Rosario),14,12  01,2007
199,Córdoba,Argentinian,Gimnasia y Esgrima (Jujuy),16-05-84,,Eric  Schmil,,15.0,M,Juv.  Antoniana (Salta),15,,2007
200,Capital  Federal,Argentinian,Gimnasia y Esgrima (Jujuy),10-11-81,,Ezequiel  Garré,,17.0,M,Ilisiakos,17,,2007
201,San Salvador de Jujuy,Argentinian,Gimnasia y Esgrima (Jujuy),21-04-86,"6'00""",Juan  José Arraya,,18.0,F,Juv.  Antoniana (Salta),18,13 01,2007
202,Rojas,Argentinian,Gimnasia y Esgrima (Jujuy),03-06-78,"5'08""",Fabio  Pieters,,19.0,M,Hapoel  Petach Tikva,19,11  00,2007
203,Banfield,Argentinian,Gimnasia y Esgrima (Jujuy),27-12-81,"5'09""",Matías Miramontes,,20.0,M,Newell's Old Boys,20,11 03,2007
204,Capital  Federal,Argentinian,Gimnasia y Esgrima (Jujuy),16-08-80,"5'06""",César Carranza,,21.0,F,Nueva Chicago,21,09 13,2007
205,Córdoba,Argentinian,Gimnasia y Esgrima (Jujuy),19-02-84,,Emanuel  Giménez,,22.0,M,Talleres (Córdoba),22,,2007
206,San Miguel de Tucumán,Argentinian,Gimnasia y Esgrima (Jujuy),07-08-81,"5'07""",Facundo  Pérez Castro,,23.0,M,Argentinos Juniors,23,10 03,2007
207,Capital  Federal,Argentinian,Gimnasia y Esgrima (Jujuy),03-05-78,"6'01""",Juan  Manuel Herbella,,24.0,D,Godoy Cruz (Mendoza),24,12  11,2007
208,Arrecifes,Argentinian,Gimnasia y Esgrima (Jujuy),23-01-80,"5'10""",Gabriel  Ruiz,,25.0,D,Unión (Santa Fe),25,12 11,2007
209,,Argentinian,Gimnasia y Esgrima (Jujuy),,,Ramiro  Palacios,,26.0,M,,26,,2007
210,Córdoba,Argentinian,Gimnasia y Esgrima (Jujuy),12-04-85,"5'07""",Dario González,,28.0,M,Instituto (Córdoba),28,09 06,2007
211,San  Juan,Argentinian,Gimnasia y Esgrima (Jujuy),28-07-75,"6'01""",Marcelo  Berza,,29.0,D,Godoy  Cruz (Mendoza),29,13  03,2007
212,Santa  Teresa,Argentinian,Gimnasia y Esgrima (Jujuy),15-11-84,"6'02""",Maximiliano  Cavallotti,,32.0,G,Newell's Old Boys,32,12  11,2007
213,Rolden,Argentinian,Gimnasia y Esgrima (Jujuy),07-08-78,"6'00""",Diego Mateo,,37.0,M,San Lorenzo,37,12 04,2007
214,,Argentinian,Gimnasia y Esgrima (Jujuy),,,Ricardo Lavellén,,38.0,D,,38,,2007
215,Gualeguay,Argentinian,Gimnasia y Esgrima (La Plata),21-04-75,"6'01""",Sebastián Cejas,,1.0,G,Colo Colo,1,12 13,2007
216,La Plata,Argentinian,Gimnasia y Esgrima (La Plata),28-06-72,"5'09""",Jorge San Esteban,,2.0,D,Nueva Chicago,2,12 06,2007
217,Lanús,Argentinian,Gimnasia y Esgrima (La Plata),13-08-76,"6'00""",Federico  Domínguez,,3.0,D,River Plate,3,12  01,2007
218,La Plata,Argentinian,Gimnasia y Esgrima (La Plata),19-05-88,"5'07""",Cristian  Piarrou,,4.0,D,None,4,,2007
219,Rosario,Argentinian,Gimnasia y Esgrima (La Plata),21-04-82,"6'01""",Matías  Escobar,,5.0,D,None,5,12  11,2007
220,Pehuajó,Argentinian,Gimnasia y Esgrima (La Plata),14-10-83,"6'03""",Renato  Civelli,,6.0,D,Marseille,6,13  10,2007
221,Rivera,Argentinian,Gimnasia y Esgrima (La Plata),25-09-82,"5'11""",Sergio  Leal,,7.0,F,San Martín de Porres,7,11 05,2007
222,Entre  Rios,Argentinian,Gimnasia y Esgrima (La Plata),07-01-80,"5'07""",Luciano  Leguizamon,,8.0,M,Talleres  (Córdoba),8,10  03,2007
223,Córdoba,Argentinian,Gimnasia y Esgrima (La Plata),16-01-84,"5'07""",Pablo  Batalla,,10.0,M,Quilmes,10,11 05,2007
224,La Plata,Argentinian,Gimnasia y Esgrima (La Plata),21-02-89,"5'10""",Juan  Neira,,11.0,F,None,11,,2007
225,Azul,Argentinian,Gimnasia y Esgrima (La Plata),13-04-83,"6'00""",Carlos  Kletnicki,,12.0,G,None,12,12 06,2007
226,La Plata,Argentinian,Gimnasia y Esgrima (La Plata),06-04-88,"6'01""",Abel  Luis Masuero,,13.0,D,None,13,,2007
227,Santa Rita,Argentinian,Gimnasia y Esgrima (La Plata),25-06-85,"6'00""",Elvio  Fredrich,,14.0,M,None,14,,2007
228,Las  Rosas,Argentinian,Gimnasia y Esgrima (La Plata),10-05-87,"5'07""",Mauricio  Yedro,,15.0,M,None,15,,2007
229,Santa Fe,Argentinian,Gimnasia y Esgrima (La Plata),19-07-83,"5'11""",Germán Herrera,,16.0,F,San Lorenzo,16,12 01,2007
230,Capital  Federal,Argentinian,Gimnasia y Esgrima (La Plata),20-03-84,"5'07""",Héctor  Romero,,17.0,D,None,17,10  06,2007
231,Santa Fe,Argentinian,Gimnasia y Esgrima (La Plata),17-01-83,"5'10""",Reinaldo  Alderete,,18.0,D,None,18,11  11,2007
232,Godéken,Argentinian,Gimnasia y Esgrima (La Plata),09-01-85,"6'00""",Santiago  Gentiletti,,19.0,D,None,19,12  01,2007
233,Bolivar,Argentinian,Gimnasia y Esgrima (La Plata),28-10-84,"5'09""",Roberto  Salvatierra,,20.0,M,Banfield,20,11  11,2007
234,General  Baldisera,Argentinian,Gimnasia y Esgrima (La Plata),04-02-85,"5'11""",Ignacio  Piatti,,22.0,M,St-Etienne,22,12  06,2007
235,Capital Federal,Argentinian,Gimnasia y Esgrima (La Plata),17-02-82,5'09'',Nicolás Medina,,23.0,M,Talleres (Córdoba),23,10 04,2007
236,La Plata,Argentinian,Gimnasia y Esgrima (La Plata),08-12-87,"5'10""",Marcelo Cardozo,,24.0,D,None,24,,2007
237,Viña del Mar,Argentinian,Gimnasia y Esgrima (La Plata),04-04-79,"5'08""",Álvaro Ormeño,,25.0,D,Colo Colo,25,10 12,2007
238,La  Plata,Argentinian,Gimnasia y Esgrima (La Plata),21-02-89,"6'00""",Fernando  Monetti,,27.0,G,None,27,,2007
239,La  Plata,Argentinian,Gimnasia y Esgrima (La Plata),01-03-87,"5'10""",Luciano  Aued,,28.0,M,None,28,,2007
240,Henderson,Argentinian,Gimnasia y Esgrima (La Plata),25-08-85,"5'08""",Antonio  Piergüidi,,29.0,F,None,29,,2007
241,La  Plata,Argentinian,Gimnasia y Esgrima (La Plata),10-03-86,"6'01""",Ignacio  Oroná,,30.0,M,None,30,,2007
242,Bolívar,Argentinian,Gimnasia y Esgrima (La Plata),01-03-85,"5'10""",Juan Cupertino,,31.0,G,None,31,,2007
243,Santa  Fe,Argentinian,Gimnasia y Esgrima (La Plata),03-04-86,"5'11""",Lucas  Landa,,32.0,D,None,32,,2007
244,Coronel Pringles,Argentinian,Gimnasia y Esgrima (La Plata),04-04-88,"5'06""",Juan  Cuevas,,33.0,F,None,33,09  08,2007
245,La Plata,Argentinian,Gimnasia y Esgrima (La Plata),08-01-89,"5'10""",Jonathan  Cháves,,34.0,M,None,34,,2007
246,,Argentinian,Gimnasia y Esgrima (La Plata),22-01-87,"6'00""",Néstor Martirena,,35.0,F,None,35,11 03,2007
247,Porteña,Argentinian,Huracán,18-02-84,"6'00""",Marcelo  Barovero,,1.0,G,None,1,11 07,2007
248,Capital  Federal,Argentinian,Huracán,05-09-81,"5'09""",Christian  Cellay,,2.0,D,None,2,11 07,2007
249,Moreno,Argentinian,Huracán,26-08-81,"5'08""",Walter Gómez,,3.0,D,Atlético Rafaela,3,12 04,2007
250,Hasenkamp,Argentinian,Huracán,12-05-85,"6'00""",Paolo Goltz,,4.0,D,None,4,12 08,2007
