,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
26,26,Jonathan  Richter,M,"5'10""",11  03,16-01-85,,Brøndby,FC Nordsjælland,2007,Danish
27,27,Christian Pihl Pedersen,M,"6'00""",12 00,29-05-89,,Lolland  Falster Alliancen,FC Nordsjælland,2007,Danish
28,28,Nicklas Pedersen,F,,,10-10-87,,Herfølge,FC Nordsjælland,2007,Danish
30,30,Christoffer  Haugh,G,"6'00""",12  13,17-02-87,,Vejle,FC Nordsjælland,2007,Danish
32,32,Jukka  Santala,F,"6'04""",13  05,10-04-85,Helsinki,Rangers,FC Nordsjælland,2007,Danish
40,40,Theis F. Rasmussen,G,"6'00""",12 08,12-07-84,Amager,Frem,FC Nordsjælland,2007,Danish
1,1,Arkadiusz Onyszko,G,"6'02""",13 12,12-01-74,Lublin,Viborg,Odense,2007,Danish
3,3,Atle Roar Håland,M,"6'02""",12  11,26-07-77,,Start,Odense,2007,Danish
4,4,Hans Henrik  Andreasen,M,"6'00""",11  05,10-01-79,Janderup,Greuther Fürth,Odense,2007,Danish
5,5,Anders  Møller Christensen,D,"6'02""",11 09,26-07-77,,Esbjerg,Odense,2007,Danish
6,6,Thomas Helveg,D,"5'11""",12  08,24-06-71,Odense,B Mönchengladbach,Odense,2007,Danish
7,7,Mads  Timm,F,"5'09""",12  10,31-10-84,Odense,Manchester  U,Odense,2007,Danish
8,8,Bechara,M,"6'00""",12 00,25-02-76,Maranguape,Fortaleza,Odense,2007,Danish
9,9,Baye Djiby Fall,F,"6'01""",12 13,20-04-85,Saraya,Al Ain,Odense,2007,Danish
11,11,Johan Absalonsen,F,"5'10""",11 00,16-09-85,Flemløse,Brøndby,Odense,2007,Danish
14,14,Esben Hansen,M,"6'01""",12 13,10-08-81,Nørre Alslev,Kaiserslautern,Odense,2007,Danish
15,15,Chris  Sørensen,D,"6'01""",12 13,27-07-77,,Vejle,Odense,2007,Danish
16,16,Søren Jensen,D,"5'11""",11 11,01-03-84,Viborg,Viborg,Odense,2007,Danish
17,17,Morten Bisgaard,M,"6'01""",12  04,25-06-74,Randers,Derby Co,Odense,2007,Danish
18,18,Jonas Troest,D,"6'01""",12 13,04-03-85,Copenhagen,Hannover 96,Odense,2007,Danish
21,21,Peter Nymann Mikkelsen,M,"5'10""",11 00,22-08-82,Lynge,SønderjyskE,Odense,2007,Danish
22,22,Christian Bolaños,M,"5'10""",10 08,17-05-84,San José,Deportivo Saprissa,Odense,2007,Danish
23,23,Anders Torpegaard,M,"5'09""",10 03,02-11-86,Svendborg,None,Odense,2007,Danish
24,24,Srdjan Radonjić,F,"6'01""",13 10,08-05-81,Podgorica,Partizan Belgrade,Odense,2007,Danish
25,25,Mustapha Papa Diop,M,"6'00""",10 10,01-05-87,,Marseille,Odense,2007,Danish
26,26,Matti Lund Nielsen,M,"6'00""",11 09,08-05-88,,None,Odense,2007,Danish
27,27,Anders Lindegaard,G,"6'04""",12 08,13-04-84,Odense,None,Odense,2007,Danish
28,28,Anders Jacobsen,F,"5'11""",12 01,27-10-89,,Næsby,Odense,2007,Danish
29,29,Jonas Borring,M,"6'04""",12 00,04-01-85,Brejning,B1913 Odense,Odense,2007,Danish
35,35,Christian Kier,G,"5'11""",11 11,17-05-88,,None,Odense,2007,Danish
1,1,Kevin  Stuhr-Ellegaard,G,6'05'',14 00,23-05-83,Farum,Hertha Berlin,Randers,2007,Danish
3,3,Ralf Pedersen,D,"6'02""",12 13,20-09-73,Kjellerup,Viborg,Randers,2007,Danish
4,4,Issah  Ahmed,D,"6'01""",12  08,24-05-82,,Asante  Kotoko,Randers,2007,Danish
5,5,Jan Frederiksen,M,"6'00""",11 03,20-06-82,Copenhagen,Herfølge,Randers,2007,Danish
6,6,Alain Behi,D,"6'00""",12 04,01-07-78,Abidjan,PAS Giannina,Randers,2007,Danish
7,7,Will  John,M,"5'09""",10  05,13-06-85,Overland  Park,Kansas City Wizards,Randers,2007,Danish
8,8,Søren  Pedersen,M,"5'10""",10  12,02-11-78,,Aarhus,Randers,2007,Danish
9,9,Lee Nguyen,M,"5'08""",10  10,07-10-86,Richardson,PSV Eindhoven,Randers,2007,Danish
10,10,Søren Berg,F,"6'01""",12 08,15-05-76,Odense,Viking,Randers,2007,Danish
11,11,Fabinho,F,"5'08""",,26-05-77,,GE  Gloria,Randers,2007,Danish
12,12,Jonas Damborg,D,"6'00""",,17-04-86,,Støvring,Randers,2007,Danish
13,13,Søren Holdgaard,M,"6'02""",12 04,30-01-78,,Horsens,Randers,2007,Danish
14,14,Kenneth  Møller Pedersen,M,"5'08""",11  05,18-04-73,Odense,Odense,Randers,2007,Danish
16,16,Carsten Fredgaard,M,"6'00""",12 04,20-05-76,Hørsholm,FC  København,Randers,2007,Danish
18,18,Bédi Buval,F,"5'11""",11 01,16-06-86,Domont,Red Star 93,Randers,2007,Danish
19,19,Emil Ousager,G,"6'02""",13 05,19-07-87,,Odense,Randers,2007,Danish
20,20,Jeppe  Brandup,M,"6'00""",12  04,03-06-85,Copenhagen,FC København,Randers,2007,Danish
21,21,Michael Roloff,M,,,04-10-86,,,Randers,2007,Danish
24,24,Robert Arzumanyan,D,"6'00""",,24-07-86,Yerevan,Pyunik,Randers,2007,Danish
25,25,Peter Friis Jensen,G,,,02-05-88,,None,Randers,2007,Danish
28,28,Jonas Andersen,D,"6'00""",,18-06-87,,None,Randers,2007,Danish
30,30,Mark Nygaard,F,"6'05""",14  05,09-01-76,Copenhagen,QPR,Randers,2007,Danish
31,31,Tidiane  Sane,M,"5'10""",,10-07-85,,Jeanne  d'Arc de Dakar,Randers,2007,Danish
32,32,Kian Christensen,D,"6'03""",,12-08-86,,,Randers,2007,Danish
34,34,Simon Rosenqvist,M,,,21-03-89,,None,Randers,2007,Danish
39,39,Christian Andreasen,M,,,18-05-88,,None,Randers,2007,Danish
1,1,John Alvbåge,G,"6'02""",13 05,10-08-82,Gothenburg,IFK  Göteborg,Viborg,2007,Danish
2,2,Jesper Andersen,D,"6'00""",12 01,31-05-79,Odense,Aarhus,Viborg,2007,Danish
3,3,Simeon Bulgaru,D,"6'01""",12 09,26-05-85,Chişinău,Sheriff Tiraspol,Viborg,2007,Danish
4,4,Mikkel  Rask,D,"6'01""",11  00,22-06-83,Spentrup,Randers,Viborg,2007,Danish
5,5,Thomas Tengstedt,D,"6'02""",13 01,15-09-75,Aalborg,Dundee U,Viborg,2007,Danish
6,6,Robert Åhman-Persson,M,"6'02""",13  03,26-03-87,Uppsala,AIK,Viborg,2007,Danish
7,7,Simon Nagel,M,"5'08""",11 00,05-07-85,,Silkeborg,Viborg,2007,Danish
8,8,Lasse Kryger,F,"6'02""",12 01,03-11-83,Svendborg,Esbjerg,Viborg,2007,Danish
9,9,Morten Bertolt,M,"6'00""",11 09,12-02-84,Herlev,FC København,Viborg,2007,Danish
10,10,Alex  da Silva,M,"5'10""",12 00,27-12-81,Catanduva,Randers,Viborg,2007,Danish
11,11,Christian  Olsen,F,"5'09""",11  05,09-11-83,,FC Midtjylland,Viborg,2007,Danish
12,12,Kristian  Kirk,G,"6'04""",12  11,30-07-86,Thisted,Hobro,Viborg,2007,Danish
14,14,Jakob Glerup,M,"5'11""",11 05,20-04-75,Faresø,Aalborg Chang,Viborg,2007,Danish
15,15,Thomas Frandsen,M,"6'01""",13 05,25-03-76,Kalundborg,FC  Midtjylland,Viborg,2007,Danish
16,16,Robbie Russell,D,"5'11""",12  13,16-07-79,Amherst,Rosenborg,Viborg,2007,Danish
17,17,Rúrik Gíslason,M,"6'00""",11 11,25-02-88,Reykjavik,Charlton Ath,Viborg,2007,Danish
18,18,Súni  Olsen,D,"5'11""",12  04,07-03-81,Tórshavn,Aalborg,Viborg,2007,Danish
19,19,Jacob Olesen,F,"6'03""",13 03,01-02-81,,SønderjyskE,Viborg,2007,Danish
20,20,Niclas Tüchsen,M,"6'00""",11 11,28-06-89,,Hvidovre,Viborg,2007,Danish
21,21,Christian  Muomaife,F,"5'10""",11 09,20-12-87,Owerri,None,Viborg,2007,Danish
23,23,Róbert  Veselovský,G,"6'02""",12  11,02-09-85,,Östers IF,Viborg,2007,Danish
24,24,Elvis,D,"5'10""",10 10,19-03-86,Piracicaba,Paraná,Viborg,2007,Danish
26,26,Søren Ulrik Vestergaard,F,"6'02""",11 11,04-05-87,Gjern,Randers,Viborg,2007,Danish
27,27,Giorgi  Popkhadze,D,"6'00""",12 08,25-09-86,Tbilisi,Olympiakos,Viborg,2007,Danish
28,28,Asbjørn Sennels,D,"6'00""",12 00,17-01-79,Braband,Brøndby,Viborg,2007,Danish
29,29,Kevin Mensah,M,,,15-05-91,,None,Viborg,2007,Danish
32,32,Dan Anton Johansen,D,"5'08""",12 00,13-08-79,,Lillestrøm,Viborg,2007,Danish
40,40,Alexander Juel Andersen,D,,,29-01-91,,None,Viborg,2007,Danish
41,78,Zoltán Balog,D,"6'00""",12 04,22-02-78,Békés,Ferencváros,Viborg,2007,Danish
