,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
21,21,David  Cortés,D,5'07'',11  05,29-08-79,Badajoz,Mallorca,Getafe,2006,Spanish
22,22,Javi Casquero,M,5'09'',11  11,19-08-76,Toledo,Racing  Santander,Getafe,2006,Spanish
23,23,Manuel Tena,D,6'00'',12  01,08-09-76,Alcala de  Henares,Valladolid,Getafe,2006,Spanish
24,24,Alberto,M,6'01'',12  00,12-07-84,Benamejí,Málaga B,Getafe,2006,Spanish
26,26,José Antonio,D,"5'09""",09  02,06-08-84,Madrid,Getafe B,Getafe,2006,Spanish
32,32,Manuel Arroyo,G,"6'01""",11 11,21-02-85,Madrid,Getafe B,Getafe,2006,Spanish
1,1,Alvaro Iglesias,G,6'00'',13  01,12-07-72,Barakaldo,Tenerife,Gimnàstic de Tarragona,2006,Spanish
2,2,César Navas,D,6'04'',14  00,14-02-80,Madrid,Málaga,Gimnàstic de Tarragona,2006,Spanish
3,3,Mingo,D,5'10'',10  10,10-06-77,Hostalric,Albacete,Gimnàstic de Tarragona,2006,Spanish
4,4,José  María Calvo,D,"5'09""",11 05,15-07-81,Quenumá,Boca Juniors,Gimnàstic de Tarragona,2006,Spanish
5,5,Jesús María  Serrano,M,"5'10""",11  07,29-04-73,Pamplona,Almería,Gimnàstic de Tarragona,2006,Spanish
6,6,Tobias Grahn,F,"6'01""",12 11,15-03-80,Karlskrona,Aarhus,Gimnàstic de Tarragona,2006,Spanish
7,7,David Cuéllar,M,5'07'',10  10,01-11-79,Pamplona,Elche,Gimnàstic de Tarragona,2006,Spanish
8,8,Sébastien Chabaud,M,"5'10""",11 09,09-03-77,Marseille,Charleroi,Gimnàstic de Tarragona,2006,Spanish
9,9,Javier Portillo,F,6'00'',11  11,30-03-82,Aranjuez,Real  Madrid,Gimnàstic de Tarragona,2006,Spanish
10,10,Carlos Merino,M,6'00'',13  12,15-03-80,Bilbao,Numancia,Gimnàstic de Tarragona,2006,Spanish
11,11,Ariza  Makukula,F,6'04'',14  07,04-03-81,Kinshasa,Sevilla,Gimnàstic de Tarragona,2006,Spanish
12,12,Manuel Ruz,D,"5'11""",11  00,05-04-86,Valencia,Valencia B,Gimnàstic de Tarragona,2006,Spanish
13,13,Rubén Pérez,G,"6'01""",12  13,07-08-80,Zaragoza,Badajoz,Gimnàstic de Tarragona,2006,Spanish
14,14,Óscar  López,D,"5'10""",11  03,11-05-80,Cerdanyola,Betis,Gimnàstic de Tarragona,2006,Spanish
15,15,Ismael Irurzun,F,5'09'',11  05,21-03-75,Pamplona,Sporting Gijón,Gimnàstic de Tarragona,2006,Spanish
16,16,Aníbal Matellán,D,"6'00""",12 13,08-05-77,General Villegas,Getafe,Gimnàstic de Tarragona,2006,Spanish
17,17,Angel Morales,M,5'10'',11  11,13-07-75,Barcelona,Espanyol,Gimnàstic de Tarragona,2006,Spanish
18,18,Juan Díaz,M,6'00'',12  11,28-06-77,Gijón,Sporting Gijón,Gimnàstic de Tarragona,2006,Spanish
19,19,Alejandro Campano,M,5'10'',10  08,29-12-78,Seville,Mallorca,Gimnàstic de Tarragona,2006,Spanish
20,20,David Generelo,M,6'00'',12  08,11-08-82,Badajoz,Zaragoza,Gimnàstic de Tarragona,2006,Spanish
21,21,Antonio Pinilla,F,"5'10""",11  11,25-02-71,Badalona,Salamanca,Gimnàstic de Tarragona,2006,Spanish
22,22,Gil,F,"5'08""",10 03,13-09-80,Andradina,Cruzeiro,Gimnàstic de Tarragona,2006,Spanish
23,23,Marco,D,5'11'',13  03,27-08-76,Seville,Ciudad  de Murcia,Gimnàstic de Tarragona,2006,Spanish
24,24,Rubén  Castro,F,5'07'',10  03,27-06-81,Las Palmas,Deportivo  La Coruña,Gimnàstic de Tarragona,2006,Spanish
25,25,Albano Bizzarri,G,6'02'',11  11,09-11-77,Etruria,Valladolid,Gimnàstic de Tarragona,2006,Spanish
39,39,Juan Antonio,F,,,,,Gimnàstic Juvenil,Gimnàstic de Tarragona,2006,Spanish
1,1,Pablo Cavallero,G,6'00'',12  00,13-04-74,Lomas de Zamora,Celta  Vigo,Levante,2006,Spanish
2,2,Manolo,D,5'10'',12  01,03-02-81,Málaga,Almería,Levante,2006,Spanish
3,3,Alexis,D,5'11'',12  08,06-03-74,Las Palmas,Tenerife,Levante,2006,Spanish
4,4,Diego Camacho,M,6'01'',13  03,03-10-76,Madrid,Recreativo Huelva,Levante,2006,Spanish
5,5,Alvaro,D,6'00'',13  01,11-01-77,Mariópolis,Zaragoza,Levante,2006,Spanish
6,6,Sylvain N'Diaye,M,"5'10""",11 13,25-06-76,Paris,Marseille,Levante,2006,Spanish
7,7,Félix  Dja Ettien,M,6'00'',12  08,26-09-79,Abidjan,Bassam,Levante,2006,Spanish
8,8,Olivier Kapo,F,"6'00""",12 03,27-09-80,Abidjan,Juventus,Levante,2006,Spanish
9,9,Nino,F,5'05'',10  06,10-06-80,Almería,Elche,Levante,2006,Spanish
10,10,Rahamat  Mustapha,F,"6'00""",10  08,10-10-81,Accra,Sparta  Rotterdam,Levante,2006,Spanish
11,11,Zé Maria,D,"5'09""",11 07,12-07-73,Oeiras,Internazionale,Levante,2006,Spanish
12,12,Mathieu Berson,M,"5'10""",11 09,23-02-80,Vannes,Aston  Villa,Levante,2006,Spanish
13,13,José  Francisco Molina,G,6'01'',14  00,08-08-70,Valencia,Deportivo La  Coruña,Levante,2006,Spanish
14,14,Ian Harte,D,"6'00""",12 04,31-08-77,Drogheda,Leeds U,Levante,2006,Spanish
15,15,Damiano Tommasi,M,"5'11""",12 04,17-05-74,Negrar,Roma,Levante,2006,Spanish
16,16,Salva  Ballesta,F,6'00'',13  03,25-05-75,Zaragoza,Málaga,Levante,2006,Spanish
17,17,Luis  Manuel Rubiales,D,5'11'',11  07,23-08-77,Motril,Xerex,Levante,2006,Spanish
18,18,José Serrano,D,"6'00""",12 01,17-03-81,Sevilla,Sevilla,Levante,2006,Spanish
19,19,Gustavo  Enrique Reggi,F,6'01'',12  13,28-05-73,Mendoza,Las Palmas,Levante,2006,Spanish
20,20,Frédéric  Déhu,D,"6'01""",12  03,24-10-72,Villeparisis,Marseille,Levante,2006,Spanish
21,21,Laurent Courtois,M,"5'08""",11 00,11-09-78,Lyon,Istres,Levante,2006,Spanish
22,22,Laurent Robert,M,5'08'',10 13,21-05-75,Saint-Benoît,Benfica,Levante,2006,Spanish
23,23,Iñaki Descarga,D,5'09'',11  00,25-08-76,Irún,Eibar,Levante,2006,Spanish
24,24,Albert Meyong,F,"6'00""",11 03,19-10-80,Yaoundé,Belenenses,Levante,2006,Spanish
26,26,Juan Tejera,G,"6'02""",12 01,08-03-88,Jaén,Levante Juvenil,Levante,2006,Spanish
1,1,Miguel  Ángel Moyá,G,"6'01""",11  11,02-04-84,Binissalem,Mallorca B,Mallorca,2006,Spanish
2,2,Iván Ramis,D,"6'02""",12  13,25-10-84,Sa Pobla,Mallorca B,Mallorca,2006,Spanish
3,3,Fernando Navarro,D,5'10'',11  11,25-06-82,Barcelona,Barcelona,Mallorca,2006,Spanish
4,4,Guillermo Pereyra,M,"6'00""",11  11,20-02-80,Rio Cuarto,River  Plate,Mallorca,2006,Spanish
6,6,Aggelos Basinas,M,"5'11""",12 00,03-01-76,Spata,Panathinaikos,Mallorca,2006,Spanish
7,7,Fernando Varela,D,5'11'',12  04,01-09-79,Dos Hermanas,Betis,Mallorca,2006,Spanish
8,8,Jordi  López,M,"6'00""",12  01,28-02-81,Granollers,Sevilla,Mallorca,2006,Spanish
9,9,Maxi  López,F,"5'09""",11  02,04-03-84,Capital  Federal,Barcelona,Mallorca,2006,Spanish
11,11,Tuni,F,5'11'',11  05,14-06-82,Sóller,Mallorca  B,Mallorca,2006,Spanish
14,14,Diego  Tristán,F,6'01'',12  06,05-01-76,La Algaba,Deportivo La  Coruña,Mallorca,2006,Spanish
15,15,Ariel Ibagaza,M,5'05'',10  03,27-10-76,Buenos  Aires,Atlético  Madrid,Mallorca,2006,Spanish
16,16,José Nunes,D,5'11'',12 13,07-03-77,Castelo de Pavia,Sporting  Braga,Mallorca,2006,Spanish
17,17,Boko Janković,M,"6'01""",12 04,01-03-84,Belgrade,Crvena  Zvezda,Mallorca,2006,Spanish
18,18,Juan Arango,M,"5'10""",11  09,17-05-80,Maracay,Puebla,Mallorca,2006,Spanish
19,19,Víctor,F,"5'11""",12  01,28-02-85,Palma de  Mallorca,Mallorca B,Mallorca,2006,Spanish
20,20,Oscar  Trejo,F,"5'11""",12 06,26-04-88,Santiago  del Estero,Boca Juniors,Mallorca,2006,Spanish
21,21,Javier Dorado,D,5'11'',11  00,12-07-77,Toledo,Sporting  Gijón,Mallorca,2006,Spanish
22,22,Sergio Ballesteros,D,6'02'',14  02,04-09-75,Valencia,Villarreal,Mallorca,2006,Spanish
23,23,Jonás  Gutiérrez,M,"6'00""",11 07,07-05-82,Sáenz Peña,Vélez  Sarsfield,Mallorca,2006,Spanish
24,24,Héctor,D,6'00'',12  08,11-10-74,Andalusia,Deportivo La  Coruña,Mallorca,2006,Spanish
25,25,Toni Prats,G,6'01'',13  05,09-09-71,Capdepera,Betis,Mallorca,2006,Spanish
29,29,Martí Noceras,M,"5'09""",09 06,08-03-86,Muro,Mallorca B,Mallorca,2006,Spanish
30,30,Gerardo,G,"6'04""",15  04,17-05-87,Palma de  Mallorca,Mallorca B,Mallorca,2006,Spanish
31,31,Juanjo,G,"5'11""",12 13,25-08-82,Palma de  Mallorca,Mallorca B,Mallorca,2006,Spanish
1,1,Juan Elía,G,6'02'',13  01,24-01-79,Pamplona,Osasuna B,Osasuna,2006,Spanish
2,2,José Izquierdo,D,5'09'',11  00,03-08-80,La  Rioja,Osasuna  B,Osasuna,2006,Spanish
3,3,Nacho  Monreal,D,"5'10""",11  07,26-02-86,Pamplona,Osasuna B,Osasuna,2006,Spanish
4,4,Miguel  Flaño,D,"5'10""",11  05,19-08-84,Pamplona,Osasuna B,Osasuna,2006,Spanish
5,5,Carlos  Javier Cuéllar,D,6'03'',13  03,23-08-81,Madrid,Numancia,Osasuna,2006,Spanish
6,6,Raúl  García,M,"6'00""",12  08,11-07-86,Pamplona,Osasuna B,Osasuna,2006,Spanish
7,7,César Cruchaga,D,6'00'',12  13,26-01-74,Pamplona,Gavá,Osasuna,2006,Spanish
8,8,Bernardo  Daniel Romeo,F,5'10'',11  05,10-09-77,Tandil,Hamburg,Osasuna,2006,Spanish
9,9,Savo  Miloević,F,6'02'',12 11,02-09-73,Bijeljina,Parma,Osasuna,2006,Spanish
10,10,Patxi  Puñal,M,5'10'',11  09,06-09-75,Pamplona,Leganés,Osasuna,2006,Spanish
11,11,Valdo,M,6'00'',11  07,23-04-81,Villablino,Real  Madrid,Osasuna,2006,Spanish
12,12,Juanfran,M,"5'11""",10  12,09-01-85,Crevillente,Real  Madrid B,Osasuna,2006,Spanish
13,13,Ricardo,G,"6'02""",13  12,30-12-71,Madrid,Manchester  U,Osasuna,2006,Spanish
14,14,Josetxo,D,6'01'',12  06,25-02-75,Pamplona,Osasuna  B,Osasuna,2006,Spanish
15,15,Pierre Webó,F,5'11'',12  01,20-01-82,Bafoussan,Nacional [URU],Osasuna,2006,Spanish
16,16,David  López,M,"5'11""",11  07,10-09-82,Logroño,Osasuna B,Osasuna,2006,Spanish
17,17,Javier  Flaño,D,"5'10""",10  10,19-08-84,Pamplona,Osasuna B,Osasuna,2006,Spanish
18,18,Roberto  Soldado,F,5'09'',11  05,27-05-85,Valencia,Real  Madrid B,Osasuna,2006,Spanish
19,19,Enrique  Corrales,D,"5'09""",11  00,01-03-82,Seville,Real  Madrid B,Osasuna,2006,Spanish
20,20,Juanlu,F,"5'08""",11  00,08-05-80,Málaga,Betis,Osasuna,2006,Spanish
21,21,Héctor Font,M,5'07'',09  13,15-06-84,Villarreal,Villarreal,Osasuna,2006,Spanish
22,22,Iñaki  Muñoz,M,6'00'',12  08,05-07-78,Pamplona,Toledo,Osasuna,2006,Spanish
23,23,Ludovic Delporte,M,5'11'',11  11,06-02-80,St-Catherine-les-Arcs,Lens,Osasuna,2006,Spanish
24,24,Javad Nekounam,M,"5'11""",12  04,07-09-80,Shar Rey,Sharjah FC,Osasuna,2006,Spanish
26,26,Jaime Penedo,G,"6'00""",11  03,24-09-81,Panamá,Árabe Unido,Osasuna,2006,Spanish
27,27,Nacho Monreal,D,"5'10""",11 05,26-02-86,Pamplona,Osasuna B,Osasuna,2006,Spanish
29,29,Iñaki Astiz,D,"6'01""",11 05,05-11-83,Pamplona,Osasuna B,Osasuna,2006,Spanish
30,30,Gregorio Joyo,G,"5'11""",12 11,01-05-86,Jaén,Osasuna B,Osasuna,2006,Spanish
31,31,Ignacio Zabal,G,"6'04""",14 00,14-02-87,Logroño,Osasuna B,Osasuna,2006,Spanish
32,32,Fernando Delgado,D,"5'11""",11 09,07-05-85,Logroño,Osasuna B,Osasuna,2006,Spanish
33,33,Ion Echaide,D,"5'10""",12 04,05-01-88,Pamplona,Osasuna B,Osasuna,2006,Spanish
34,34,Mikel Santamaría,D,"6'02""",11 11,20-07-87,Pamplona,Osasuna B,Osasuna,2006,Spanish
35,35,Ion Erice,M,"5'09""",11 00,03-11-86,Pamplona,Osasuna B,Osasuna,2006,Spanish
36,36,Oier Sanjurjo,M,"5'10""",10 06,25-05-86,Pamplona,Osasuna B,Osasuna,2006,Spanish
37,37,Jokin Arcaya,M,"5'10""",10 10,15-06-88,Pamplona,Osasuna B,Osasuna,2006,Spanish
38,38,Oscar Vega,F,"5'09""",11 00,27-01-87,Pamplona,Osasuna B,Osasuna,2006,Spanish
40,40,César Azpilicueta,M,"5'10""",11 00,28-08-89,Pamplona,Osasuna B,Osasuna,2006,Spanish
41,41,Enrique Sola,F,"6'00""",13 12,25-02-86,Tudela,Osasuna B,Osasuna,2006,Spanish
1,1,Toño,G,6'01'',13  05,17-12-79,Alicante,Recreativo  Huelva,Racing Santander,2006,Spanish
2,2,Pablo Alfaro,D,6'00'',11  11,26-04-69,Zaragoza,Sevilla,Racing Santander,2006,Spanish
3,3,Oriol,D,"6'00""",11  00,23-05-81,Sabadell,Racing B,Racing Santander,2006,Spanish
4,4,Ezequiel Garay,D,"6'00""",11 11,10-10-86,Rosario,Newell's  Old Boys,Racing Santander,2006,Spanish
6,6,Vitolo,M,5'08'',10  06,09-09-83,Santa Cruz de  Tenerife,Tenerife,Racing Santander,2006,Spanish
7,7,Juanjo,M,"6'02""",12  04,28-10-85,Santander,Racing  B,Racing Santander,2006,Spanish
8,8,Lionel Scaloni,M,6'00'',12  08,16-05-78,Rosario,Deportivo La  Coruña,Racing Santander,2006,Spanish
9,9,David Aganzo,F,5'10'',10  01,10-01-81,Madrid,Real Madrid,Racing Santander,2006,Spanish
10,10,Pedro  Munitis,F,5'06'',11  03,19-06-75,Santander,Deportivo La  Coruña,Racing Santander,2006,Spanish
11,11,óscar  Serrano,F,"5'11""",11  11,30-09-81,Blanes,Espanyol,Racing Santander,2006,Spanish
12,12,Nikola igić,F,"6'08""",15 02,25-09-80,Bačka Topola,Crvena  Zvezda,Racing Santander,2006,Spanish
13,13,Juan Catalayud,G,"6'03""",13  10,21-12-79,Málaga,Málaga,Racing Santander,2006,Spanish
14,14,Pablo Pinillos,D,5'08'',11  03,09-07-74,Logroño,Levante,Racing Santander,2006,Spanish
15,15,Javier  Balboa,M,"6'00""",12  00,13-05-85,Madrid,Real Madrid B,Racing Santander,2006,Spanish
16,16,Momo,M,6'00'',12  04,15-07-82,Las Palmas,Deportivo La  Coruña,Racing Santander,2006,Spanish
17,17,Luis  Fernández,D,5'08'',10  08,27-09-72,Argomiya de  Cayón,Betis,Racing Santander,2006,Spanish
18,18,Gonzalo Colsa,M,6'01'',13  01,02-04-79,Santander,Atlético  Madrid,Racing Santander,2006,Spanish
20,20,Cristian  Álvarez,D,"6'00""",11  07,09-01-78,Buenos  Aires,Lanús,Racing Santander,2006,Spanish
21,21,Rubén  González,D,6'02'',11  11,29-01-82,Santiago de Compostela,Real  Madrid B,Racing Santander,2006,Spanish
22,22,José Moratón,D,6'02'',12  00,14-07-79,Santander,Racing  B,Racing Santander,2006,Spanish
23,23,Felipe Melo,M,"6'00""",11  07,26-08-83,Rio de  Janeiro,Mallorca,Racing Santander,2006,Spanish
24,24,Sergio Matabuena,D,6'01'',12  06,12-02-79,Santander,Racing  B,Racing Santander,2006,Spanish
27,27,Raúl  Martín,F,"5'11""",11  09,27-07-82,Santander,Racing  B,Racing Santander,2006,Spanish
28,28,Antonio Tomás,M,"5'10""",11  05,19-01-85,Torrelavega,Deportivo La  Coruña,Racing Santander,2006,Spanish
31,31,Mario,G,"6'00""",11  09,30-04-88,Santander,Racing  B,Racing Santander,2006,Spanish
33,33,Cristian  Portilla,M,"5'11""",11  11,28-08-88,Santander,Racing  B,Racing Santander,2006,Spanish
34,34,Roberto Platero,F,"5'08""",10 10,31-12-86,Santoña,Racing B,Racing Santander,2006,Spanish
35,35,Christian,D,"6'00""",12  04,15-10-85,Santander,Racing  B,Racing Santander,2006,Spanish
36,36,José María Mato,M,"5'10""",12 06,22-03-84,Santander,Racing B,Racing Santander,2006,Spanish
37,37,Aitor,D,"5'11""",11  07,23-08-86,Valdepares,Racing  B,Racing Santander,2006,Spanish
38,38,Fernando de Abreu,D,"5'11""",11 09,03-10-84,São Paulo,Racing B,Racing Santander,2006,Spanish
39,39,Iván Marcano,D,"6'02""",11 09,23-06-87,Santander,Racing B,Racing Santander,2006,Spanish
1,1,Iker Casillas,G,6'01'',11 00,20-05-81,Madrid,Real  Madrid B,Real Madrid,2006,Spanish
2,2,Michel Salgado,D,5'09'',11  05,22-10-75,As Neves,Celta Vigo,Real Madrid,2006,Spanish
3,3,Roberto Carlos,D,5'06'',11  00,10-04-73,Garca,Internazionale,Real Madrid,2006,Spanish
4,4,Sergio Ramos,D,"6'00""",11 07,30-03-86,Camas,Sevilla,Real Madrid,2006,Spanish
5,5,Fabio Cannavaro,D,"5'09""",11  11,13-09-73,Naples,Juventus,Real Madrid,2006,Spanish
6,6,Mahamadou Diarra,M,"6'00""",11 13,18-05-81,Bamako,Lyon,Real Madrid,2006,Spanish
7,7,Raúl,F,5'11'',10  06,27-06-77,Madrid,Real  Madrid B,Real Madrid,2006,Spanish
8,8,Emerson,M,"6'00""",13  03,04-04-76,Pelotas,Juventus,Real Madrid,2006,Spanish
10,10,Robinho,F,"5'08""",09 06,25-01-84,São  Vicente,Santos,Real Madrid,2006,Spanish
11,11,Cicinho,D,"5'07""",10 10,24-06-80,Pradópolis,São  Paulo,Real Madrid,2006,Spanish
12,12,Marcelo,D,"5'09""",11 07,12-05-88,Rio de Janeiro,Fluminense,Real Madrid,2006,Spanish
13,13,Diego  López,G,"6'05""",13  10,03-11-81,Paradela,Real  Madrid B,Real Madrid,2006,Spanish
14,14,Guti,M,5'11'',12  00,31-10-76,Madrid,Real  Madrid B,Real Madrid,2006,Spanish
15,15,Raúl Bravo,D,5'09'',11  05,14-04-81,Gandia,Real  Madrid B,Real Madrid,2006,Spanish
16,16,Fernando  Gago,M,"5'10""",10 03,10-04-86,Ciudadela,Boca Juniors,Real Madrid,2006,Spanish
17,17,Ruud  van Nistelrooy,F,"6'02""",12 07,01-07-76,Geffen,Manchester  U,Real Madrid,2006,Spanish
18,18,Antonio Cassano,F,"5'09""",12  11,12-07-82,Bari,Roma,Real Madrid,2006,Spanish
19,19,José Antonio Reyes,F,"5'09""",11  03,01-09-83,Utrera,Arsenal,Real Madrid,2006,Spanish
20,20,Gonzalo  Higuaín,F,"6'00""",11  10,10-12-87,Brest,River Plate,Real Madrid,2006,Spanish
21,21,Iván Helguera,D,6'01'',11  07,28-03-75,Santander,Espanyol,Real Madrid,2006,Spanish
22,22,Paco  Pavón,D,6'02'',12  01,09-01-80,Madrid,Real  Madrid B,Real Madrid,2006,Spanish
23,23,David Beckham,M,"6'00""",11 09,02-05-75,Leytonstone,Manchester  U,Real Madrid,2006,Spanish
24,24,Álvaro  Mejía,D,6'00'',11  09,18-01-82,Madrid,Real  Madrid B,Real Madrid,2006,Spanish
25,25,Oscar  Miñambres,D,5'09'',11  00,01-01-81,Madrid,Real  Madrid B,Real Madrid,2006,Spanish
26,26,Javi  Garcia,M,"6'01""",12  13,08-02-87,Murcia,Real Madrid B,Real Madrid,2006,Spanish
27,27,Rubén de  la Red,M,"6'01""",12  08,05-06-85,Madrid,Real  Madrid B,Real Madrid,2006,Spanish
28,28,Antonio  Adán,G,"6'03""",14  02,13-05-87,Madrid,Real  Madrid B,Real Madrid,2006,Spanish
29,29,Francisco  Casilla,G,"6'04""",13  01,02-10-86,Tarragona,Real Madrid B,Real Madrid,2006,Spanish
30,30,Alberto  Bueno,F,"5'10""",10 01,20-03-88,Madrid,Real Madrid B,Real Madrid,2006,Spanish
31,31,Rayco  García,F,"5'08""",10  03,23-03-87,Las Palmas,Real Madrid B,Real Madrid,2006,Spanish
32,32,Adrián  González,M,"6'00""",11  11,25-05-88,Madrid,Real Madrid B,Real Madrid,2006,Spanish
33,33,Esteban  Granero,M,"5'10""",12  01,02-07-87,Madrid,Real Madrid B,Real Madrid,2006,Spanish
34,34,Juan  Mata,F,"5'07""",09  08,28-04-88,Burgos,Real Madrid B,Real Madrid,2006,Spanish
35,35,Pedro  Mosquera,M,"6'00""",11  11,21-04-88,La Coruña,Real Madrid B,Real Madrid,2006,Spanish
36,36,Miguel Ángel Nieto,M,"6'00""",12 02,12-01-86,Madrid,Real Madrid  C,Real Madrid,2006,Spanish
38,38,Miguel  Torres,D,"6'00""",12 04,28-01-86,Madrid,Real Madrid B,Real Madrid,2006,Spanish
39,39,Borja  Valero,M,"5'09""",11  07,21-01-85,Madrid,Real Madrid B,Real Madrid,2006,Spanish
41,42,Álvaro  Negredo,F,"6'01""",12  13,02-01-84,Madrid,Real Madrid B,Real Madrid,2006,Spanish
42,43,David Mateos,D,"6'03""",13 00,22-04-87,Madrid,Real Madrid C,Real Madrid,2006,Spanish
43,44,Sergio,D,"6'04""",14  13,09-08-85,Turón,Real  Madrid B,Real Madrid,2006,Spanish
1,1,Asier Riesgo,G,6'01'',11  00,06-10-83,Deba,Real Sociedad B,Real Sociedad,2006,Spanish
2,2,Gerardo,M,5'09'',11  05,07-12-74,Sevilla,Málaga,Real Sociedad,2006,Spanish
3,3,Mikel  González,D,"6'01""",11  11,24-09-85,Mondragón,Real  Sociedad B,Real Sociedad,2006,Spanish
4,4,Diego  Rivas,M,5'11'',12  08,27-04-80,Ciudad Real,Getafe,Real Sociedad,2006,Spanish
5,5,Juanito,M,6'00'',12  13,17-02-80,Málaga,Alavés,Real Sociedad,2006,Spanish
6,6,Mikel Labaka,D,6'00'',12  01,10-08-80,Azpeitia,Real  Sociedad B,Real Sociedad,2006,Spanish
7,7,Jesuli,M,5'09'',11  05,24-01-78,Sevilla,Sevilla,Real Sociedad,2006,Spanish
8,8,Gaizka Garitano,M,6'00'',12  00,09-07-75,Bilbao,Eibar,Real Sociedad,2006,Spanish
9,9,Darko Kovačević,F,6'04'',13  12,18-11-73,Kovin,Lazio,Real Sociedad,2006,Spanish
10,10,Alvaro Novo,M,6'00'',12  00,16-05-78,Córdoba,Atlético  Madrid,Real Sociedad,2006,Spanish
11,11,Mikel Aranburu,M,5'10'',10  08,18-02-79,Azpeitia,Real  Sociedad B,Real Sociedad,2006,Spanish
12,12,Morten Skoubo,F,"6'03""",12 11,30-06-80,Holstebro,Brøndby,Real Sociedad,2006,Spanish
14,14,Aitor  López Rekarte,D,5'08'',11  03,18-08-75,San  Sebastián,Real  Sociedad B,Real Sociedad,2006,Spanish
15,15,Ion Ansotegi,D,"6'02""",13  08,13-07-82,Berriatua,Real  Sociedad B,Real Sociedad,2006,Spanish
16,16,Gari Uranga,F,6'00'',10  10,21-06-80,Tolosa,Real  Sociedad B,Real Sociedad,2006,Spanish
17,17,Germán Herrera,F,"5'11""",12 01,19-07-83,Santa Fe,San Lorenzo,Real Sociedad,2006,Spanish
18,18,Victor  López,D,"5'11""",12  00,19-12-78,Córdoba,Arsenal [ARG],Real Sociedad,2006,Spanish
19,19,Javier  Garrido,D,"5'10""",11  11,15-03-85,Irún,Real  Sociedad B,Real Sociedad,2006,Spanish
20,20,Sávio,M,5'09'',11  00,09-01-74,Vila Velha,Flamengo,Real Sociedad,2006,Spanish
21,21,Dalibor  Stevanović,M,"6'00""",11 11,27-09-84,Ljubljana,Domale,Real Sociedad,2006,Spanish
22,22,Mikel  Alonso,M,5'10'',12  00,16-05-80,Tolosa,Real  Sociedad B,Real Sociedad,2006,Spanish
23,23,Iñigo Díaz de  Cerio,F,"5'10""",10  12,15-05-84,San  Sebastián,Real  Sociedad B,Real Sociedad,2006,Spanish
24,24,Xabi  Prieto,M,"6'01""",11  09,29-08-83,San  Sebastián,Real  Sociedad B,Real Sociedad,2006,Spanish
25,25,Claudio Bravo,G,"6'00""",13  03,13-04-83,Viluco,Colo  Colo,Real Sociedad,2006,Spanish
27,27,Dani Estrada,M,"5'10""",10 10,03-01-87,Zarautz,Real  Sociedad B,Real Sociedad,2006,Spanish
28,28,Gorka  Elustondo,M,"6'00""",11  07,18-03-87,Beasain,Real  Sociedad B,Real Sociedad,2006,Spanish
29,29,Carlos Martínez,D,"6'02""",12 04,09-04-86,Estella,Real  Sociedad B,Real Sociedad,2006,Spanish
30,30,Ximun,G,"6'02""",12 01,06-04-84,Cambo,Real Sociedad B,Real Sociedad,2006,Spanish
1,1,Javier  López Vallejo,G,6'01'',12  01,22-09-75,Pamplona,Villarreal,Recreativo Huelva,2006,Spanish
2,2,Edu Moyá,D,5'08'',10  08,03-01-81,Monasterio,Tenerife,Recreativo Huelva,2006,Spanish
3,3,Pablo Amo,D,6'01'',12  06,15-01-78,Madrid,Deportivo  La Coruña,Recreativo Huelva,2006,Spanish
4,4,César Arzo,M,6'01'',11  05,21-01-86,Villarreal,Villarreal,Recreativo Huelva,2006,Spanish
5,5,Pedro  Mario,D,5'10'',11  11,02-02-82,Tenerife,Barcelona,Recreativo Huelva,2006,Spanish
6,6,Juan Merino,D,5'09'',11  11,24-08-80,La Linea,Betis,Recreativo Huelva,2006,Spanish
8,8,Santi  Cazorla,M,"5'06""",10  06,13-12-84,Lugo de  Llanera,Villarreal,Recreativo Huelva,2006,Spanish
10,10,Jesús Vázquez,M,5'10'',12  08,18-10-80,Seville,Tenerife,Recreativo Huelva,2006,Spanish
11,11,Laurentiu  Dumitru Rosu,M,5'07'',11  00,26-10-75,Iasi,Numancia,Recreativo Huelva,2006,Spanish
12,12,Iago  Bouzón,D,5'11'',11  09,01-01-83,Redondela,Celta  Vigo,Recreativo Huelva,2006,Spanish
13,13,Bertrand Laquait,G,"6'00""",12 06,13-04-77,Vichy,Charleroi,Recreativo Huelva,2006,Spanish
14,14,Florent  Sinama-Pongolle,F,"5'09""",10  12,20-10-84,Saint-Pierre,Liverpool,Recreativo Huelva,2006,Spanish
15,15,Emilio  José Viqueira,M,6'02'',12  08,23-09-74,Santiago  de Compostela,Xerez,Recreativo Huelva,2006,Spanish
16,16,Beto,D,"6'01""",12  13,03-05-76,Lisbon,Bordeaux,Recreativo Huelva,2006,Spanish
17,17,Rafa Barber,M,"6'00""",12  01,02-10-80,Aielo de  Marferit,Conquense,Recreativo Huelva,2006,Spanish
18,18,Ikechukwu Uche,M,5'10'',11  03,05-01-84,Aba,Racing  Ferrol,Recreativo Huelva,2006,Spanish
19,19,Javi Guerrero,F,5'09'',11  11,22-10-76,Madrid,Celta  Vigo,Recreativo Huelva,2006,Spanish
20,20,Poli,D,6'00'',11  11,20-03-77,Seville,Alavés,Recreativo Huelva,2006,Spanish
