,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
29,29,Pablo  Piatti,F,"5'04""",09 13,31-03-89,La  Carlota,None,Estudiantes (La Plata),2006,Argentinian
33,33,Maximiliano  Badell,M,"5'05""",09 13,29-08-88,La Plata,None,Estudiantes (La Plata),2006,Argentinian
35,35,Marcos  Pirchio,F,"5'11""",13 01,25-01-86,Casilda,None,Estudiantes (La Plata),2006,Argentinian
1,1,José  Luis Campi,G,"6'03""",14  04,28-01-71,Capital  Federal,Altos  Hornos Zapla,Gimnasia y Esgrima (Jujuy),2006,Argentinian
2,2,Germán  Noce,D,"5'08""",11  07,30-01-77,La  Plata,Belgrano  (Córdoba),Gimnasia y Esgrima (Jujuy),2006,Argentinian
3,3,Mauricio  Almada,D,"5'07""",12  06,18-08-76,Lincoln,Arsenal  [ARG],Gimnasia y Esgrima (Jujuy),2006,Argentinian
4,4,Franco  Sosa,D,"5'10""",12  01,04-04-81,Monteros,None,Gimnasia y Esgrima (Jujuy),2006,Argentinian
5,5,Daniel  Ramasco,M,"5'09""",11  11,23-06-78,Salta,Juv.  Antoniana (Salta),Gimnasia y Esgrima (Jujuy),2006,Argentinian
6,6,Gabriel  Ramón,D,"6'00""",12  00,20-05-76,Lanús,Lanús,Gimnasia y Esgrima (Jujuy),2006,Argentinian
7,7,Maximiliano  Salas,M,"6'00""",12  11,12-12-75,Córdoba,Ferrocarril  Oeste,Gimnasia y Esgrima (Jujuy),2006,Argentinian
8,8,Marcelo  Quinteros,M,"5'09""",11  05,23-12-76,Cañada  de Gómez,Deportivo  Cuenca,Gimnasia y Esgrima (Jujuy),2006,Argentinian
9,9,Mario Hector Turdó,F,6'01'',12  13,01-01-79,Rosario,Quilmes,Gimnasia y Esgrima (Jujuy),2006,Argentinian
10,10,Ricardo  Gómez,M,"5'08""",11  07,23-10-81,San  Miguel,Juv.  Antoniana (Salta),Gimnasia y Esgrima (Jujuy),2006,Argentinian
11,11,Gustavo  Balvorín,F,"6'00""",11  07,06-09-77,San  Miguel,Atlético  Tucumán,Gimnasia y Esgrima (Jujuy),2006,Argentinian
13,13,Gustavo  Coronel,G,"5'11""",12  11,13-05-75,San  Salvador,Talleres  de Perico,Gimnasia y Esgrima (Jujuy),2006,Argentinian
14,14,Aquilino  Villalba,F,"6'02""",,20-09-83,Asunción,Racing  (Córdoba),Gimnasia y Esgrima (Jujuy),2006,Argentinian
15,15,Silvio  Iuvalé,M,"5'10""",12  01,07-02-79,Ramallo,Tiro  Federal (Rosario),Gimnasia y Esgrima (Jujuy),2006,Argentinian
16,16,Ariel  Colzera,F,"5'07""",10  01,15-04-86,Resistencia,Boca  Juniors,Gimnasia y Esgrima (Jujuy),2006,Argentinian
17,17,Juan  Sabiá,D,"5'09""",12  00,17-12-81,Pergamino,Ben  Hur (Rafaela),Gimnasia y Esgrima (Jujuy),2006,Argentinian
18,18,Javier  García,M,"5'10""",10  01,25-01-80,Rosario,Tiro  Federal (Rosario),Gimnasia y Esgrima (Jujuy),2006,Argentinian
19,19,Fabio  Pieters,M,"5'08""",11  00,03-06-78,Rojas,Hapoel  Petach Tikva,Gimnasia y Esgrima (Jujuy),2006,Argentinian
20,20,Julián  Kmet,M,"5'11""",12  00,21-11-77,Lanús,Argentinos  Juniors,Gimnasia y Esgrima (Jujuy),2006,Argentinian
21,21,Cristian  Basualdo,M,"5'09""",12  00,17-04-80,Santa  Fe,Juv.  Antoniana (Salta),Gimnasia y Esgrima (Jujuy),2006,Argentinian
22,22,Walter  Busse,M,"5'06""",10  12,07-02-87,General  Guemes,None,Gimnasia y Esgrima (Jujuy),2006,Argentinian
23,23,Luis  Medero,D,"5'10""",12  01,24-01-73,Hurlingham,Emelec,Gimnasia y Esgrima (Jujuy),2006,Argentinian
24,24,Pablo  Frontini,D,"6'00""",12  13,04-03-83,Capital  Federal,River  Plate,Gimnasia y Esgrima (Jujuy),2006,Argentinian
25,25,Dario  Gandín,F,"5'10""",12  13,07-12-83,Santa  Fe,León,Gimnasia y Esgrima (Jujuy),2006,Argentinian
29,29,Marcelo  Berza,D,"6'01""",13  03,28-07-75,San  Juan,Godoy  Cruz (Mendoza),Gimnasia y Esgrima (Jujuy),2006,Argentinian
30,30,José  Valdiviezo,G,"6'02""",12  06,07-10-70,Tartagal,Juv.  Antoniana (Salta),Gimnasia y Esgrima (Jujuy),2006,Argentinian
1,1,Juan Carlos  Alejandro Olave,G,"6'01""",13  05,21-02-76,Córdoba,Real Murcia,Gimnasia y Esgrima (La Plata),2006,Argentinian
2,2,Jorge San Esteban,D,"5'09""",12 06,28-06-72,La Plata,Nueva Chicago,Gimnasia y Esgrima (La Plata),2006,Argentinian
3,3,Diego  Herner,D,"6'01""",12  08,31-07-83,Gualeguaychú,None,Gimnasia y Esgrima (La Plata),2006,Argentinian
4,4,Gustavo  Semino,M,"6'00""",13  01,07-07-77,Mataderos,Atlético  Rafaela,Gimnasia y Esgrima (La Plata),2006,Argentinian
5,5,Matías  Escobar,D,"6'01""",12  11,21-04-82,Rosario,None,Gimnasia y Esgrima (La Plata),2006,Argentinian
8,8,Luciano  Leguizamon,M,"5'07""",10  03,07-01-80,Entre  Rios,Talleres  (Córdoba),Gimnasia y Esgrima (La Plata),2006,Argentinian
9,9,Santiago Silva,F,"6'01""",12 08,09-12-80,Montevideo,Central  Español,Gimnasia y Esgrima (La Plata),2006,Argentinian
10,10,Roberto  Cornejo,F,"5'05""",10  08,13-03-82,Santa  Rosa,Universitario  de Deportes,Gimnasia y Esgrima (La Plata),2006,Argentinian
12,12,Carlos  Kletnicki,G,"6'00""",12 06,13-04-83,Azul,None,Gimnasia y Esgrima (La Plata),2006,Argentinian
14,14,Ariel  Franco,M,"6'02""",12 06,26-01-74,Cruz Alta,Olimpo  (BB),Gimnasia y Esgrima (La Plata),2006,Argentinian
15,15,Juan  Figueroa,M,"5'09""",,31-01-84,La  Plata,None,Gimnasia y Esgrima (La Plata),2006,Argentinian
16,16,Nicolás Cabrera,M,"5'09""",10  10,05-06-84,La Plata,None,Gimnasia y Esgrima (La Plata),2006,Argentinian
17,17,Héctor  Romero,D,"5'07""",10  06,20-03-84,Capital  Federal,None,Gimnasia y Esgrima (La Plata),2006,Argentinian
18,18,Reinaldo  Alderete,D,"5'10""",11  11,17-01-83,Santa Fe,None,Gimnasia y Esgrima (La Plata),2006,Argentinian
19,19,Santiago  Gentiletti,D,"6'00""",12  01,09-01-85,Godéken,None,Gimnasia y Esgrima (La Plata),2006,Argentinian
20,20,Germán  Basualdo,M,"5'06""",10  12,22-07-80,Capital Federal,Tiro  Federal (Rosario),Gimnasia y Esgrima (La Plata),2006,Argentinian
22,22,Pablo  Verón,M,"5'09""",11 11,30-06-82,Mataderos,None,Gimnasia y Esgrima (La Plata),2006,Argentinian
23,23,Esteban  González,M,"6'01""",12  08,16-09-78,Cordoba,Belgrano  (Córdoba),Gimnasia y Esgrima (La Plata),2006,Argentinian
24,24,Mariano  Fernández,M,,,,,None,Gimnasia y Esgrima (La Plata),2006,Argentinian
25,25,Kilian Virviescas,M,"5'08""",10  01,02-08-80,Bogotá,Deportes  La Serena,Gimnasia y Esgrima (La Plata),2006,Argentinian
26,26,Pablo  Bangardino,G,"6'01""",11  11,09-01-85,La  Plata,None,Gimnasia y Esgrima (La Plata),2006,Argentinian
27,27,Mauricio  Yedro,M,"5'07""",,10-05-87,Las  Rosas,None,Gimnasia y Esgrima (La Plata),2006,Argentinian
28,28,Cristian  Pierrou,D,,,,,None,Gimnasia y Esgrima (La Plata),2006,Argentinian
29,29,Antonio  Piergüidi,F,"5'08""",,25-08-85,Henderson,None,Gimnasia y Esgrima (La Plata),2006,Argentinian
30,30,Juan  Niera,F,"5'10""",,21-02-89,La Plata,None,Gimnasia y Esgrima (La Plata),2006,Argentinian
31,31,Fernando  Monetti,G,"6'00""",,21-02-89,La  Plata,None,Gimnasia y Esgrima (La Plata),2006,Argentinian
32,32,Lucas  Landa,D,"5'11""",,03-04-86,Santa  Fe,None,Gimnasia y Esgrima (La Plata),2006,Argentinian
33,33,Sebastián  Dubarbier,F,"6'00""",11  09,19-02-86,La  Plata,None,Gimnasia y Esgrima (La Plata),2006,Argentinian
34,34,Agustín  Domenez,M,"6'00""",11  11,25-02-87,Tandil,None,Gimnasia y Esgrima (La Plata),2006,Argentinian
35,35,Juan  Cuevas,F,"5'06""",09  08,04-04-88,Coronel Pringles,None,Gimnasia y Esgrima (La Plata),2006,Argentinian
36,36,Jonathan  Chávez,M,"5'10""",,08-01-89,La Plata,None,Gimnasia y Esgrima (La Plata),2006,Argentinian
37,37,Abel  Luis Masuero,D,"6'01""",,06-04-88,La Plata,None,Gimnasia y Esgrima (La Plata),2006,Argentinian
1,1,Sebastián  Torrico,G,"6'01""",13  03,22-02-80,Godoy Cruz,None,Godoy Cruz (Mendoza),2006,Argentinian
2,2,Juan  Manuel Herbella,D,"6'01""",12  11,03-05-78,Capital  Federal,Argentinos  Juniors,Godoy Cruz (Mendoza),2006,Argentinian
3,3,José  Cárdenas,D,"5'08""",11  03,17-11-77,Rosario,San  Martín (San Juan),Godoy Cruz (Mendoza),2006,Argentinian
4,4,Marcos  Barrera,D,"6'00""",12  00,02-03-84,Mendoza,None,Godoy Cruz (Mendoza),2006,Argentinian
5,5,Nicolás Olmedo,M,"6'00""",12  04,10-03-83,Mendoza,None,Godoy Cruz (Mendoza),2006,Argentinian
6,6,Silvio  Duarte,D,"5'10""",12  08,08-06-78,Maipú,None,Godoy Cruz (Mendoza),2006,Argentinian
7,7,Mauro Poy,F,"5'08""",11  11,02-07-81,Rosario,None,Godoy Cruz (Mendoza),2006,Argentinian
8,8,Enzo  Pérez,M,"5'10""",11  03,22-02-86,Mendoza,None,Godoy Cruz (Mendoza),2006,Argentinian
9,9,Franco  Mendoza,F,"5'10""",12  00,18-08-81,Sunchales,Banfield,Godoy Cruz (Mendoza),2006,Argentinian
10,10,Mariano  Torresi,M,"5'09""",11  09,26-01-81,Mendoza,None,Godoy Cruz (Mendoza),2006,Argentinian
11,11,Diego  Villar,M,"5'09""",11  00,25-04-82,Mar del Plata,None,Godoy Cruz (Mendoza),2006,Argentinian
12,12,Nelson  Ibáñez,G,"6'01""",13  05,13-11-81,Mendoza,None,Godoy Cruz (Mendoza),2006,Argentinian
13,13,Luis Fernández,F,"5'10""",10  08,20-05-86,Mendoza,None,Godoy Cruz (Mendoza),2006,Argentinian
14,14,Rolando Bogado,D,"5'11""",12 04,22-04-84,Villarica,Libertad,Godoy Cruz (Mendoza),2006,Argentinian
15,15,Ernesto  Garín,F,"5'08""",10  10,08-01-86,Mendoza,None,Godoy Cruz (Mendoza),2006,Argentinian
16,16,Marcio  Conejero Castro,M,"5'10""",11  07,04-10-87,Godoy  Cruz,None,Godoy Cruz (Mendoza),2006,Argentinian
17,17,Hernán Buján,M,"5'07""",10 03,05-12-74,Capital Federal,Tiro  Federal (Rosario),Godoy Cruz (Mendoza),2006,Argentinian
18,18,Darío  Salomón,D,"5'07""",11  00,04-10-83,Mendoza,None,Godoy Cruz (Mendoza),2006,Argentinian
19,19,Osvaldo Miranda,F,"6'03""",12  11,24-06-84,Lujan de Cuyo,Independiente,Godoy Cruz (Mendoza),2006,Argentinian
20,20,Martín  Páez,M,"5'08""",12  00,18-01-86,Mendoza,None,Godoy Cruz (Mendoza),2006,Argentinian
21,21,Cristian  Aracena,G,"5'10""",12  08,08-02-87,Mendoza,None,Godoy Cruz (Mendoza),2006,Argentinian
22,22,José Devaca,D,"5'10""",12 00,18-09-82,Asunción,Udinese,Godoy Cruz (Mendoza),2006,Argentinian
23,23,Esteban Buján,M,"5'09""",11 09,13-07-79,Capital Federal,Independiente,Godoy Cruz (Mendoza),2006,Argentinian
24,24,Emiliano  Páez,M,"6'00""",11  09,11-12-87,Mendoza,None,Godoy Cruz (Mendoza),2006,Argentinian
25,25,Diego  Pereyra,D,"5'08""",11  05,19-12-87,Mendoza,None,Godoy Cruz (Mendoza),2006,Argentinian
26,26,Cristian  Ruiz,F,"6'00""",12  13,10-12-81,,Once  Caldas,Godoy Cruz (Mendoza),2006,Argentinian
27,27,Federico  Villegas,M,"5'08""",10  03,15-08-87,Godoy  Cruz,Once  Caldas,Godoy Cruz (Mendoza),2006,Argentinian
28,28,Gabriel  Vallés,M,"5'07""",10  03,31-05-86,Mendoza,None,Godoy Cruz (Mendoza),2006,Argentinian
29,29,Gustavo  Pinto,M,"5'11""",12  06,29-05-79,Ciudadela,Olimpo  (BB),Godoy Cruz (Mendoza),2006,Argentinian
30,30,Benjamin  Carabajal,D,"6'00""",11  07,25-09-87,Godoy  Cruz,None,Godoy Cruz (Mendoza),2006,Argentinian
31,31,Leopoldo  Gutiérrez,F,"6'00""",13  05,09-07-82,,Racing  (Reconquista),Godoy Cruz (Mendoza),2006,Argentinian
32,32,Matías  Ciccioli,D,"5'04""",10  10,19-05-86,,None,Godoy Cruz (Mendoza),2006,Argentinian
33,33,Enzo  Cappa,M,"5'08""",11  11,04-02-86,Godoy  Cruz,None,Godoy Cruz (Mendoza),2006,Argentinian
34,34,Javier  Castro,M,,,20-06-86,Mendoza,None,Godoy Cruz (Mendoza),2006,Argentinian
1,1,Fabián  Assmann,G,"6'02""",12  08,23-03-86,Zárate,None,Independiente,2006,Argentinian
2,2,Leandro  Gioda,D,"6'04""",13  10,01-10-84,Pérez,Lanús,Independiente,2006,Argentinian
3,3,Vladimir  Marín Rios,D,"5'05""",10  12,26-09-79,Medellín,Atlético Nacional,Independiente,2006,Argentinian
4,4,Lorgio  Álvarez,D,"5'10""",12  01,18-01-77,Santa Cruz de la  Sierra,Cerro Porteño,Independiente,2006,Argentinian
5,5,Sebastián  Carrizo,M,"5'10""",12 01,25-02-78,San Isidro,Talleres  (Córdoba),Independiente,2006,Argentinian
6,6,Guillermo  Rodríguez,D,"6'00""",12  01,21-03-84,Montevideo,Atlas,Independiente,2006,Argentinian
7,7,Rodrigo Díaz,M,"5'10""",12 04,28-08-81,Moreno,Toluca,Independiente,2006,Argentinian
8,8,Gastón Machín,M,"5'09""",11  07,23-02-83,Capital Federal,Argentinos  Juniors,Independiente,2006,Argentinian
9,9,Antonio  Barijho,F,"6'00""",13  10,18-03-77,Capital  Federal,Banfield,Independiente,2006,Argentinian
10,10,Daniel  Gastón Montenegro,M,"5'08""",10  12,28-03-79,Capital  Federal,River  Plate,Independiente,2006,Argentinian
11,11,Emiliano  Armenteros,M,"6'00""",12 06,18-01-86,Luis Guillón,Banfield,Independiente,2006,Argentinian
12,12,Daniel  Mielnicchuk,G,"6'00""",12  04,01-03-89,Quilmes,None,Independiente,2006,Argentinian
13,13,David  Abraham,D,"6'02""",13 05,16-07-86,Chabás,None,Independiente,2006,Argentinian
14,14,David  Solari,F,"6'00""",12  11,21-03-86,Barranquilla,Chioggia  Sottomarina,Independiente,2006,Argentinian
15,15,Hernán  Fredes,M,"5'08""",11  00,27-03-87,Avellaneda,None,Independiente,2006,Argentinian
16,16,Sergio Daniel Orteman,M,"6'00""",13 05,29-09-78,Montevideo,Atlas,Independiente,2006,Argentinian
17,17,Federico  González,F,"5'10""",12  06,06-01-87,Entre  Ríos,None,Independiente,2006,Argentinian
18,18,Mariano Andrés  Herrón,M,"5'05""",10  12,24-02-78,Buenos Aires,Lleida,Independiente,2006,Argentinian
19,19,Germán  Denis,F,"6'00""",12 04,10-09-81,Lomas de Zamora,Colón  (Santa Fe),Independiente,2006,Argentinian
20,20,Martín  Fabro,M,"5'07""",10 01,19-04-85,Mármol,None,Independiente,2006,Argentinian
21,21,Marcos Ramírez,D,"6'02""",12  11,25-04-83,Avellaneda,Defensa  y Justicia,Independiente,2006,Argentinian
22,22,Carlos  Matheu,D,"6'00""",12  11,13-05-85,Quilmes,None,Independiente,2006,Argentinian
23,23,Oscar  Ustari,G,"6'00""",12 13,03-07-86,América,None,Independiente,2006,Argentinian
24,24,Damián  Luna,F,"5'07""",10 10,21-02-85,Capital Federal,San  Lorenzo,Independiente,2006,Argentinian
26,26,Fernando  Lorefice,M,"5'10""",11  07,12-05-83,Quilmes,None,Independiente,2006,Argentinian
27,27,Hernán  Pérez,D,,,05-07-85,,None,Independiente,2006,Argentinian
28,28,Juan  Eluchans,D,"5'10""",10 03,14-04-80,Tandil,Rosario Central,Independiente,2006,Argentinian
29,29,Ismael  Sosa,F,"5'10""",11  00,18-01-87,San Martín,None,Independiente,2006,Argentinian
30,30,Lucas  Ojeda,F,"5'08""",11  05,01-02-86,Formosa,None,Independiente,2006,Argentinian
31,31,Cristian  Gastón Molina,D,,,04-01-87,,None,Independiente,2006,Argentinian
32,32,Adrián  Calello,M,"5'10""",12 08,14-05-87,Quilmes,None,Independiente,2006,Argentinian
1,1,Claudio Flores,G,"6'01""",13 01,10-05-76,Nueva Palmira,Peñarol,Lanús,2006,Argentinian
2,2,Emanuel Moiraghi,D,"5'11""",12  06,19-04-85,Rio  Negro,None,Lanús,2006,Argentinian
3,3,Maximiliano Velázquez,D,"5'09""",11 05,14-03-80,Concepción del Uruguay,Talleres  (Córdoba),Lanús,2006,Argentinian
4,4,Rodolfo Graieb,D,"5'09""",10 03,08-06-74,Río Ceballos,Barcelona  [ECU],Lanús,2006,Argentinian
5,5,Agustín  Pelletieri,M,"5'09""",11  00,17-05-82,Capital  Federal,None,Lanús,2006,Argentinian
6,6,Nelson  Benítez,D,"5'09""",11  11,24-05-84,Villa  Huidobro,Gimnasia  y Esgrima (Jujuy),Lanús,2006,Argentinian
7,7,Diego  Manicero,F,"5'06""",10  08,24-05-85,Córdoba,None,Lanús,2006,Argentinian
8,8,Diego  Váleri,M,"5'10""",11  11,01-05-86,Lanús,None,Lanús,2006,Argentinian
10,10,Santiago  Biglieri,F,"5'08""",10  06,11-02-86,Misiones,None,Lanús,2006,Argentinian
11,11,Rodrigo  Archubi,M,"6'00""",11 00,06-06-85,Lanús,None,Lanús,2006,Argentinian
12,12,Eduardo  Ledesma,M,"5'09""",11 11,07-08-85,Asunción,Olimpia,Lanús,2006,Argentinian
13,13,Carlos Bossio,G,"6'04""",14 11,12-01-73,Córdoba,Benfica,Lanús,2006,Argentinian
15,15,Sebastián Salomón,M,"5'10""",11 11,12-12-78,General  Roca,Olimpo  (BB),Lanús,2006,Argentinian
16,16,Nicolás  Ramirez,F,"5'08""",,18-02-88,Buenos  Aires,None,Lanús,2006,Argentinian
17,17,Santiago  Hoyos,D,"6'00""",12 08,03-06-82,Capital Federal,San  Lorenzo,Lanús,2006,Argentinian
18,18,Matías  Fritzler,M,"5'10""",11  07,23-08-86,Lomas de Zamora,None,Lanús,2006,Argentinian
19,19,Diego  Lagos,M,"5'09""",11  05,05-03-86,Mar del Plata,None,Lanús,2006,Argentinian
20,20,Walter Ribonetto,D,"6'00""",12 08,09-07-74,Corral de Bustos,Olimpia  [PAR],Lanús,2006,Argentinian
21,21,Marcos Aguirre,M,"5'08""",10 12,30-03-84,Arroyito,None,Lanús,2006,Argentinian
22,22,Lautaro  Acosta,M,"5'06""",10  03,14-03-88,Glew,None,Lanús,2006,Argentinian
23,23,Sebastián  Blanco,M,"5'05""",10  01,15-03-88,Lomas  de Zamora,None,Lanús,2006,Argentinian
24,24,Roberto  Dovetta,F,"5'10""",11  05,24-04-88,Santa  Fe,None,Lanús,2006,Argentinian
25,25,Marcos  Torres,D,"5'11""",12 00,08-02-86,Rio  Cuarto,None,Lanús,2006,Argentinian
26,26,Mauricio  Romero,D,"6'00""",12  11,13-01-83,La  Pampa,None,Lanús,2006,Argentinian
27,27,Claudio Graf,F,"5'09""",12 00,31-01-76,Bahía Blanca,Chacarita Juniors,Lanús,2006,Argentinian
30,30,Rogelio Martínez,M,"5'08""",12  00,27-08-76,Moreno,Colón  (Santa Fe),Lanús,2006,Argentinian
31,31,Horacio  Ramírez,G,"6'01""",12 13,21-03-84,Posadas,None,Lanús,2006,Argentinian
32,32,Javier Almirón,D,"5'10""",11  05,09-02-80,Lanús,Tenerife,Lanús,2006,Argentinian
33,33,Sebastián  Leto,M,"6'02""",12  01,30-08-86,Lanús,None,Lanús,2006,Argentinian
34,34,Diego  González,M,"5'11""",,09-02-88,,None,Lanús,2006,Argentinian
35,35,Carlos  Arce,D,"5'07""",10  08,04-02-85,Lanús,None,Lanús,2006,Argentinian
1,1,Justo  Villar,G,"5'11""",12 06,30-06-77,Cerrito,Libertad,Newell's Old Boys,2006,Argentinian
2,2,Miguel  Torren,D,"5'10""",11  07,12-08-88,Villa  Constitución,None,Newell's Old Boys,2006,Argentinian
3,3,Lautaro  Fórmica,D,"5'11""",11 11,27-01-86,Rosario,None,Newell's Old Boys,2006,Argentinian
4,4,Carlos  Araujo,D,"5'08""",11 03,19-11-81,Godoy Cruz,Estudiantes  (LP),Newell's Old Boys,2006,Argentinian
5,5,Hugo  Colace,M,"5'10""",11  07,06-01-84,Capital  Federal,Argentinos  Juniors,Newell's Old Boys,2006,Argentinian
6,6,Germán  Rivera,D,"5'10""",11  05,08-01-85,Villa  María,None,Newell's Old Boys,2006,Argentinian
7,7,Damián  Héctor  Steinert,F,"5'09""",11 05,25-02-86,Paraná,None,Newell's Old Boys,2006,Argentinian
8,8,Gustavo  Rodas,M,"5'07""",09  11,16-01-86,Rosario,None,Newell's Old Boys,2006,Argentinian
9,9,Santiago  Salcedo,F,"6'00""",12  08,06-09-81,Asunción,FC  Tokyo,Newell's Old Boys,2006,Argentinian
10,10,Matías Miramontes,M,"5'09""",11 03,27-12-81,Banfield,União de  Leiria,Newell's Old Boys,2006,Argentinian
11,11,Adrián  Lucero,M,"5'10""",11  03,16-08-84,Las  Heras,None,Newell's Old Boys,2006,Argentinian
12,12,Nahuel  Guzmán,G,"6'01""",12  06,10-02-86,Rosario,None,Newell's Old Boys,2006,Argentinian
13,13,Pablo  Vranjican,F,"6'00""",11 11,11-12-85,Acebal,None,Newell's Old Boys,2006,Argentinian
14,14,Alexis  Machuca,D,"5'09""",12 11,10-05-90,Rosario,None,Newell's Old Boys,2006,Argentinian
15,15,Cristian  Ansaldi,D,"5'10""",11  07,20-09-86,Rosario,None,Newell's Old Boys,2006,Argentinian
16,16,Germán Ré,D,"5'11""",12 01,02-11-81,Santa  Fé,None,Newell's Old Boys,2006,Argentinian
18,18,Mauro  Cejas,F,"5'09""",11  03,24-08-85,Adrogué,Temperley,Newell's Old Boys,2006,Argentinian
19,19,Marcos  Flores,F,"6'01""",12  00,23-10-85,Córdoba,Unión  (Santa Fe),Newell's Old Boys,2006,Argentinian
20,20,Diego  Gavilán,M,"5'08""",10  07,12-04-81,Asunción,Internacional,Newell's Old Boys,2006,Argentinian
21,21,Adrián Peralta,M,"5'09""",11  07,08-05-82,Ezeiza,Mallorca,Newell's Old Boys,2006,Argentinian
22,22,Maximiliano  Cavallotti,G,"6'02""",12  11,15-11-84,Santa  Teresa,None,Newell's Old Boys,2006,Argentinian
23,23,Gastón  Aguirre,D,"5'10""",12 00,11-11-81,Adrogué,Olimpo  (BB),Newell's Old Boys,2006,Argentinian
24,24,Óscar Cardozo,F,"6'04""",13 12,20-05-83,Campo  9,Nacional  [PAR],Newell's Old Boys,2006,Argentinian
25,25,Sebastián  Arrieta,M,"5'10""",12  13,18-10-85,Añatuya,Instituto  (Córdoba),Newell's Old Boys,2006,Argentinian
26,26,Pablo  Pérez,M,"5'10""",11  09,10-08-85,Rosario,None,Newell's Old Boys,2006,Argentinian
27,27,Ariel Zapata,M,"5'11""",11 07,02-09-74,Florencio Varela,Estudiantes  (LP),Newell's Old Boys,2006,Argentinian
28,28,Mario  Sosa,M,"50'5""",09  11,04-06-86,Santiago  del Estero,None,Newell's Old Boys,2006,Argentinian
29,29,José  Villagra,M,"5'09""",11  05,24-02-86,Villa  Maria,None,Newell's Old Boys,2006,Argentinian
30,30,Nicolás Spolli,D,"6'04""",13 08,20-02-83,Coronel Bogado,None,Newell's Old Boys,2006,Argentinian
31,31,Hernán  Bernardello,M,"5'09""",11  11,03-08-86,Rosario,None,Newell's Old Boys,2006,Argentinian
32,32,Mauro  Fórmica,M,"5'09""",10  01,04-04-88,Rosario,None,Newell's Old Boys,2006,Argentinian
33,33,Leandro  Torres,M,"5'05""",10 10,04-11-88,Rosario,None,Newell's Old Boys,2006,Argentinian
34,34,Leonel  Vangioni,M,"5'11""",11  00,05-05-87,Villa  Constitucion,None,Newell's Old Boys,2006,Argentinian
35,35,Mauricio  Sperdutti,M,"5'11""",11  07,16-02-86,Rosario,None,Newell's Old Boys,2006,Argentinian
1,1,Mario  Vega,G,,,03-06-84,Cutral Có,None,Nueva Chicago,2006,Argentinian
2,2,Adrián  González,D,"6'00""",12 04,05-10-72,Moreno,Banfield,Nueva Chicago,2006,Argentinian
3,3,Adrián  Gómez,D,,,12-06-84,Ciudadela,None,Nueva Chicago,2006,Argentinian
4,4,Cristian  Wernly,D,"6'00""",12  11,17-07-82,Esperanza,Jorge  Wilstermann,Nueva Chicago,2006,Argentinian
5,5,Cristian Pellerano,M,"6'00""",11  11,01-02-82,Capital Federal,Defensores de Belgrano,Nueva Chicago,2006,Argentinian
6,6,Nicolás  Sánchez,M,"6'01""",12  11,04-02-86,Capital Federal,None,Nueva Chicago,2006,Argentinian
7,7,Federico  Higuaín,F,"5'08""",11 00,25-10-84,Villa  Celina,River Plate,Nueva Chicago,2006,Argentinian
8,8,Omar Zarif,M,"5'08""",11  00,02-09-78,Avellaneda,Defensa y Justicia,Nueva Chicago,2006,Argentinian
9,9,Juan  Fischer,F,,,12-02-85,Junín,Boca  Juniors,Nueva Chicago,2006,Argentinian
10,10,César Carranza,F,"5'06""",09 13,16-08-80,Capital  Federal,Querétaro,Nueva Chicago,2006,Argentinian
11,11,Cristian  Zermattén,M,,,31-10-74,Isidro  Casanova,Huracán,Nueva Chicago,2006,Argentinian
12,12,Agustín  Gómez,G,"6'00""",12  08,05-02-83,Luján,Villa Dálmine,Nueva Chicago,2006,Argentinian
14,14,Hernán  Mattiuzzo,M,"5'11""",11  05,28-04-84,Capital Federal,San Lorenzo,Nueva Chicago,2006,Argentinian
15,15,Fernando  Cigno,M,,,11-05-84,Capital  Federal,None,Nueva Chicago,2006,Argentinian
16,16,Leonardo  Sigali,D,"5'07""",13  03,29-05-87,Campana,None,Nueva Chicago,2006,Argentinian
17,17,Marcelo Barreña,D,"6'01""",13  01,13-02-87,Ingeniero Luiggi,None,Nueva Chicago,2006,Argentinian
18,18,Sergio  Viturro,M,,,28-06-86,Villa Insuperable,None,Nueva Chicago,2006,Argentinian
19,19,Nicolás Medina,M,5'09'',10 04,17-02-82,Buenos Aires,Gimnasia  y Esgrima (LP),Nueva Chicago,2006,Argentinian
20,20,Jorge Martínez,D,"5'07""",11 03,20-06-73,Montecarlo,Olimpo  (BB),Nueva Chicago,2006,Argentinian
21,21,Cristian  Trombetta,D,"6'04""",13  05,15-10-86,Rancúl,None,Nueva Chicago,2006,Argentinian
22,22,Mariano  Donda,M,"5'10""",11  05,25-03-82,Capital Federal,None,Nueva Chicago,2006,Argentinian
23,23,Alejandro  Martinuccio,F,,,16-12-87,Capital  Federal,None,Nueva Chicago,2006,Argentinian
24,24,Carlos  Soto,D,"5'08""",10  10,20-01-84,Clorinda,Vélez  Sarsfield,Nueva Chicago,2006,Argentinian
25,25,Lucio Filomeno,F,"5'11""",12  04,08-05-80,Haedo,DC United,Nueva Chicago,2006,Argentinian
27,27,Mauricio  Hanuch,M,"5'08""",11  07,16-11-76,Ciudad  Evita,Rio  Branco,Nueva Chicago,2006,Argentinian
28,28,Pablo  Nieva,D,,,05-11-79,Capital Federal,Tigre,Nueva Chicago,2006,Argentinian
