,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
27,27,Danijel Milojević,M,"5'09""",11 00,08-05-84,,None,FC Superfund,2005,Austrian
29,29,Markus Hermes,F,,,12-10-82,,None,FC Superfund,2005,Austrian
30,30,Ice-Cream,M,"6'02""",11 11,01-06-87,,,FC Superfund,2005,Austrian
1,1,Harald Planer,G,"6'00""",11 07,24-12-78,Kufstein,SV Wörgl,bundes/wactirol.htm,2005,Austrian
2,2,Hannes Eder,D,"5'10""",11 09,05-09-83,Innsbruck,Innsbrucker AC,bundes/wactirol.htm,2005,Austrian
3,3,Ferdinand Feldhofer,D,"6'00""",12 00,23-10-79,Vorau,Rapid Vienna,bundes/wactirol.htm,2005,Austrian
4,4,Torsten Knabel,D,"6'02""",13 08,06-05-80,Steyr,FC Superfund,bundes/wactirol.htm,2005,Austrian
5,5,Matthias Hattenberger,M,"6'01""",11 11,30-11-78,,SV Wörgl,bundes/wactirol.htm,2005,Austrian
6,6,Filip Tapalovic,M,"6'00""",12 11,22-10-76,Gelsenkirchen,Bochum,bundes/wactirol.htm,2005,Austrian
7,7,Dennis Mimm,M,"6'01""",10 08,18-03-83,Innsbruck,WSG Wattens,bundes/wactirol.htm,2005,Austrian
8,8,Václav Kolouek,M,"5'10""",10 10,13-04-76,Mladá Boleslav,Mařila Príbram,bundes/wactirol.htm,2005,Austrian
9,9,Milan Pacanda,F,"5'09""",11 11,28-02-78,Teplice,Sparta Prague,bundes/wactirol.htm,2005,Austrian
11,11,Andreas Hölzl,M,"5'09""",10 03,16-03-85,Kitzbühl,SV Wörgl,bundes/wactirol.htm,2005,Austrian
12,12,Olushola Aganun,F,"6'00""",13 01,04-05-84,,St Joseph FC,bundes/wactirol.htm,2005,Austrian
13,13,Marcel Schreter,M,"5'09""",11 00,29-09-81,Innsbruck,SV Telfs,bundes/wactirol.htm,2005,Austrian
15,15,Hannes Aigner,F,"5'11""",11 03,16-03-81,Schwaz,WSG Wattens,bundes/wactirol.htm,2005,Austrian
16,16,Markus Seelaus,M,"5'10""",11 05,16-02-87,,SV Wörgl,bundes/wactirol.htm,2005,Austrian
17,17,Bernd Windisch,M,"5'09""",10 01,18-06-80,Leoben,WSG Wattens,bundes/wactirol.htm,2005,Austrian
18,18,Jerzy Brzęczek,M,"5'09""",11 03,18-03-71,Truskolas,FC Kärnten,bundes/wactirol.htm,2005,Austrian
19,19,eljko Pavlović,G,"6'01""",12 13,02-03-71,Sarajevo,FC Kärnten,bundes/wactirol.htm,2005,Austrian
20,20,Fabian Schumacher,G,"6'03""",12 06,16-03-87,,Austria Salzburg,bundes/wactirol.htm,2005,Austrian
21,21,Walter De Vora,G,"6'01""",13 08,17-09-70,Innsbruck,WSG Wattens,bundes/wactirol.htm,2005,Austrian
22,22,Alexander Gruber,D,"6'03""",12 13,27-08-75,,SV Wörgl,bundes/wactirol.htm,2005,Austrian
23,23,Alexander Hörtnagl,M,"6'00""",12 04,14-10-80,Innsbruck,FC Superfund,bundes/wactirol.htm,2005,Austrian
24,24,Martin Dollinger,D,"6'01""",11 05,02-03-87,Innsbruck,SV Ried,bundes/wactirol.htm,2005,Austrian
25,25,Theo Grüner,M,"5'11""",12 04,24-10-76,Längenfeld,Austria Lustenau,bundes/wactirol.htm,2005,Austrian
27,27,Florian Sturm,M,"5'10""",11 09,06-05-82,Wörgl,Greuther Fürth,bundes/wactirol.htm,2005,Austrian
